event_id,event_date,commence_time,platform,platform_key,player,market,direction,line,sportsbook_odds,projection,raw_probability,probability,calibration_shrinkage,push_probability,opposite_probability,fair_odds,distribution_method,calibration_sample_size,validation_mae,probability_status,probability_note,projection_std,projection_floor,projection_ceiling,consensus_line,consensus_difference,sportsbook_count,line_type,market_quality_score,volatility_score,projection_quality_score,confidence_score,risk_score,model_version,fetched_at,is_pickem_platform,sportsbook_implied_probability,raw_probability_edge,ranking_score,player_key,team,opponent,no_vig_implied_probability,market_implied_probability,raw_projection_edge,probability_edge,expected_value,kelly_fraction,recommended_bankroll_fraction,line_is_fresh,game_not_started,minimum_market_probability,confidence_tier,grade,elite_score,elite_eligible,elite_rejection_reasons,elite_history_sample,elite_history_wins,elite_history_win_rate,elite_history_lower_bound,elite_probability_threshold,elite_probability_edge_threshold,elite_expected_value_threshold,elite_absolute_projection_edge,elite_confidence_score,elite_risk_score,elite_market_quality_score,elite_projection_quality_score,elite_line_type,elite_confidence_score_threshold,elite_risk_score_threshold,elite_market_quality_threshold,elite_projection_quality_threshold,strikeout_hard_gate_passed,strikeout_hard_gate_reasons,rejection_reason
d75cfb342963da68,2026-07-22,2026-07-22T22:40:00Z,Underdog,underdog,Alex Jackson,hitter_runs,Under,0.5,-313,0.333,0.6319340329835083,0.6108245877061469,0.84,0.0,0.3891754122938531,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.1995612094229042,0.5,0.0,3,standard,73.0,17.5,95.324,79.12359999999998,20.876400000000015,2.1.0,2026-07-22T21:55:41Z,True,0.7578692493946732,0.1108245877061469,0.5066357691154423,alex jackson,Minnesota Twins,Cleveland Guardians,0.6938177882227347,0.6938177882227347,-0.16699999999999998,-0.08299320051658776,-0.19402378682863047,0.0,0.0,True,True,0.59,PASS,PASS,40.93,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.16699999999999998,79.12359999999998,20.876400000000015,73.0,95.324,standard,75.0,25.0,65.0,70.0,,,probability_edge_below_threshold
826ee3ffe72c4e81,2026-07-22,2026-07-22T23:07:00Z,Prophetx,prophetx,Nathan Lukes,hitter_runs,Over,0.5,630,0.472,0.3682533733133433,0.3893328335832084,0.84,0.0,0.6106671664167915,157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.3385612094229042,0.5,0.0,1,standard,61.0,21.207686971185797,99.216,77.86355304567786,22.13644695432214,2.1.0,2026-07-22T21:55:41Z,False,0.136986301369863,0.2523465322133454,0.5063498983774045,nathan lukes,Toronto Blue Jays,Tampa Bay Rays,0.13001083423618634,0.13001083423618634,-0.028000000000000025,0.25932199934702205,1.8421296851574216,0.29240153732657487,0.025,True,True,0.59,PASS,PASS,35.0,False,market_quality_below_elite_threshold|probability_below_elite_threshold|historical_segment_not_proven,0.0,0.0,,,0.78,0.12,0.14,0.028000000000000025,77.86355304567786,22.13644695432214,61.0,99.216,standard,75.0,25.0,65.0,70.0,,,probability_below_threshold
33f7154f2b4934fe,2026-07-22,2026-07-22T22:40:00Z,Prophetx,prophetx,Shohei Ohtani,hitter_rbis,Under,0.5,-146,0.577,0.7207646176911544,0.6854422788605696,0.84,0.0,0.3145577211394303,-218.0,empirical_holdout_residuals,5296.0,0.6271676838347334,calculated,,0.8474583343340311,0.0,1.6630615550995969,0.5,0.0,2,standard,67.0,19.21974282777866,97.844,78.55956142416679,21.440438575833213,2.1.0,2026-07-22T21:55:41Z,False,0.5934959349593496,0.09194634390122,0.5063291437256997,shohei ohtani,Los Angeles Dodgers,Philadelphia Phillies,0.5674040727323885,0.5674040727323885,0.07699999999999996,0.11803820612818117,0.15492329177876796,0.22618800599700123,0.025,True,True,0.59,Strong,A,65.83,False,probability_below_elite_threshold|edge_below_elite_threshold|historical_segment_not_proven,164.0,114.0,0.6951219512195121,0.6473065437392074,0.79,0.13,0.15,0.07699999999999996,78.55956142416679,21.440438575833213,67.0,97.844,standard,75.0,25.0,65.0,70.0,,,accepted
33f7154f2b4934fe,2026-07-22,2026-07-22T22:40:00Z,Prophetx,prophetx,Shohei Ohtani,hitter_hits,Under,1.5,-210,0.981,0.7932908545727136,0.7463643178410795,0.84,0.0,0.2536356821589205,-294.0,empirical_holdout_residuals,5296.0,0.6828175361832036,calculated,,0.8512482309208359,0.0,2.0719185030036686,1.5,0.0,2,standard,67.0,52.2745640156514,85.468,81.66138460234771,18.33861539765229,2.1.0,2026-07-22T21:55:41Z,False,0.6774193548387096,0.0689449630023698,0.5060950323569903,shohei ohtani,Los Angeles Dodgers,Philadelphia Phillies,0.644821264894592,0.644821264894592,-0.519,0.10154305294648747,0.10177589776540302,0.21372938530734636,0.025,True,True,0.58,Strong,A,66.73,False,probability_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,206.0,146.0,0.7087378640776699,0.6666455206049466,0.76,0.1,0.12,0.519,81.66138460234771,18.33861539765229,67.0,85.468,standard,75.0,25.0,65.0,70.0,,,accepted
d75cfb342963da68,2026-07-22,2026-07-22T22:40:00Z,Underdog,underdog,Brayan Rocchio,hitter_total_bases,Under,1.5,-176,1.482,0.6508620689655172,0.6267241379310344,0.84,0.0,0.3732758620689655,-168.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.7353654806989,1.5,0.0,1,standard,61.0,34.74556444243238,99.748,79.97403466636484,20.02596533363516,2.1.0,2026-07-22T21:55:41Z,True,0.6376811594202898,0.1267241379310344,0.505937186574109,brayan rocchio,Cleveland Guardians,Minnesota Twins,0.5935438265786994,0.5935438265786994,-0.018000000000000016,0.03318031135233501,-0.01718260188087778,0.0,0.0,True,True,0.58,PASS,PASS,33.29,False,market_quality_below_elite_threshold|probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,124.0,75.0,0.6048387096774194,0.5475562164266807,0.77,0.11,0.13,0.018000000000000016,79.97403466636484,20.02596533363516,61.0,99.748,standard,75.0,25.0,65.0,70.0,,,expected_value_below_threshold
19b4415993e7cb4f,2026-07-22,2026-07-22T23:10:00Z,Novig,novig,Wilyer Abreu,hitter_total_bases,Under,1.5,-135,1.286,0.6815967016491754,0.6525412293853073,0.84,0.0,0.3474587706146926,-188.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.5393654806989,1.5,0.0,3,standard,73.0,24.80009836989485,97.004,80.47061475548422,19.52938524451578,2.1.0,2026-07-22T21:55:41Z,False,0.574468085106383,0.0780731442789243,0.5055692456263151,wilyer abreu,Boston Red Sox,Baltimore Orioles,0.5419996102124343,0.5419996102124343,-0.21399999999999997,0.11054161917287308,0.1359051030040535,0.18347188905547224,0.025,True,True,0.58,Good,B+,54.78,False,probability_below_elite_threshold|historical_segment_not_proven,119.0,74.0,0.6218487394957983,0.5635858448821927,0.77,0.11,0.13,0.21399999999999997,80.47061475548422,19.52938524451578,73.0,97.004,standard,75.0,25.0,65.0,70.0,,,accepted
7d83a58e8d5953ff,2026-07-22,2026-07-22T23:15:00Z,Underdog,underdog,Mike Yastrzemski,hitter_hits_runs_rbis,Under,1.5,-164,1.35,0.6409984067976633,0.6184386617100371,0.84,0.0,0.3815613382899628,-162.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,1.947090049387053,0.0,3.845296301048292,1.5,0.0,2,standard,67.0,20.674109099045992,98.5,78.8761163648569,21.123883635143105,2.1.0,2026-07-22T21:55:41Z,True,0.6212121212121212,0.1184386617100371,0.5054278832873346,mike yastrzemski,Atlanta Braves,San Diego Padres,0.5785709724794074,0.5785709724794074,-0.1499999999999999,0.03986768923062978,-0.004464593344818246,0.0,0.0,True,True,0.58,PASS,PASS,40.28,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,215.0,148.0,0.6883720930232559,0.6465919204686025,0.78,0.12,0.14,0.1499999999999999,78.8761163648569,21.123883635143105,67.0,98.5,standard,75.0,25.0,65.0,70.0,,,expected_value_below_threshold
6206ce5b8ba76dfa,2026-07-22,2026-07-22T23:05:00Z,Parx,parx,Jazz Chisholm,hitter_total_bases,Under,1.5,-167,1.293,0.6810344827586207,0.6520689655172414,0.84,0.0,0.3479310344827586,-187.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.5463654806989,1.5,0.0,5,standard,85.0,25.20721307322876,97.102,82.9463819609843,17.053618039015703,2.1.0,2026-07-22T21:55:41Z,False,0.6254681647940075,0.0266008007232338,0.5053448819899009,jazz chisholm,New York Yankees,Pittsburgh Pirates,0.5791298865069356,0.5791298865069356,-0.20700000000000007,0.07293907901030572,0.042529423910799,0.07102413793103433,0.017756034482758584,True,True,0.58,Playable,B,44.19,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,119.0,74.0,0.6218487394957983,0.5635858448821927,0.77,0.11,0.13,0.20700000000000007,82.9463819609843,17.053618039015703,85.0,97.102,standard,75.0,25.0,65.0,70.0,,,accepted
19b4415993e7cb4f,2026-07-22,2026-07-22T23:10:00Z,Prizepicks,prizepicks,Andruw Monasterio,hitter_hits_runs_rbis,Under,1.5,-100,1.36,0.6401132943883874,0.6176951672862454,0.84,0.0,0.3823048327137546,-162.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,1.947090049387053,0.0,3.8552963010482912,1.5,0.0,2,standard,67.0,21.25738770861183,98.6,78.97860815629176,21.021391843708244,2.1.0,2026-07-22T21:55:41Z,True,0.5,0.1176951672862454,0.5052865099928809,andruw monasterio,Boston Red Sox,Baltimore Orioles,0.5,0.5,-0.1399999999999999,0.1176951672862454,0.2353903345724908,0.2353903345724908,0.025,True,True,0.58,Good,B+,63.86,False,probability_below_elite_threshold|edge_below_elite_threshold|historical_segment_not_proven,215.0,148.0,0.6883720930232559,0.6465919204686025,0.78,0.12,0.14,0.1399999999999999,78.97860815629176,21.021391843708244,67.0,98.6,standard,75.0,25.0,65.0,70.0,,,accepted
4ba4fd7f8a4ab585,2026-07-22,2026-07-22T23:10:00Z,Underdog,underdog,Pete Alonso,hitter_runs,Under,0.5,-132,0.594,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.460561209422904,0.5,0.0,2,standard,67.0,37.39061995016784,97.368,81.21379299252517,18.78620700747483,2.1.0,2026-07-22T21:55:41Z,True,0.5689655172413793,0.1106671664167916,0.5049587991784538,pete alonso,Baltimore Orioles,Boston Red Sox,0.5164545853444494,0.5164545853444494,0.09399999999999997,0.0942125810723422,0.07329380764163379,0.0967478260869566,0.02418695652173915,True,True,0.59,Good,B+,56.39,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.09399999999999997,81.21379299252517,18.78620700747483,67.0,97.368,standard,75.0,25.0,65.0,70.0,,,accepted
7d83a58e8d5953ff,2026-07-22,2026-07-22T23:15:00Z,Prophetx,prophetx,Ty France,hitter_rbis,Under,0.5,-184,0.558,0.7207646176911544,0.6854422788605696,0.84,0.0,0.3145577211394303,-218.0,empirical_holdout_residuals,5296.0,0.6271676838347334,calculated,,0.8474583343340311,0.0,1.644061555099597,0.5,0.0,4,standard,79.0,17.5,98.376,80.78139999999999,19.21860000000001,2.1.0,2026-07-22T21:55:41Z,False,0.647887323943662,0.0375549549169076,0.5048764930633275,ty france,San Diego Padres,Atlanta Braves,0.6182795698924732,0.6182795698924732,0.05800000000000005,0.0671627089680964,0.05796525650218354,0.10665607196401772,0.025,True,True,0.59,Good,B+,53.57,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,164.0,114.0,0.6951219512195121,0.6473065437392074,0.79,0.13,0.15,0.05800000000000005,80.78139999999999,19.21860000000001,79.0,98.376,standard,75.0,25.0,65.0,70.0,,,accepted
d75cfb342963da68,2026-07-22,2026-07-22T22:40:00Z,Underdog,underdog,Josh Bell,hitter_runs,Under,0.5,-186,0.559,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.4255612094229042,0.5,0.0,2,standard,67.0,33.47053354275438,98.348,80.77278003141315,19.22721996858685,2.1.0,2026-07-22T21:55:41Z,True,0.6503496503496503,0.1106671664167916,0.5047627732562296,josh bell,Minnesota Twins,Cleveland Guardians,0.5940383250532293,0.5940383250532293,0.05900000000000005,0.016628841363562352,-0.06101715271396557,0.0,0.0,True,True,0.59,PASS,PASS,42.77,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.05900000000000005,80.77278003141315,19.22721996858685,67.0,98.348,standard,75.0,25.0,65.0,70.0,,,probability_edge_below_threshold
9d0da4ab6f0158bf,2026-07-22,2026-07-22T22:40:00Z,Prizepicks,prizepicks,Andy Pages,hitter_runs,Under,0.5,-100,0.554,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.420561209422904,0.5,0.0,2,standard,67.0,32.87008709458429,98.488,80.70371306418764,19.29628693581236,2.1.0,2026-07-22T21:55:41Z,True,0.5,0.1106671664167916,0.5047226393217786,andy pages,Los Angeles Dodgers,Philadelphia Phillies,0.5,0.5,0.05400000000000005,0.11066716641679164,0.22133433283358328,0.22133433283358328,0.025,True,True,0.59,Good,B+,68.22,False,probability_below_elite_threshold|edge_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.05400000000000005,80.70371306418764,19.29628693581236,67.0,98.488,standard,75.0,25.0,65.0,70.0,,,accepted
6206ce5b8ba76dfa,2026-07-22,2026-07-22T23:05:00Z,Prophetx,prophetx,Ben Rice,hitter_hits_runs_rbis,Under,2.5,-136,1.987,0.6925119490175252,0.6617100371747212,0.84,0.0,0.3382899628252788,-196.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,1.947090049387053,0.0,4.482296301048292,2.5,0.0,2,standard,67.0,46.10470421928137,94.87,82.1462056328922,17.853794367107795,2.1.0,2026-07-22T21:55:41Z,False,0.576271186440678,0.0854388507340432,0.5046759812361706,ben rice,New York Yankees,Pittsburgh Pirates,0.551057677674631,0.551057677674631,-0.5129999999999999,0.11065235950009022,0.14826153509731038,0.2016356877323421,0.025,True,True,0.58,Good,B+,61.97,False,probability_below_elite_threshold|edge_below_elite_threshold|historical_segment_not_proven,199.0,137.0,0.6884422110552764,0.6449699895880338,0.78,0.12,0.14,0.5129999999999999,82.1462056328922,17.853794367107795,67.0,94.87,standard,75.0,25.0,65.0,70.0,,,accepted
6206ce5b8ba76dfa,2026-07-22,2026-07-22T23:05:00Z,Parx,parx,Ben Rice,hitter_total_bases,Under,1.5,-130,1.559,0.638680659670165,0.6164917541229386,0.84,0.0,0.3835082458770614,-161.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.8123654806989,1.5,0.0,4,standard,79.0,37.96852245265221,99.174,83.97137836789781,16.028621632102187,2.1.0,2026-07-22T21:55:41Z,False,0.5652173913043478,0.0512743628185907,0.504617330348989,ben rice,New York Yankees,Pittsburgh Pirates,0.5223214285714286,0.5223214285714286,0.05899999999999994,0.09417032555150995,0.09071618037135287,0.11793103448275873,0.025,True,True,0.58,Good,B+,46.15,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,127.0,78.0,0.6141732283464567,0.5576933579275436,0.77,0.11,0.13,0.05899999999999994,83.97137836789781,16.028621632102187,79.0,99.174,standard,75.0,25.0,65.0,70.0,,,accepted
ff93775f809fd18a,2026-07-22,2026-07-23T00:10:00Z,Prizepicks,prizepicks,Alex Bregman,hitter_runs,Under,0.5,-100,0.536,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.4025612094229043,0.5,0.0,2,standard,67.0,30.615724347760636,98.992,80.44115865216409,19.55884134783591,2.1.0,2026-07-22T21:55:41Z,True,0.5,0.1106671664167916,0.5045503304977316,alex bregman,Chicago Cubs,Detroit Tigers,0.5,0.5,0.03600000000000003,0.11066716641679164,0.22133433283358328,0.22133433283358328,0.025,True,True,0.59,Good,B+,68.22,False,probability_below_elite_threshold|edge_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.03600000000000003,80.44115865216409,19.55884134783591,67.0,98.992,standard,75.0,25.0,65.0,70.0,,,accepted
d75cfb342963da68,2026-07-22,2026-07-22T22:40:00Z,Underdog,underdog,Brooks Lee,hitter_runs,Under,0.5,-193,0.528,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.3945612094229043,0.5,0.0,2,standard,67.0,29.564447443938818,99.216,80.31706711659082,19.68293288340918,2.1.0,2026-07-22T21:55:41Z,True,0.658703071672355,0.1106671664167916,0.5044589474265849,brooks lee,Minnesota Twins,Cleveland Guardians,0.6013442725553425,0.6013442725553425,0.028000000000000025,0.009322893861449133,-0.0729249753361661,0.0,0.0,True,True,0.59,PASS,PASS,41.96,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.028000000000000025,80.31706711659082,19.68293288340918,67.0,99.216,standard,75.0,25.0,65.0,70.0,,,probability_edge_below_threshold
6206ce5b8ba76dfa,2026-07-22,2026-07-22T23:05:00Z,Prophetx,prophetx,Jazz Chisholm Jr.,hitter_runs,Under,0.5,-110,0.496,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.3625612094229045,0.5,0.0,3,standard,73.0,25.02021824677358,99.888,80.93623273701603,19.063767262983973,2.1.0,2026-07-22T21:55:41Z,False,0.5238095238095238,0.0868576426072678,0.5043200596198164,jazz chisholm,New York Yankees,Pittsburgh Pirates,0.5021949078138718,0.5021949078138718,-0.0040000000000000036,0.10847225860291987,0.16581913588660224,0.18240104947526248,0.025,True,True,0.59,Good,B+,64.28,False,probability_below_elite_threshold|edge_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.0040000000000000036,80.93623273701603,19.063767262983973,73.0,99.888,standard,75.0,25.0,65.0,70.0,,,accepted
7d83a58e8d5953ff,2026-07-22,2026-07-22T23:15:00Z,Prophetx,prophetx,Fernando Tatis Jr.,hitter_total_bases,Under,1.5,-130,1.419,0.6622938530734632,0.6363268365817091,0.84,0.0,0.3636731634182909,-175.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.6723654806989,1.5,0.0,3,standard,73.0,31.84843305404144,98.866,81.80716495810621,18.192835041893787,2.1.0,2026-07-22T21:55:41Z,False,0.5652173913043478,0.0711094452773613,0.5039809497063173,fernando tatis,San Diego Padres,Atlanta Braves,0.5415587004185769,0.5415587004185769,-0.08099999999999996,0.09476813616313218,0.12580901856763915,0.1635517241379309,0.025,True,True,0.58,Good,B+,50.52,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,120.0,74.0,0.6166666666666667,0.5585748866506118,0.77,0.11,0.13,0.08099999999999996,81.80716495810621,18.192835041893787,73.0,98.866,standard,75.0,25.0,65.0,70.0,,,accepted
19b4415993e7cb4f,2026-07-22,2026-07-22T23:10:00Z,Prophetx,prophetx,Masataka Yoshida,hitter_total_bases,Under,1.5,-168,0.976,0.7342578710644677,0.6967766116941528,0.84,0.0,0.3032233883058471,-230.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.2293654806989,1.5,0.0,3,standard,73.0,17.5,92.664,78.72459999999998,21.27540000000002,2.1.0,2026-07-22T21:55:41Z,False,0.6268656716417911,0.0699109400523617,0.5038999473248449,masataka yoshida,Boston Red Sox,Baltimore Orioles,0.5987062769525635,0.5987062769525635,-0.524,0.09807033474158933,0.11152459484543431,0.18736131934032965,0.025,True,True,0.58,Strong,A,58.5,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,86.0,58.0,0.6744186046511628,0.6069202783798104,0.77,0.11,0.13,0.524,78.72459999999998,21.27540000000002,73.0,92.664,standard,75.0,25.0,65.0,70.0,,,accepted
33f7154f2b4934fe,2026-07-22,2026-07-22T22:40:00Z,Prizepicks,prizepicks,Bryson Stott,hitter_runs,Under,0.5,-100,0.497,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.3635612094229042,0.5,0.0,2,standard,67.0,25.17108299879213,99.916,79.7630624498188,20.2369375501812,2.1.0,2026-07-22T21:55:41Z,True,0.5,0.1106671664167916,0.503840938093041,bryson stott,Philadelphia Phillies,Los Angeles Dodgers,0.5,0.5,-0.0030000000000000027,0.11066716641679164,0.22133433283358328,0.22133433283358328,0.025,True,True,0.59,Good,B+,68.22,False,probability_below_elite_threshold|edge_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.0030000000000000027,79.7630624498188,20.2369375501812,67.0,99.916,standard,75.0,25.0,65.0,70.0,,,accepted
6206ce5b8ba76dfa,2026-07-22,2026-07-22T23:05:00Z,Fanatics,fanatics,Jazz Chisholm,hitter_total_bases,Under,1.5,-170,1.293,0.6810344827586207,0.6520689655172414,0.84,0.0,0.3479310344827586,-187.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,1.758310427205731,0.0,3.5463654806989,1.5,0.0,5,standard,85.0,25.20721307322876,97.102,82.9463819609843,17.053618039015703,2.1.0,2026-07-22T21:55:41Z,False,0.6296296296296297,0.0224393358876117,0.5037635253523646,jazz chisholm,New York Yankees,Pittsburgh Pirates,0.5915279878971256,0.5915279878971256,-0.20700000000000007,0.06054097762011579,0.03563894523326572,0.06058620689655172,0.01514655172413793,True,True,0.58,Playable,B,42.35,False,probability_below_elite_threshold|edge_below_elite_threshold|ev_below_elite_threshold|historical_segment_not_proven,119.0,74.0,0.6218487394957983,0.5635858448821927,0.77,0.11,0.13,0.20700000000000007,82.9463819609843,17.053618039015703,85.0,97.102,standard,75.0,25.0,65.0,70.0,,,accepted
33f7154f2b4934fe,2026-07-22,2026-07-22T22:40:00Z,Prophetx,prophetx,Kyle Schwarber,hitter_runs,Under,0.5,109,0.615,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.481561209422904,0.5,0.0,1,standard,61.0,39.528501220162106,96.78,80.24627518302431,19.75372481697569,2.1.0,2026-07-22T21:55:41Z,False,0.4784688995215311,0.1321982668952605,0.5035939817412701,kyle schwarber,Philadelphia Phillies,Los Angeles Dodgers,0.4601226993865031,0.4601226993865031,0.11499999999999999,0.15054446703028856,0.27629437781109456,0.2534810805606372,0.025,True,True,0.59,Good,B+,72.65,False,market_quality_below_elite_threshold|probability_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.11499999999999999,80.24627518302431,19.75372481697569,61.0,96.78,standard,75.0,25.0,65.0,70.0,,,accepted
6206ce5b8ba76dfa,2026-07-22,2026-07-22T23:05:00Z,Prophetx,prophetx,Cody Bellinger,hitter_runs,Under,0.5,-110,0.485,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.351561209422904,0.5,0.0,3,standard,73.0,23.31964587711276,99.58,80.6349468815669,19.365053118433096,2.1.0,2026-07-22T21:55:41Z,False,0.5238095238095238,0.0868576426072678,0.503501887908918,cody bellinger,New York Yankees,Pittsburgh Pirates,0.5021949078138718,0.5021949078138718,-0.015000000000000013,0.10847225860291987,0.16581913588660224,0.18240104947526248,0.025,True,True,0.59,Good,B+,64.28,False,probability_below_elite_threshold|edge_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.015000000000000013,80.6349468815669,19.365053118433096,73.0,99.58,standard,75.0,25.0,65.0,70.0,,,accepted
826ee3ffe72c4e81,2026-07-22,2026-07-22T23:07:00Z,Prophetx,prophetx,Andrés Giménez,hitter_runs,Over,0.5,650,0.347,0.3680659670164917,0.389175412293853,0.84,0.0,0.6108245877061469,157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.2135612094229042,0.5,0.0,1,standard,61.0,17.5,95.716,76.7824,23.217600000000004,2.1.0,2026-07-22T21:55:41Z,False,0.13333333333333333,0.2558420789605197,0.503037564217891,andres gimenez,Toronto Blue Jays,Tampa Bay Rays,0.1262135922330097,0.1262135922330097,-0.15300000000000002,0.2629618200608433,1.9188155922038974,0.2952023988005996,0.025,True,True,0.59,PASS,PASS,35.0,False,market_quality_below_elite_threshold|probability_below_elite_threshold|historical_segment_not_proven,0.0,0.0,,,0.78,0.12,0.14,0.15300000000000002,76.7824,23.217600000000004,61.0,95.716,standard,75.0,25.0,65.0,70.0,,,probability_below_threshold
7d83a58e8d5953ff,2026-07-22,2026-07-22T23:15:00Z,Prophetx,prophetx,Jase Bowen,hitter_runs,Over,0.5,630,0.392,0.3680659670164917,0.389175412293853,0.84,0.0,0.6108245877061469,157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.2585612094229042,0.5,0.0,1,standard,61.0,17.5,96.976,76.97139999999999,23.02860000000001,2.1.0,2026-07-22T21:55:41Z,False,0.136986301369863,0.25218911092399,0.5029094363640098,jase bowen,San Diego Padres,Atlanta Braves,0.13001083423618634,0.13001083423618634,-0.10799999999999998,0.2591645780576667,1.840980509745127,0.29221912853097254,0.025,True,True,0.59,PASS,PASS,35.0,False,market_quality_below_elite_threshold|probability_below_elite_threshold|historical_segment_not_proven,0.0,0.0,,,0.78,0.12,0.14,0.10799999999999998,76.97139999999999,23.02860000000001,61.0,96.976,standard,75.0,25.0,65.0,70.0,,,probability_below_threshold
ff93775f809fd18a,2026-07-22,2026-07-23T00:10:00Z,Prizepicks,prizepicks,Carson Kelly,hitter_runs,Under,0.5,-100,0.48,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,0.6761813045381874,0.0,1.3465612094229042,0.5,0.0,2,standard,67.0,22.52089218833269,99.44,79.2941338282499,20.705866171750102,2.1.0,2026-07-22T21:55:41Z,True,0.5,0.1106671664167916,0.5025698808499032,carson kelly,Chicago Cubs,Detroit Tigers,0.5,0.5,-0.020000000000000018,0.11066716641679164,0.22133433283358328,0.22133433283358328,0.025,True,True,0.59,Good,B+,68.22,False,probability_below_elite_threshold|edge_below_elite_threshold,173.0,131.0,0.7572254335260116,0.7131569868726634,0.78,0.12,0.14,0.020000000000000018,79.2941338282499,20.705866171750102,67.0,99.44,standard,75.0,25.0,65.0,70.0,,,accepted
