event_id,event_date,commence_time,platform,platform_key,player,market,direction,line,sportsbook_odds,projection,raw_probability,probability,calibration_shrinkage,push_probability,opposite_probability,fair_odds,distribution_method,calibration_sample_size,validation_mae,probability_status,probability_note,fetched_at,is_pickem_platform,sportsbook_implied_probability,raw_probability_edge,ranking_score,player_key,platform_priority,team,opponent,no_vig_implied_probability,market_implied_probability,raw_projection_edge,probability_edge,expected_value,kelly_fraction,recommended_bankroll_fraction,line_is_fresh,game_not_started,minimum_market_probability,selection_reason
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Luke Keaschall,hitter_total_bases,Under,0.5,140,1.372,0.4237256371814093,0.4359295352323838,0.84,0.0,0.5640704647676162,129.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,2026-07-21T16:30:01Z,False,0.4166666666666667,0.0192628685657171,43.503755622188905,luke keaschall,75,Minnesota Twins,Cleveland Guardians,0.38873994638069703,0.38873994638069703,0.8720000000000001,0.04718958885168678,0.046230884557721064,0.03302206039837219,0.008255515099593047,True,True,0.58,live_allowed_platform
a0c0ce58733013c8,2026-07-21,2026-07-21T23:10:00Z,BetMGM,betmgm,Ranger Suarez,pitcher_strikeouts,Over,5.5,-120,7.235,0.7282933797686648,0.6598053658380654,0.7,0.0,0.3401946341619346,-194.0,poisson,,,calculated,Poisson fallback; dedicated pitcher residual calibration is still recommended.,2026-07-21T16:30:01Z,False,0.5454545454545454,0.1143508203835199,43.48053658380654,ranger suarez,75,Boston Red Sox,Baltimore Orioles,0.5101214574898786,0.5101214574898786,1.7350000000000003,0.1496839083481868,0.20964317070311989,0.25157180484374386,0.025,True,True,0.57,live_allowed_platform
a0c0ce58733013c8,2026-07-21,2026-07-21T23:10:00Z,BetMGM,betmgm,Anthony Seigler,hitter_hits_runs_rbis,Over,1.5,-115,1.865,0.4553018233315631,0.462453531598513,0.84,0.0,0.537546468401487,116.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,2026-07-21T16:30:01Z,False,0.5348837209302325,-0.0724301893317195,43.31040892193309,anthony seigler,75,Boston Red Sox,Baltimore Orioles,0.5052301255230125,0.5052301255230125,0.365,-0.042776593924499506,-0.13541296266364966,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Brayan Rocchio,hitter_hits_runs_rbis,Over,1.5,-125,1.804,0.4462736767569481,0.4548698884758364,0.84,0.0,0.5451301115241636,120.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,2026-07-21T16:30:01Z,False,0.5555555555555556,-0.1006856670797191,42.96914498141264,brayan rocchio,75,Cleveland Guardians,Minnesota Twins,0.5203045685279188,0.5203045685279188,0.30400000000000005,-0.06543468005208242,-0.1812342007434944,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Josh Bell,hitter_hits_runs_rbis,Over,1.5,110,1.774,0.4404319348557267,0.4499628252788104,0.84,0.0,0.5500371747211896,122.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,2026-07-21T16:30:01Z,False,0.47619047619047616,-0.0262276509116657,42.74832713754647,josh bell,75,Minnesota Twins,Cleveland Guardians,0.4458598726114649,0.4458598726114649,0.274,0.00410295266734545,-0.05507806691449818,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Brooks Lee,hitter_hits_runs_rbis,Over,1.5,120,1.753,0.4386617100371747,0.4484758364312268,0.84,0.0,0.5515241635687732,123.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,2026-07-21T16:30:01Z,False,0.45454545454545453,-0.0060696181142277,42.68141263940521,brooks lee,75,Minnesota Twins,Cleveland Guardians,0.4248366013071895,0.4248366013071895,0.2529999999999999,0.023639235124037317,-0.013353159851301033,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Kahlil Watson,hitter_hits,Under,0.5,-110,0.735,0.4345952023988006,0.4450599700149925,0.84,0.0,0.5549400299850075,125.0,empirical_holdout_residuals,5296.0,0.6828175361832036,calculated,,2026-07-21T16:30:01Z,False,0.5238095238095238,-0.0787495537945313,42.527698650674665,kahlil watson,75,Cleveland Guardians,Minnesota Twins,0.48987854251012153,0.48987854251012153,0.235,-0.04481857249512905,-0.15034005724410532,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Brooks Lee,hitter_hits,Under,0.5,135,1.006,0.4201649175412293,0.4329385307346327,0.84,0.0,0.5670614692653673,131.0,empirical_holdout_residuals,5296.0,0.6828175361832036,calculated,,2026-07-21T16:30:01Z,False,0.425531914893617,0.0074066158410156,42.504400299850076,brooks lee,75,Minnesota Twins,Cleveland Guardians,0.3959708232025009,0.3959708232025009,0.506,0.0369677075321318,0.017405547226386875,0.012892997945471758,0.0032232494863679395,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Austin Martin,hitter_total_bases,Over,0.5,-210,0.883,0.4334707646176911,0.4441154422788606,0.84,0.0,0.5558845577211394,125.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,2026-07-21T16:30:01Z,False,0.6774193548387096,-0.233303912559849,42.48519490254873,austin martin,75,Minnesota Twins,Cleveland Guardians,0.6333530455351862,0.6333530455351862,0.383,-0.18923760325632566,-0.34440101377882487,0.0,0.0,True,True,0.58,live_allowed_platform
329cc91335def6ca,2026-07-21,2026-07-21T23:15:00Z,BetMGM,betmgm,Jim Jarvis,hitter_hits,Under,0.5,110,0.836,0.4323463268365817,0.4431709145427286,0.84,0.0,0.5568290854572714,126.0,empirical_holdout_residuals,5296.0,0.6828175361832036,calculated,,2026-07-21T16:30:01Z,False,0.47619047619047616,-0.0330195616477475,42.44269115442279,jim jarvis,75,Atlanta Braves,San Diego Padres,0.4424778761061947,0.4424778761061947,0.33599999999999997,0.0006930384365338993,-0.06934107946026985,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Kahlil Watson,hitter_rbis,Over,0.5,275,0.368,0.279047976011994,0.3144002998500749,0.84,0.0,0.685599700149925,218.0,empirical_holdout_residuals,5296.0,0.6271676838347334,calculated,,2026-07-21T16:30:01Z,False,0.26666666666666666,0.0477336331834082,42.0180472263868,kahlil watson,75,Cleveland Guardians,Minnesota Twins,0.25,0.25,-0.132,0.0644002998500749,0.17900112443778082,0.06509131797737484,0.01627282949434371,True,True,0.59,live_allowed_platform
