date,game_id,team,opponent,side,player_id,player_name,batting_order,position,status
2026-07-09,822954,New York Yankees,Tampa Bay Rays,away,665862,Jazz Chisholm Jr.,6,2B,Final
2026-07-09,822954,New York Yankees,Tampa Bay Rays,away,680474,Max Schuemann,7,LF,Final
2026-07-09,822954,New York Yankees,Tampa Bay Rays,away,641857,Ryan McMahon,8,3B,Final
2026-07-09,822954,New York Yankees,Tampa Bay Rays,away,669224,Austin Wells,9,C,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,680700,Richie Palacios,1,2B,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,666018,Jonathan Aranda,2,1B,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,691406,Junior Caminero,3,3B,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,676356,Jonny DeLuca,4,CF,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,668723,Ryan Vilade,5,RF,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,802415,Chandler Simpson,6,LF,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,810938,Ben Williamson,7,P,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,670764,Taylor Walls,8,SS,Final
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,663743,Nick Fortes,9,C,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,691718,Pete Crow-Armstrong,1,CF,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,608324,Alex Bregman,2,3B,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,681909,Justin Dean,3,RF,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,608348,Carson Kelly,4,DH,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,683737,Michael Busch,5,1B,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,663538,Nico Hoerner,6,2B,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,664023,Ian Happ,7,LF,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,621020,Dansby Swanson,8,SS,Final
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,624424,Michael Conforto,9,PH,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,668939,Adley Rutschman,1,DH,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,621493,Taylor Ward,2,LF,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,683002,Gunnar Henderson,3,SS,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,624413,Pete Alonso,4,1B,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,681297,Colton Cowser,5,CF,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,702616,Jackson Holliday,6,2B,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,694212,Samuel Basallo,7,C,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,677942,Blaze Alexander,8,3B,Final
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,665750,Leody Taveras,9,RF,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,683953,Travis Bazzana,1,2B,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,677587,Brayan Rocchio,2,SS,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,800050,Chase DeLauter,3,DH,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,700932,Kyle Manzardo,4,1B,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,690984,Petey Halpin,5,RF,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,672356,Gabriel Arias,6,3B,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,682177,Daniel Schneemann,7,CF,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,672275,Patrick Bailey,8,C,Final
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,680757,Steven Kwan,9,LF,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,663616,Trevor Larnach,1,LF,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,686797,Brooks Lee,2,3B,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,665019,Kody Clemens,3,2B,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,605137,Josh Bell,4,DH,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,668904,Royce Lewis,5,1B,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,702176,Alan Roden,6,RF,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,807712,Luke Keaschall,7,CF,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,656484,Tristan Gray,8,SS,Final
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,656577,Alex Jackson,9,C,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,678011,Anthony Seigler,1,2B,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,678882,Ceddanne Rafaela,2,CF,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,677800,Wilyer Abreu,3,RF,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,663853,Romy Gonzalez,4,DH,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,702332,Caleb Durbin,5,3B,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,655316,Andruw Monasterio,6,SS,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,680776,Jarren Duran,7,LF,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,695391,Brett Harris,8,1B,Final
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,657136,Connor Wong,9,C,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,805367,Chase Meidroth,1,2B,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,643217,Andrew Benintendi,2,DH,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,678246,Miguel Vargas,3,3B,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,695657,Colson Montgomery,4,SS,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,671976,Tristan Peters,5,CF,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,803011,Sam Antonacci,6,LF,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,695731,Braden Montgomery,7,RF,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,694378,Jacob Gonzalez,8,1B,Final
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,691019,Kyle Teel,9,C,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,811965,Joshua Kuroda-Grauer,1,3B,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,701762,Nick Kurtz,2,DH,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,669127,Shea Langeliers,3,C,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,641680,Jonah Heim,4,1B,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,805779,Jacob Wilson,5,SS,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,671732,Lawrence Butler,6,RF,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,691016,Tyler Soderstrom,7,PH,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,703607,Henry Bolte,8,CF,Final
2026-07-09,824251,Athletics,Detroit Tigers,away,643446,Jeff McNeil,9,2B,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,805808,Kevin McGonigle,1,3B,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,663837,Matt Vierling,2,RF,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,679529,Spencer Torkelson,3,1B,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,682985,Riley Greene,4,LF,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,701678,Hao-Yu Lee,5,2B,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,680664,Eduardo Valencia,6,DH,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,656716,Zach McKinstry,7,SS,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,668670,Jake Rogers,8,C,Final
2026-07-09,824251,Detroit Tigers,Athletics,home,681546,James Outman,9,CF,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,641487,J.P. Crawford,1,3B,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,668227,Randy Arozarena,2,LF,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,686527,Dominic Canzone,3,DH,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,663728,Cal Raleigh,4,C,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,647304,Josh Naylor,5,1B,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,670042,Luke Raley,6,RF,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,702284,Cole Young,7,2B,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,645302,Victor Robles,8,CF,Final
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,806068,Colt Emerson,9,SS,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,689414,Liam Hicks,1,C,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,672640,Otto Lopez,2,SS,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,669364,Xavier Edwards,3,2B,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,669065,Kyle Stowers,4,1B,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,681715,Heriberto Hernández,5,DH,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,665052,Griffin Conine,6,LF,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,665923,Esteury Ruiz,7,RF,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,805300,Jakob Marsee,8,CF,Final
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,691594,Javier Sanoja,9,3B,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,607208,Trea Turner,1,SS,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,656941,Kyle Schwarber,2,DH,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,547180,Bryce Harper,3,1B,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,669016,Brandon Marsh,4,LF,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,664761,Alec Bohm,5,3B,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,681082,Bryson Stott,6,2B,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,656537,Derek Hill,7,RF,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,592663,J.T. Realmuto,8,C,Final
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,702222,Justin Crawford,9,CF,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,682829,Elly De La Cruz,1,SS,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,701398,Sal Stewart,2,3B,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,668709,JJ Bleday,3,LF,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,668715,Spencer Steer,4,1B,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,553993,Eugenio Suárez,5,DH,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,663886,Tyler Stephenson,6,C,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,682622,Noelvi Marte,7,RF,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,695490,Edwin Arroyo,8,2B,Final
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,670770,TJ Friedl,9,CF,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,669003,Garrett Mitchell,1,CF,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,694192,Jackson Chourio,2,LF,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,668930,Brice Turang,3,2B,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,661388,William Contreras,4,C,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,641343,Jake Bauers,5,DH,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,683734,Andrew Vaughn,6,1B,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,686217,Sal Frelick,7,RF,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,806198,Cooper Pratt,8,SS,Final
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,687401,Joey Ortiz,9,3B,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,802139,JJ Wetherholt,1,2B,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,671056,Iván Herrera,2,C,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,676475,Alec Burleson,3,1B,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,691023,Jordan Walker,4,DH,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,663457,Lars Nootbaar,5,RF,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,691026,Masyn Winn,6,SS,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,663494,Bryan Torres,7,LF,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,665877,José Fermín,8,3B,Final
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,701675,Nathan Church,9,CF,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,687263,Zach Neto,1,SS,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,545361,Mike Trout,2,CF,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,672724,Oswald Peraza,3,2B,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,624585,Jorge Soler,4,DH,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,687093,Vaughn Grissom,5,1B,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,666176,Jo Adell,6,RF,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,694203,Denzer Guzman,7,3B,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,681351,Logan O'Hoppe,8,C,Final
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,642350,Jose Siri,9,LF,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,670032,Nicky Lopez,1,PH,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,694671,Wyatt Langford,2,DH,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,607043,Brandon Nimmo,3,RF,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,673962,Josh Jung,4,3B,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,669394,Jake Burger,5,1B,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,677649,Ezequiel Duran,6,SS,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,553869,Elias Díaz,7,C,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,694497,Evan Carter,8,CF,Final
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,696030,Alejandro Osuna,9,LF,Final
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,606466,Ketel Marte,1,2B,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,672695,Geraldo Perdomo,2,SS,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,682998,Corbin Carroll,3,RF,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,672515,Gabriel Moreno,4,C,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,596146,Max Kepler,5,DH,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,666971,Lourdes Gurriel Jr.,6,LF,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,571448,Nolan Arenado,7,3B,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,694371,Tommy Troy,8,CF,In Progress
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,694374,Tim Tawa,9,1B,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,665487,Fernando Tatis Jr.,1,RF,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,701538,Jackson Merrill,2,CF,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,593428,Xander Bogaerts,3,SS,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,592518,Manny Machado,4,3B,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,657757,Gavin Sheets,5,LF,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,630105,Jake Cronenworth,6,1B,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,669134,Luis Campusano,7,C,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,609280,Miguel Andujar,8,DH,In Progress
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,823550,Sung-Mun Song,9,2B,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,664983,Jake McCarthy,1,LF,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,691720,Kyle Karros,2,3B,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,694249,Cole Carrigg,3,CF,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,696100,Hunter Goodman,4,DH,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,681198,TJ Rumfield,5,1B,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,671289,Tyler Freeman,6,RF,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,650489,Willi Castro,7,2B,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,678662,Ezequiel Tovar,8,SS,In Progress
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,690924,Braxton Fulford,9,C,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,671218,Heliot Ramos,1,LF,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,650333,Luis Arraez,2,2B,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,669477,Casey Schmitt,3,3B,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,646240,Rafael Devers,4,DH,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,642715,Willy Adames,5,SS,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,805811,Bryce Eldridge,6,1B,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,808982,Jung Hoo Lee,7,RF,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,687551,Drew Gilbert,8,CF,In Progress
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,701852,Drew Cavanaugh,9,C,In Progress
