date,game_id,team,opponent,side,player_id,player_name,batting_order,position,status,lineup_status,lineup_source,home_team,away_team,venue,game_datetime
2026-07-18,822790,Toronto Blue Jays,Chicago White Sox,home,682729,Jonatan Clase,9,LF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Toronto Blue Jays,Chicago White Sox,Rogers Centre,2026-07-18T19:07:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,650333,Luis Arraez,1,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,805811,Bryce Eldridge,2,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,669477,Casey Schmitt,3,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,646240,Rafael Devers,4,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,671218,Heliot Ramos,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,808982,Jung Hoo Lee,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,642715,Willy Adames,7,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,687551,Drew Gilbert,8,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,San Francisco Giants,Seattle Mariners,away,691740,Daniel Susac,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,641487,J.P. Crawford,1,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,677594,Julio Rodríguez,2,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,686527,Dominic Canzone,3,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,668227,Randy Arozarena,4,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,647304,Josh Naylor,5,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,663728,Cal Raleigh,6,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,702284,Cole Young,7,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,670042,Luke Raley,8,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823116,Seattle Mariners,San Francisco Giants,home,806068,Colt Emerson,9,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-19T00:08:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,596019,Francisco Lindor,1,SS,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,665742,Juan Soto,2,DH,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,666182,Bo Bichette,3,3B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,682626,Francisco Alvarez,4,C,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,701807,Carson Benge,5,RF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,543760,Marcus Semien,6,2B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,621438,Tyrone Taylor,7,LF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,805999,A.J. Ewing,8,CF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,New York Mets,Philadelphia Phillies,away,676572,Eric Wagaman,9,1B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,607208,Trea Turner,1,SS,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,656941,Kyle Schwarber,2,DH,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,547180,Bryce Harper,3,1B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,664761,Alec Bohm,4,3B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,624641,Edmundo Sosa,5,LF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,669016,Brandon Marsh,6,RF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,592663,J.T. Realmuto,7,C,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,656537,Derek Hill,8,CF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823441,Philadelphia Phillies,New York Mets,home,681082,Bryson Stott,9,2B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,New York Mets,Citizens Bank Park,2026-07-18T19:05:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,660271,Shohei Ohtani,1,DH,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,681624,Andy Pages,2,CF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,518692,Freddie Freeman,3,1B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,605141,Mookie Betts,4,SS,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,571970,Max Muncy,5,3B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,669242,Tommy Edman,6,2B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,663656,Kyle Tucker,7,RF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,606192,Teoscar Hernández,8,LF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,Los Angeles Dodgers,New York Yankees,away,687221,Dalton Rushing,9,C,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,663757,Trent Grisham,1,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,700250,Ben Rice,2,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,691176,Jasson Domínguez,3,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,641355,Cody Bellinger,4,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,665862,Jazz Chisholm Jr.,5,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,680474,Max Schuemann,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,641857,Ryan McMahon,7,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,669224,Austin Wells,8,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823523,New York Yankees,Los Angeles Dodgers,home,676609,José Caballero,9,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-19T00:08:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,672640,Otto Lopez,1,SS,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,681715,Heriberto Hernández,2,LF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,669065,Kyle Stowers,3,1B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,669364,Xavier Edwards,4,2B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,691594,Javier Sanoja,5,RF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,689414,Liam Hicks,6,DH,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,677870,Leo Jiménez,7,3B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,665923,Esteury Ruiz,8,CF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Miami Marlins,Milwaukee Brewers,away,691788,Joe Mack,9,C,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,592885,Christian Yelich,1,DH,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,694192,Jackson Chourio,2,LF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,641343,Jake Bauers,3,1B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,661388,William Contreras,4,C,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,669003,Garrett Mitchell,5,CF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,800325,Luis Lara,6,RF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,806198,Cooper Pratt,7,SS,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,669699,Braden Shewmake,8,2B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,823763,Milwaukee Brewers,Miami Marlins,home,687401,Joey Ortiz,9,3B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-18T20:10:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,805808,Kevin McGonigle,1,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,663837,Matt Vierling,2,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,679529,Spencer Torkelson,3,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,690993,Colt Keith,4,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,682985,Riley Greene,5,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,680664,Eduardo Valencia,6,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,681546,James Outman,7,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,668670,Jake Rogers,8,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Detroit Tigers,Los Angeles Angels,away,656716,Zach McKinstry,9,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,687263,Zach Neto,1,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,545361,Mike Trout,2,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,694384,Nolan Schanuel,3,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,672724,Oswald Peraza,4,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,666176,Jo Adell,5,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,685133,Wade Meckler,6,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,642350,Jose Siri,7,PH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,694203,Denzer Guzman,8,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824008,Los Angeles Angels,Detroit Tigers,home,681351,Logan O'Hoppe,9,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-19T02:07:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,665487,Fernando Tatis Jr.,1,RF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,701538,Jackson Merrill,2,CF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,593428,Xander Bogaerts,3,SS,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,592518,Manny Machado,4,3B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,657757,Gavin Sheets,5,LF,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,664034,Ty France,6,1B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,630105,Jake Cronenworth,7,2B,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
2026-07-18,824088,San Diego Padres,Kansas City Royals,away,609280,Miguel Andujar,8,DH,In Progress,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T20:10:00Z
