date,game_id,team,opponent,side,player_id,player_name,batting_order,position,status,lineup_status,lineup_source,home_team,away_team,venue,game_datetime
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,668709,JJ Bleday,3,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,668715,Spencer Steer,4,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,553993,Eugenio Suárez,5,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,682622,Noelvi Marte,6,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,695490,Edwin Arroyo,7,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,663886,Tyler Stephenson,8,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Cincinnati Reds,Seattle Mariners,away,667472,Dane Myers,9,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,641487,J.P. Crawford,1,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,677594,Julio Rodríguez,2,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,668227,Randy Arozarena,3,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,686527,Dominic Canzone,4,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,663728,Cal Raleigh,5,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,647304,Josh Naylor,6,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,702284,Cole Young,7,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,645302,Victor Robles,8,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823112,Seattle Mariners,Cincinnati Reds,home,806068,Colt Emerson,9,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-21T01:40:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,660271,Shohei Ohtani,1,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,681624,Andy Pages,2,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,518692,Freddie Freeman,3,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,605141,Mookie Betts,4,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,663656,Kyle Tucker,5,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,571970,Max Muncy,6,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,606192,Teoscar Hernández,7,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,669242,Tommy Edman,8,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Los Angeles Dodgers,Philadelphia Phillies,away,687221,Dalton Rushing,9,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,607208,Trea Turner,1,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,656941,Kyle Schwarber,2,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,547180,Bryce Harper,3,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,664761,Alec Bohm,4,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,669016,Brandon Marsh,5,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,681082,Bryson Stott,6,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,592663,J.T. Realmuto,7,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,702222,Justin Crawford,8,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823436,Philadelphia Phillies,Los Angeles Dodgers,home,656537,Derek Hill,9,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-20T23:10:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,663968,Jake Mangum,1,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,668804,Bryan Reynolds,2,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,664040,Brandon Lowe,3,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,699013,Esmerlyn Valdez,4,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,656811,Ryan O'Hearn,5,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,693304,Nick Gonzales,6,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,695257,Billy Cook,7,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,694378,Jacob Gonzalez,8,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,Pittsburgh Pirates,New York Yankees,away,680779,Henry Davis,9,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,663757,Trent Grisham,1,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,700250,Ben Rice,2,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,691176,Jasson Domínguez,3,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,641355,Cody Bellinger,4,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,665862,Jazz Chisholm Jr.,5,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,645305,Ali Sánchez,6,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,683011,Anthony Volpe,7,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,676609,José Caballero,8,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823522,New York Yankees,Pittsburgh Pirates,home,641857,Ryan McMahon,9,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-20T23:05:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,665742,Juan Soto,1,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,805999,A.J. Ewing,2,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,596019,Francisco Lindor,3,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,666182,Bo Bichette,4,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,701807,Carson Benge,5,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,593871,Jorge Polanco,6,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,621438,Tyrone Taylor,7,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,682626,Francisco Alvarez,8,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,New York Mets,Milwaukee Brewers,away,683146,Brett Baty,9,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,592885,Christian Yelich,1,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,694192,Jackson Chourio,2,PH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,668930,Brice Turang,3,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,661388,William Contreras,4,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,669003,Garrett Mitchell,5,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,683734,Andrew Vaughn,6,PH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,800325,Luis Lara,7,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,806198,Cooper Pratt,8,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,823762,Milwaukee Brewers,New York Mets,home,687401,Joey Ortiz,9,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Milwaukee Brewers,New York Mets,American Family Field,2026-07-20T23:40:00Z
2026-07-20,824006,St. Louis Cardinals,Los Angeles Angels,away,802139,JJ Wetherholt,1,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-21T02:10:00Z
2026-07-20,824006,St. Louis Cardinals,Los Angeles Angels,away,671056,Iván Herrera,2,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-21T02:10:00Z
2026-07-20,824006,St. Louis Cardinals,Los Angeles Angels,away,691023,Jordan Walker,3,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-21T02:10:00Z
