date,game_id,team,opponent,side,player_id,player_name,batting_order,position,status,lineup_status,lineup_source,home_team,away_team,venue,game_datetime
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,650333,Luis Arraez,2,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,669477,Casey Schmitt,3,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,646240,Rafael Devers,4,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,642715,Willy Adames,5,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,808982,Jung Hoo Lee,6,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,805811,Bryce Eldridge,7,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,687551,Drew Gilbert,8,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,San Francisco Giants,Seattle Mariners,away,701852,Drew Cavanaugh,9,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,641487,J.P. Crawford,1,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,668227,Randy Arozarena,2,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,686527,Dominic Canzone,3,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,663728,Cal Raleigh,4,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,647304,Josh Naylor,5,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,702284,Cole Young,6,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,645302,Victor Robles,7,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,670156,Miles Mastrobuoni,8,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823115,Seattle Mariners,San Francisco Giants,home,806068,Colt Emerson,9,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,San Francisco Giants,T-Mobile Park,2026-07-18T02:10:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,660271,Shohei Ohtani,1,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,681624,Andy Pages,2,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,518692,Freddie Freeman,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,605141,Mookie Betts,4,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,571970,Max Muncy,5,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,663656,Kyle Tucker,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,606192,Teoscar Hernández,7,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,687221,Dalton Rushing,8,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,Los Angeles Dodgers,New York Yankees,away,669242,Tommy Edman,9,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,663757,Trent Grisham,1,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,700250,Ben Rice,2,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,502671,Paul Goldschmidt,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,641355,Cody Bellinger,4,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,691176,Jasson Domínguez,5,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,665862,Jazz Chisholm Jr.,6,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,676609,José Caballero,7,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,641857,Ryan McMahon,8,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823524,New York Yankees,Los Angeles Dodgers,home,669224,Austin Wells,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,New York Yankees,Los Angeles Dodgers,Yankee Stadium,2026-07-17T23:05:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,689414,Liam Hicks,1,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,672640,Otto Lopez,2,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,669364,Xavier Edwards,3,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,669065,Kyle Stowers,4,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,681715,Heriberto Hernández,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,665052,Griffin Conine,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,805300,Jakob Marsee,7,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,691788,Joe Mack,8,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Miami Marlins,Milwaukee Brewers,away,691594,Javier Sanoja,9,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,592885,Christian Yelich,1,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,694192,Jackson Chourio,2,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,668930,Brice Turang,3,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,661388,William Contreras,4,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,641343,Jake Bauers,5,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,669003,Garrett Mitchell,6,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,806198,Cooper Pratt,7,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,686217,Sal Frelick,8,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,823766,Milwaukee Brewers,Miami Marlins,home,687401,Joey Ortiz,9,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,Miami Marlins,American Family Field,2026-07-17T23:40:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,805808,Kevin McGonigle,1,3B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,693307,Dillon Dingler,2,DH,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,663837,Matt Vierling,3,RF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,682985,Riley Greene,4,LF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,690993,Colt Keith,5,3B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,679529,Spencer Torkelson,6,1B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,680664,Eduardo Valencia,7,DH,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,656716,Zach McKinstry,8,SS,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Detroit Tigers,Los Angeles Angels,away,681546,James Outman,9,CF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,687263,Zach Neto,1,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,545361,Mike Trout,2,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,694384,Nolan Schanuel,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,624585,Jorge Soler,4,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,666139,Josh Lowe,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,666176,Jo Adell,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,687093,Vaughn Grissom,7,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,694203,Denzer Guzman,8,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824009,Los Angeles Angels,Detroit Tigers,home,681351,Logan O'Hoppe,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,Detroit Tigers,Angel Stadium,2026-07-18T01:38:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,665487,Fernando Tatis Jr.,1,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,701538,Jackson Merrill,2,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,593428,Xander Bogaerts,3,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,592518,Manny Machado,4,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,657757,Gavin Sheets,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,664034,Ty France,6,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,630105,Jake Cronenworth,7,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,609280,Miguel Andujar,8,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,San Diego Padres,Kansas City Royals,away,669134,Luis Campusano,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,695600,Carter Jensen,1,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,677951,Bobby Witt Jr.,2,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,695506,Jac Caglianone,3,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,657041,Lane Thomas,4,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,686469,Vinnie Pasquantino,5,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,521692,Salvador Perez,6,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,686681,Michael Massey,7,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,679845,Nick Loftin,8,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824090,Kansas City Royals,San Diego Padres,home,686555,Isaac Collins,9,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Kansas City Royals,San Diego Padres,Kauffman Stadium,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,683002,Gunnar Henderson,1,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,668939,Adley Rutschman,2,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,621493,Taylor Ward,3,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,624413,Pete Alonso,4,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,694212,Samuel Basallo,5,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,687637,Dylan Beavers,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
2026-07-17,824170,Baltimore Orioles,Houston Astros,away,681297,Colton Cowser,7,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Houston Astros,Baltimore Orioles,Daikin Park,2026-07-18T00:10:00Z
