date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-18,2026,683146,Brett Baty,New York Mets,Philadelphia Phillies,9,2B,94,332,294,66,13,1,5,36,32,30,89,5,1,96,0.224,0.299,0.327,0.626,0.7021276595744681,1.0212765957446808,0.3829787234042553,0.3404255319148936,0.3191489361702128,0.9468085106382979,0.05319148936170213,0.05319148936170213,0.09036144578313253,0.2680722891566265,0.015060240963855422
2026-07-18,2026,607208,Trea Turner,Philadelphia Phillies,New York Mets,1,SS,95,419,390,92,16,0,11,63,34,25,93,16,2,141,0.236,0.284,0.362,0.646,0.968421052631579,1.4842105263157894,0.6631578947368421,0.35789473684210527,0.2631578947368421,0.9789473684210527,0.11578947368421053,0.16842105263157894,0.059665871121718374,0.22195704057279236,0.026252983293556086
2026-07-18,2026,656941,Kyle Schwarber,Philadelphia Phillies,New York Mets,2,DH,94,418,354,90,10,1,32,57,59,59,145,2,1,198,0.254,0.366,0.559,0.925,0.9574468085106383,2.106382978723404,0.6063829787234043,0.6276595744680851,0.6276595744680851,1.5425531914893618,0.3404255319148936,0.02127659574468085,0.14114832535885166,0.34688995215311,0.07655502392344497
2026-07-18,2026,547180,Bryce Harper,Philadelphia Phillies,New York Mets,3,1B,98,412,345,90,18,2,20,59,57,61,83,5,4,172,0.261,0.367,0.499,0.866,0.9183673469387755,1.7551020408163265,0.6020408163265306,0.5816326530612245,0.6224489795918368,0.8469387755102041,0.20408163265306123,0.05102040816326531,0.14805825242718446,0.20145631067961164,0.04854368932038835
2026-07-18,2026,669016,Brandon Marsh,Philadelphia Phillies,New York Mets,4,LF,93,367,343,102,15,2,15,52,46,19,97,8,3,166,0.297,0.335,0.484,0.819,1.096774193548387,1.7849462365591398,0.5591397849462365,0.4946236559139785,0.20430107526881722,1.043010752688172,0.16129032258064516,0.08602150537634409,0.051771117166212535,0.26430517711171664,0.04087193460490463
2026-07-18,2026,664761,Alec Bohm,Philadelphia Phillies,New York Mets,5,3B,93,378,343,73,14,0,11,31,47,25,57,1,0,120,0.213,0.275,0.35,0.625,0.7849462365591398,1.2903225806451613,0.3333333333333333,0.5053763440860215,0.26881720430107525,0.6129032258064516,0.11827956989247312,0.010752688172043012,0.06613756613756613,0.15079365079365079,0.0291005291005291
2026-07-18,2026,681082,Bryson Stott,Philadelphia Phillies,New York Mets,6,2B,92,356,324,80,17,4,7,37,42,26,63,17,0,126,0.247,0.305,0.389,0.694,0.8695652173913043,1.3695652173913044,0.40217391304347827,0.45652173913043476,0.2826086956521739,0.6847826086956522,0.07608695652173914,0.18478260869565216,0.07303370786516854,0.17696629213483145,0.019662921348314606
2026-07-18,2026,592663,J.T. Realmuto,Philadelphia Phillies,New York Mets,7,C,69,260,231,48,11,0,7,27,33,19,53,3,0,80,0.208,0.288,0.346,0.634,0.6956521739130435,1.1594202898550725,0.391304347826087,0.4782608695652174,0.2753623188405797,0.7681159420289855,0.10144927536231885,0.043478260869565216,0.07307692307692308,0.20384615384615384,0.026923076923076925
2026-07-18,2026,687282,Gabriel Rincones Jr.,Philadelphia Phillies,New York Mets,8,RF,22,74,70,12,3,0,2,6,6,2,21,0,0,21,0.171,0.203,0.3,0.503,0.5454545454545454,0.9545454545454546,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.9545454545454546,0.09090909090909091,0.0,0.02702702702702703,0.28378378378378377,0.02702702702702703
2026-07-18,2026,656537,Derek Hill,Philadelphia Phillies,New York Mets,9,RF,73,145,132,34,3,0,7,21,16,9,52,10,4,58,0.258,0.31,0.439,0.749,0.4657534246575342,0.7945205479452054,0.2876712328767123,0.2191780821917808,0.1232876712328767,0.7123287671232876,0.0958904109589041,0.136986301369863,0.06206896551724138,0.3586206896551724,0.04827586206896552
2026-07-18,2026,660271,Shohei Ohtani,Los Angeles Dodgers,New York Yankees,1,DH,93,410,339,98,16,2,22,65,58,60,93,6,2,184,0.289,0.4,0.543,0.943,1.053763440860215,1.978494623655914,0.6989247311827957,0.6236559139784946,0.6451612903225806,1.0,0.23655913978494625,0.06451612903225806,0.14634146341463414,0.22682926829268293,0.05365853658536585
2026-07-18,2026,681624,Andy Pages,Los Angeles Dodgers,New York Yankees,2,CF,97,415,371,100,21,1,17,57,66,34,82,8,6,174,0.27,0.335,0.469,0.804,1.0309278350515463,1.7938144329896908,0.5876288659793815,0.6804123711340206,0.35051546391752575,0.845360824742268,0.17525773195876287,0.08247422680412371,0.0819277108433735,0.19759036144578312,0.04096385542168675
2026-07-18,2026,518692,Freddie Freeman,Los Angeles Dodgers,New York Yankees,3,1B,95,412,359,103,23,1,15,52,49,47,68,3,0,173,0.287,0.371,0.482,0.853,1.0842105263157895,1.8210526315789475,0.5473684210526316,0.5157894736842106,0.49473684210526314,0.7157894736842105,0.15789473684210525,0.031578947368421054,0.11407766990291263,0.1650485436893204,0.03640776699029126
2026-07-18,2026,605141,Mookie Betts,Los Angeles Dodgers,New York Yankees,4,SS,61,263,241,56,10,0,11,36,31,20,29,1,2,99,0.232,0.293,0.411,0.704,0.9180327868852459,1.6229508196721312,0.5901639344262295,0.5081967213114754,0.32786885245901637,0.47540983606557374,0.18032786885245902,0.01639344262295082,0.07604562737642585,0.11026615969581749,0.04182509505703422
2026-07-18,2026,571970,Max Muncy,Los Angeles Dodgers,New York Yankees,5,3B,90,340,296,77,14,1,18,55,42,41,79,1,0,147,0.26,0.356,0.497,0.853,0.8555555555555555,1.6333333333333333,0.6111111111111112,0.4666666666666667,0.45555555555555555,0.8777777777777778,0.2,0.011111111111111112,0.12058823529411765,0.2323529411764706,0.052941176470588235
2026-07-18,2026,669242,Tommy Edman,Los Angeles Dodgers,New York Yankees,6,2B,23,81,70,24,5,1,1,11,11,8,16,2,1,34,0.343,0.418,0.486,0.904,1.0434782608695652,1.4782608695652173,0.4782608695652174,0.4782608695652174,0.34782608695652173,0.6956521739130435,0.043478260869565216,0.08695652173913043,0.09876543209876543,0.19753086419753085,0.012345679012345678
2026-07-18,2026,663656,Kyle Tucker,Los Angeles Dodgers,New York Yankees,7,RF,92,385,332,81,18,2,7,53,47,48,76,6,0,124,0.244,0.34,0.373,0.713,0.8804347826086957,1.3478260869565217,0.5760869565217391,0.5108695652173914,0.5217391304347826,0.8260869565217391,0.07608695652173914,0.06521739130434782,0.12467532467532468,0.1974025974025974,0.01818181818181818
2026-07-18,2026,606192,Teoscar Hernández,Los Angeles Dodgers,New York Yankees,8,LF,64,254,225,55,8,0,8,36,36,24,71,2,0,87,0.244,0.319,0.387,0.706,0.859375,1.359375,0.5625,0.5625,0.375,1.109375,0.125,0.03125,0.09448818897637795,0.2795275590551181,0.031496062992125984
2026-07-18,2026,687221,Dalton Rushing,Los Angeles Dodgers,New York Yankees,9,C,62,208,184,46,10,0,10,30,30,19,55,0,0,86,0.25,0.332,0.467,0.799,0.7419354838709677,1.3870967741935485,0.4838709677419355,0.4838709677419355,0.3064516129032258,0.8870967741935484,0.16129032258064516,0.0,0.09134615384615384,0.2644230769230769,0.04807692307692308
2026-07-18,2026,700250,Ben Rice,New York Yankees,Los Angeles Dodgers,1,DH,92,394,341,96,16,3,29,64,68,48,91,2,0,205,0.282,0.373,0.601,0.974,1.0434782608695652,2.2282608695652173,0.6956521739130435,0.7391304347826086,0.5217391304347826,0.9891304347826086,0.31521739130434784,0.021739130434782608,0.1218274111675127,0.23096446700507614,0.07360406091370558
2026-07-18,2026,663757,Trent Grisham,New York Yankees,Los Angeles Dodgers,2,CF,77,307,261,61,14,2,10,49,40,43,51,7,1,109,0.234,0.339,0.418,0.757,0.7922077922077922,1.4155844155844155,0.6363636363636364,0.5194805194805194,0.5584415584415584,0.6623376623376623,0.12987012987012986,0.09090909090909091,0.14006514657980457,0.16612377850162866,0.03257328990228013
2026-07-18,2026,641355,Cody Bellinger,New York Yankees,Los Angeles Dodgers,3,LF,95,407,351,89,19,3,11,49,51,51,62,10,5,147,0.254,0.344,0.419,0.763,0.9368421052631579,1.5473684210526315,0.5157894736842106,0.5368421052631579,0.5368421052631579,0.6526315789473685,0.11578947368421053,0.10526315789473684,0.12530712530712532,0.15233415233415235,0.02702702702702703
2026-07-18,2026,502671,Paul Goldschmidt,New York Yankees,Los Angeles Dodgers,4,1B,69,266,243,62,9,1,15,32,42,19,63,1,0,118,0.255,0.316,0.486,0.802,0.8985507246376812,1.710144927536232,0.463768115942029,0.6086956521739131,0.2753623188405797,0.9130434782608695,0.21739130434782608,0.014492753623188406,0.07142857142857142,0.23684210526315788,0.05639097744360902
2026-07-18,2026,691176,Jasson Domínguez,New York Yankees,Los Angeles Dodgers,5,RF,37,144,136,32,9,0,5,14,11,6,29,6,0,56,0.235,0.273,0.412,0.685,0.8648648648648649,1.5135135135135136,0.3783783783783784,0.2972972972972973,0.16216216216216217,0.7837837837837838,0.13513513513513514,0.16216216216216217,0.041666666666666664,0.2013888888888889,0.034722222222222224
2026-07-18,2026,641857,Ryan McMahon,New York Yankees,Los Angeles Dodgers,6,3B,78,228,209,45,8,0,9,23,26,18,72,3,2,80,0.215,0.278,0.383,0.661,0.5769230769230769,1.0256410256410255,0.2948717948717949,0.3333333333333333,0.23076923076923078,0.9230769230769231,0.11538461538461539,0.038461538461538464,0.07894736842105263,0.3157894736842105,0.039473684210526314
2026-07-18,2026,676609,José Caballero,New York Yankees,Los Angeles Dodgers,7,3B,84,302,276,68,10,0,10,36,35,16,69,22,8,108,0.246,0.297,0.391,0.688,0.8095238095238095,1.2857142857142858,0.42857142857142855,0.4166666666666667,0.19047619047619047,0.8214285714285714,0.11904761904761904,0.2619047619047619,0.052980132450331126,0.22847682119205298,0.033112582781456956
2026-07-18,2026,683011,Anthony Volpe,New York Yankees,Los Angeles Dodgers,8,SS,45,158,138,34,6,1,1,18,13,20,36,7,4,45,0.246,0.342,0.326,0.668,0.7555555555555555,1.0,0.4,0.28888888888888886,0.4444444444444444,0.8,0.022222222222222223,0.15555555555555556,0.12658227848101267,0.22784810126582278,0.006329113924050633
2026-07-18,2026,665862,Jazz Chisholm Jr.,New York Yankees,Los Angeles Dodgers,9,2B,92,364,323,72,12,2,13,47,37,37,107,26,5,127,0.223,0.302,0.393,0.695,0.782608695652174,1.3804347826086956,0.5108695652173914,0.40217391304347827,0.40217391304347827,1.1630434782608696,0.14130434782608695,0.2826086956521739,0.10164835164835165,0.29395604395604397,0.03571428571428571
2026-07-18,2026,672640,Otto Lopez,Miami Marlins,Milwaukee Brewers,1,SS,96,414,384,129,27,6,9,61,45,20,58,17,3,195,0.336,0.37,0.508,0.878,1.34375,2.03125,0.6354166666666666,0.46875,0.20833333333333334,0.6041666666666666,0.09375,0.17708333333333334,0.04830917874396135,0.14009661835748793,0.021739130434782608
2026-07-18,2026,689414,Liam Hicks,Miami Marlins,Milwaukee Brewers,2,DH,86,346,301,87,9,1,13,50,58,33,31,2,0,137,0.289,0.362,0.455,0.817,1.0116279069767442,1.5930232558139534,0.5813953488372093,0.6744186046511628,0.38372093023255816,0.36046511627906974,0.1511627906976744,0.023255813953488372,0.0953757225433526,0.08959537572254335,0.03757225433526012
