date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-17,2026,647304,Josh Naylor,Seattle Mariners,San Francisco Giants,5,1B,90,389,353,89,12,0,8,35,36,30,49,18,4,125,0.252,0.317,0.354,0.671,0.9888888888888889,1.3888888888888888,0.3888888888888889,0.4,0.3333333333333333,0.5444444444444444,0.08888888888888889,0.2,0.07712082262210797,0.12596401028277635,0.02056555269922879
2026-07-17,2026,702284,Cole Young,Seattle Mariners,San Francisco Giants,6,2B,97,384,348,88,14,1,11,45,43,25,70,3,3,137,0.253,0.313,0.394,0.707,0.9072164948453608,1.4123711340206186,0.4639175257731959,0.44329896907216493,0.25773195876288657,0.7216494845360825,0.1134020618556701,0.030927835051546393,0.06510416666666667,0.18229166666666666,0.028645833333333332
2026-07-17,2026,645302,Victor Robles,Seattle Mariners,San Francisco Giants,7,CF,41,106,97,21,3,0,0,7,5,5,18,6,1,24,0.216,0.267,0.247,0.514,0.5121951219512195,0.5853658536585366,0.17073170731707318,0.12195121951219512,0.12195121951219512,0.43902439024390244,0.0,0.14634146341463414,0.04716981132075472,0.16981132075471697,0.0
2026-07-17,2026,670156,Miles Mastrobuoni,Seattle Mariners,San Francisco Giants,8,RF,13,30,26,5,0,0,0,3,1,2,10,0,0,5,0.192,0.241,0.192,0.433,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0
2026-07-17,2026,806068,Colt Emerson,Seattle Mariners,San Francisco Giants,9,SS,45,160,144,29,5,1,7,17,20,13,55,3,1,57,0.201,0.275,0.396,0.671,0.6444444444444445,1.2666666666666666,0.37777777777777777,0.4444444444444444,0.28888888888888886,1.2222222222222223,0.15555555555555556,0.06666666666666667,0.08125,0.34375,0.04375
2026-07-17,2026,660271,Shohei Ohtani,Los Angeles Dodgers,New York Yankees,1,DH,92,406,335,98,16,2,22,65,58,60,93,6,2,184,0.293,0.403,0.549,0.952,1.065217391304348,2.0,0.7065217391304348,0.6304347826086957,0.6521739130434783,1.0108695652173914,0.2391304347826087,0.06521739130434782,0.1477832512315271,0.229064039408867,0.054187192118226604
2026-07-17,2026,681624,Andy Pages,Los Angeles Dodgers,New York Yankees,2,CF,96,411,367,99,21,1,17,57,66,34,80,8,6,173,0.27,0.336,0.471,0.807,1.03125,1.8020833333333333,0.59375,0.6875,0.3541666666666667,0.8333333333333334,0.17708333333333334,0.08333333333333333,0.0827250608272506,0.19464720194647203,0.0413625304136253
2026-07-17,2026,518692,Freddie Freeman,Los Angeles Dodgers,New York Yankees,3,1B,94,408,355,103,23,1,15,52,49,47,65,3,0,173,0.29,0.375,0.487,0.862,1.0957446808510638,1.8404255319148937,0.5531914893617021,0.5212765957446809,0.5,0.6914893617021277,0.1595744680851064,0.031914893617021274,0.11519607843137254,0.15931372549019607,0.03676470588235294
2026-07-17,2026,690976,Alex Freeland,Los Angeles Dodgers,New York Yankees,4,2B,69,220,192,45,7,0,3,24,19,22,66,2,0,61,0.234,0.313,0.318,0.631,0.6521739130434783,0.8840579710144928,0.34782608695652173,0.2753623188405797,0.3188405797101449,0.9565217391304348,0.043478260869565216,0.028985507246376812,0.1,0.3,0.013636363636363636
2026-07-17,2026,669242,Tommy Edman,Los Angeles Dodgers,New York Yankees,5,2B,22,78,67,23,4,1,1,11,11,8,14,2,1,32,0.343,0.421,0.478,0.899,1.0454545454545454,1.4545454545454546,0.5,0.5,0.36363636363636365,0.6363636363636364,0.045454545454545456,0.09090909090909091,0.10256410256410256,0.1794871794871795,0.01282051282051282
2026-07-17,2026,571970,Max Muncy,Los Angeles Dodgers,New York Yankees,6,3B,89,336,293,76,14,1,17,54,40,40,79,1,0,143,0.259,0.354,0.488,0.842,0.8539325842696629,1.6067415730337078,0.6067415730337079,0.449438202247191,0.449438202247191,0.8876404494382022,0.19101123595505617,0.011235955056179775,0.11904761904761904,0.23511904761904762,0.050595238095238096
2026-07-17,2026,663656,Kyle Tucker,Los Angeles Dodgers,New York Yankees,7,RF,91,381,328,80,18,2,7,53,47,48,76,6,0,123,0.244,0.341,0.375,0.716,0.8791208791208791,1.3516483516483517,0.5824175824175825,0.5164835164835165,0.5274725274725275,0.8351648351648352,0.07692307692307693,0.06593406593406594,0.12598425196850394,0.1994750656167979,0.01837270341207349
2026-07-17,2026,606192,Teoscar Hernández,Los Angeles Dodgers,New York Yankees,8,LF,63,251,222,54,8,0,8,36,36,24,70,2,0,86,0.243,0.319,0.387,0.706,0.8571428571428571,1.3650793650793651,0.5714285714285714,0.5714285714285714,0.38095238095238093,1.1111111111111112,0.12698412698412698,0.031746031746031744,0.09561752988047809,0.2788844621513944,0.03187250996015936
2026-07-17,2026,687221,Dalton Rushing,Los Angeles Dodgers,New York Yankees,9,C,61,205,181,46,10,0,10,30,30,19,53,0,0,86,0.254,0.337,0.475,0.812,0.7540983606557377,1.4098360655737705,0.4918032786885246,0.4918032786885246,0.3114754098360656,0.8688524590163934,0.16393442622950818,0.0,0.09268292682926829,0.25853658536585367,0.04878048780487805
2026-07-17,2026,700250,Ben Rice,New York Yankees,Los Angeles Dodgers,1,DH,91,390,337,94,15,3,29,64,68,48,91,2,0,202,0.279,0.372,0.599,0.971,1.032967032967033,2.21978021978022,0.7032967032967034,0.7472527472527473,0.5274725274725275,1.0,0.31868131868131866,0.02197802197802198,0.12307692307692308,0.23333333333333334,0.07435897435897436
2026-07-17,2026,663757,Trent Grisham,New York Yankees,Los Angeles Dodgers,2,CF,76,303,259,61,14,2,10,49,40,41,51,7,1,109,0.236,0.337,0.421,0.758,0.8026315789473685,1.4342105263157894,0.6447368421052632,0.5263157894736842,0.5394736842105263,0.6710526315789473,0.13157894736842105,0.09210526315789473,0.1353135313531353,0.16831683168316833,0.033003300330033
2026-07-17,2026,502671,Paul Goldschmidt,New York Yankees,Los Angeles Dodgers,3,1B,68,262,240,62,9,1,15,32,42,18,61,1,0,118,0.258,0.317,0.492,0.809,0.9117647058823529,1.7352941176470589,0.47058823529411764,0.6176470588235294,0.2647058823529412,0.8970588235294118,0.22058823529411764,0.014705882352941176,0.06870229007633588,0.23282442748091603,0.05725190839694656
2026-07-17,2026,641355,Cody Bellinger,New York Yankees,Los Angeles Dodgers,4,LF,94,403,347,88,19,3,11,49,51,51,60,10,5,146,0.254,0.345,0.421,0.766,0.9361702127659575,1.553191489361702,0.5212765957446809,0.5425531914893617,0.5425531914893617,0.6382978723404256,0.11702127659574468,0.10638297872340426,0.12655086848635236,0.1488833746898263,0.02729528535980149
2026-07-17,2026,691176,Jasson Domínguez,New York Yankees,Los Angeles Dodgers,5,RF,36,140,132,31,8,0,5,13,11,6,28,6,0,54,0.235,0.273,0.409,0.682,0.8611111111111112,1.5,0.3611111111111111,0.3055555555555556,0.16666666666666666,0.7777777777777778,0.1388888888888889,0.16666666666666666,0.04285714285714286,0.2,0.03571428571428571
2026-07-17,2026,676609,José Caballero,New York Yankees,Los Angeles Dodgers,6,SS,83,298,272,68,10,0,10,36,35,16,69,22,8,108,0.25,0.301,0.397,0.698,0.8192771084337349,1.3012048192771084,0.43373493975903615,0.42168674698795183,0.1927710843373494,0.8313253012048193,0.12048192771084337,0.26506024096385544,0.053691275167785234,0.23154362416107382,0.03355704697986577
2026-07-17,2026,683011,Anthony Volpe,New York Yankees,Los Angeles Dodgers,7,SS,45,158,138,34,6,1,1,18,13,20,36,7,4,45,0.246,0.342,0.326,0.668,0.7555555555555555,1.0,0.4,0.28888888888888886,0.4444444444444444,0.8,0.022222222222222223,0.15555555555555556,0.12658227848101267,0.22784810126582278,0.006329113924050633
2026-07-17,2026,665862,Jazz Chisholm Jr.,New York Yankees,Los Angeles Dodgers,8,2B,91,360,319,71,12,2,13,47,37,37,105,26,5,126,0.223,0.303,0.395,0.698,0.7802197802197802,1.3846153846153846,0.5164835164835165,0.4065934065934066,0.4065934065934066,1.1538461538461537,0.14285714285714285,0.2857142857142857,0.10277777777777777,0.2916666666666667,0.03611111111111111
2026-07-17,2026,669224,Austin Wells,New York Yankees,Los Angeles Dodgers,9,C,66,220,194,30,2,0,6,19,13,24,61,1,0,50,0.155,0.247,0.258,0.505,0.45454545454545453,0.7575757575757576,0.2878787878787879,0.19696969696969696,0.36363636363636365,0.9242424242424242,0.09090909090909091,0.015151515151515152,0.10909090909090909,0.2772727272727273,0.02727272727272727
2026-07-17,2026,672640,Otto Lopez,Miami Marlins,Milwaukee Brewers,1,SS,95,410,380,127,26,6,9,61,45,20,58,17,3,192,0.334,0.368,0.505,0.873,1.3368421052631578,2.0210526315789474,0.6421052631578947,0.47368421052631576,0.21052631578947367,0.6105263157894737,0.09473684210526316,0.17894736842105263,0.04878048780487805,0.14146341463414633,0.02195121951219512
2026-07-17,2026,689414,Liam Hicks,Miami Marlins,Milwaukee Brewers,2,1B,85,342,297,86,9,1,13,50,58,33,30,2,0,136,0.29,0.364,0.458,0.822,1.011764705882353,1.6,0.5882352941176471,0.6823529411764706,0.38823529411764707,0.35294117647058826,0.15294117647058825,0.023529411764705882,0.09649122807017543,0.08771929824561403,0.038011695906432746
2026-07-17,2026,669364,Xavier Edwards,Miami Marlins,Milwaukee Brewers,3,2B,97,409,353,107,13,6,6,50,37,50,48,13,3,150,0.303,0.385,0.425,0.81,1.1030927835051547,1.5463917525773196,0.5154639175257731,0.38144329896907214,0.5154639175257731,0.4948453608247423,0.061855670103092786,0.13402061855670103,0.12224938875305623,0.11735941320293398,0.014669926650366748
2026-07-17,2026,681715,Heriberto Hernández,Miami Marlins,Milwaukee Brewers,4,LF,67,228,203,48,9,1,13,25,36,23,53,5,2,98,0.236,0.316,0.483,0.799,0.7164179104477612,1.462686567164179,0.373134328358209,0.5373134328358209,0.34328358208955223,0.7910447761194029,0.19402985074626866,0.07462686567164178,0.10087719298245613,0.2324561403508772,0.05701754385964912
2026-07-17,2026,669065,Kyle Stowers,Miami Marlins,Milwaukee Brewers,5,1B,72,305,268,64,16,3,12,36,42,28,96,1,1,122,0.239,0.322,0.455,0.777,0.8888888888888888,1.6944444444444444,0.5,0.5833333333333334,0.3888888888888889,1.3333333333333333,0.16666666666666666,0.013888888888888888,0.09180327868852459,0.31475409836065577,0.03934426229508197
2026-07-17,2026,665052,Griffin Conine,Miami Marlins,Milwaukee Brewers,6,RF,30,91,79,21,4,0,5,13,12,10,27,2,0,40,0.266,0.363,0.506,0.869,0.7,1.3333333333333333,0.43333333333333335,0.4,0.3333333333333333,0.9,0.16666666666666666,0.06666666666666667,0.10989010989010989,0.2967032967032967,0.054945054945054944
2026-07-17,2026,691594,Javier Sanoja,Miami Marlins,Milwaukee Brewers,7,3B,79,244,228,62,17,2,3,21,34,14,21,5,2,92,0.272,0.313,0.404,0.717,0.7848101265822784,1.1645569620253164,0.26582278481012656,0.43037974683544306,0.17721518987341772,0.26582278481012656,0.0379746835443038,0.06329113924050633,0.05737704918032787,0.0860655737704918,0.012295081967213115
2026-07-17,2026,805300,Jakob Marsee,Miami Marlins,Milwaukee Brewers,8,CF,94,389,325,64,11,3,5,47,25,50,85,19,10,96,0.197,0.319,0.295,0.614,0.6808510638297872,1.0212765957446808,0.5,0.26595744680851063,0.5319148936170213,0.9042553191489362,0.05319148936170213,0.20212765957446807,0.12853470437017994,0.2185089974293059,0.012853470437017995
2026-07-17,2026,691788,Joe Mack,Miami Marlins,Milwaukee Brewers,9,C,53,172,155,38,6,0,7,24,23,12,40,0,0,65,0.245,0.308,0.419,0.727,0.7169811320754716,1.2264150943396226,0.4528301886792453,0.4339622641509434,0.22641509433962265,0.7547169811320755,0.1320754716981132,0.0,0.06976744186046512,0.23255813953488372,0.040697674418604654
2026-07-17,2026,592885,Christian Yelich,Milwaukee Brewers,Miami Marlins,1,DH,62,276,243,59,13,1,6,42,31,28,79,6,0,92,0.243,0.327,0.379,0.706,0.9516129032258065,1.4838709677419355,0.6774193548387096,0.5,0.45161290322580644,1.2741935483870968,0.0967741935483871,0.0967741935483871,0.10144927536231885,0.286231884057971,0.021739130434782608
2026-07-17,2026,694192,Jackson Chourio,Milwaukee Brewers,Miami Marlins,2,LF,62,283,261,74,17,0,13,44,37,20,69,8,1,130,0.284,0.336,0.498,0.834,1.1935483870967742,2.096774193548387,0.7096774193548387,0.5967741935483871,0.3225806451612903,1.1129032258064515,0.20967741935483872,0.12903225806451613,0.0706713780918728,0.24381625441696114,0.045936395759717315
2026-07-17,2026,668930,Brice Turang,Milwaukee Brewers,Miami Marlins,3,2B,91,416,357,95,23,3,14,66,60,54,103,15,3,166,0.266,0.361,0.465,0.826,1.043956043956044,1.8241758241758241,0.7252747252747253,0.6593406593406593,0.5934065934065934,1.1318681318681318,0.15384615384615385,0.16483516483516483,0.12980769230769232,0.24759615384615385,0.03365384615384615
2026-07-17,2026,661388,William Contreras,Milwaukee Brewers,Miami Marlins,4,C,89,384,344,97,13,0,9,48,53,32,52,1,2,137,0.282,0.344,0.398,0.742,1.0898876404494382,1.5393258426966292,0.5393258426966292,0.5955056179775281,0.3595505617977528,0.5842696629213483,0.10112359550561797,0.011235955056179775,0.08333333333333333,0.13541666666666666,0.0234375
2026-07-17,2026,800325,Luis Lara,Milwaukee Brewers,Miami Marlins,5,RF,5,18,14,4,1,0,0,2,2,4,2,0,0,5,0.286,0.444,0.357,0.801,0.8,1.0,0.4,0.4,0.8,0.4,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0
2026-07-17,2026,683734,Andrew Vaughn,Milwaukee Brewers,Miami Marlins,6,1B,55,171,148,46,14,2,2,20,24,20,19,0,0,70,0.311,0.398,0.473,0.871,0.8363636363636363,1.2727272727272727,0.36363636363636365,0.43636363636363634,0.36363636363636365,0.34545454545454546,0.03636363636363636,0.0,0.11695906432748537,0.1111111111111111,0.011695906432748537
2026-07-17,2026,806198,Cooper Pratt,Milwaukee Brewers,Miami Marlins,7,SS,24,89,74,19,3,1,0,10,7,12,14,6,1,24,0.257,0.36,0.324,0.684,0.7916666666666666,1.0,0.4166666666666667,0.2916666666666667,0.5,0.5833333333333334,0.0,0.25,0.1348314606741573,0.15730337078651685,0.0
2026-07-17,2026,686217,Sal Frelick,Milwaukee Brewers,Miami Marlins,8,RF,89,312,275,65,14,0,4,33,34,25,31,6,2,91,0.236,0.302,0.331,0.633,0.7303370786516854,1.0224719101123596,0.3707865168539326,0.38202247191011235,0.2808988764044944,0.34831460674157305,0.0449438202247191,0.06741573033707865,0.08012820512820513,0.09935897435897435,0.01282051282051282
2026-07-17,2026,687401,Joey Ortiz,Milwaukee Brewers,Miami Marlins,9,3B,83,241,213,48,8,0,3,24,22,21,42,5,4,65,0.225,0.291,0.305,0.596,0.5783132530120482,0.7831325301204819,0.2891566265060241,0.26506024096385544,0.25301204819277107,0.5060240963855421,0.03614457831325301,0.060240963855421686,0.08713692946058091,0.17427385892116182,0.012448132780082987
2026-07-17,2026,805808,Kevin McGonigle,Detroit Tigers,Los Angeles Angels,1,3B,93,413,350,99,18,3,8,58,34,60,56,11,0,147,0.283,0.392,0.42,0.812,1.064516129032258,1.5806451612903225,0.6236559139784946,0.3655913978494624,0.6451612903225806,0.6021505376344086,0.08602150537634409,0.11827956989247312,0.14527845036319612,0.13559322033898305,0.01937046004842615
2026-07-17,2026,693307,Dillon Dingler,Detroit Tigers,Los Angeles Angels,2,DH,87,361,325,85,19,2,19,48,60,23,77,0,0,165,0.262,0.323,0.508,0.831,0.9770114942528736,1.896551724137931,0.5517241379310345,0.6896551724137931,0.26436781609195403,0.8850574712643678,0.21839080459770116,0.0,0.06371191135734072,0.21329639889196675,0.05263157894736842
