date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-21,2026,650490,Yandy Díaz,Tampa Bay Rays,Toronto Blue Jays,1,DH,95,417,366,114,17,1,13,53,57,39,57,2,1,172,0.311,0.388,0.47,0.858,1.2,1.8105263157894738,0.5578947368421052,0.6,0.4105263157894737,0.6,0.1368421052631579,0.021052631578947368,0.09352517985611511,0.1366906474820144,0.03117505995203837
2026-07-21,2026,666018,Jonathan Aranda,Tampa Bay Rays,Toronto Blue Jays,2,1B,98,425,357,103,17,0,14,48,65,53,94,0,0,162,0.289,0.386,0.454,0.84,1.0510204081632653,1.653061224489796,0.4897959183673469,0.6632653061224489,0.5408163265306123,0.9591836734693877,0.14285714285714285,0.0,0.12470588235294118,0.2211764705882353,0.03294117647058824
2026-07-21,2026,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,3,3B,99,433,376,107,16,0,29,63,62,54,80,2,2,210,0.285,0.374,0.559,0.933,1.0808080808080809,2.121212121212121,0.6363636363636364,0.6262626262626263,0.5454545454545454,0.8080808080808081,0.29292929292929293,0.020202020202020204,0.12471131639722864,0.18475750577367206,0.06697459584295612
2026-07-21,2026,656775,Cedric Mullins,Tampa Bay Rays,Toronto Blue Jays,4,CF,86,332,291,58,4,1,12,33,31,28,69,15,6,100,0.199,0.279,0.344,0.623,0.6744186046511628,1.1627906976744187,0.38372093023255816,0.36046511627906974,0.32558139534883723,0.8023255813953488,0.13953488372093023,0.1744186046511628,0.08433734939759036,0.20783132530120482,0.03614457831325301
2026-07-21,2026,676356,Jonny DeLuca,Tampa Bay Rays,Toronto Blue Jays,5,RF,60,189,178,46,14,0,6,23,28,9,39,9,3,78,0.258,0.294,0.438,0.732,0.7666666666666667,1.3,0.38333333333333336,0.4666666666666667,0.15,0.65,0.1,0.15,0.047619047619047616,0.20634920634920634,0.031746031746031744
2026-07-21,2026,802415,Chandler Simpson,Tampa Bay Rays,Toronto Blue Jays,6,LF,93,370,344,97,10,6,0,41,17,19,35,24,11,119,0.282,0.318,0.346,0.664,1.043010752688172,1.2795698924731183,0.44086021505376344,0.1827956989247312,0.20430107526881722,0.3763440860215054,0.0,0.25806451612903225,0.051351351351351354,0.0945945945945946,0.0
2026-07-21,2026,810938,Ben Williamson,Tampa Bay Rays,Toronto Blue Jays,7,2B,71,230,209,51,9,1,2,26,23,19,44,8,1,68,0.244,0.31,0.325,0.635,0.7183098591549296,0.9577464788732394,0.36619718309859156,0.323943661971831,0.2676056338028169,0.6197183098591549,0.028169014084507043,0.11267605633802817,0.08260869565217391,0.19130434782608696,0.008695652173913044
2026-07-21,2026,670764,Taylor Walls,Tampa Bay Rays,Toronto Blue Jays,8,SS,80,281,237,53,13,2,0,37,21,32,69,15,3,70,0.224,0.318,0.295,0.613,0.6625,0.875,0.4625,0.2625,0.4,0.8625,0.0,0.1875,0.11387900355871886,0.24555160142348753,0.0
2026-07-21,2026,663743,Nick Fortes,Tampa Bay Rays,Toronto Blue Jays,9,C,75,234,217,56,11,0,3,25,21,6,30,0,0,76,0.258,0.302,0.35,0.652,0.7466666666666667,1.0133333333333334,0.3333333333333333,0.28,0.08,0.4,0.04,0.0,0.02564102564102564,0.1282051282051282,0.01282051282051282
2026-07-21,2026,664770,Nathan Lukes,Toronto Blue Jays,Tampa Bay Rays,1,RF,65,231,210,61,8,0,5,23,18,12,34,0,1,84,0.29,0.342,0.4,0.742,0.9384615384615385,1.2923076923076924,0.35384615384615387,0.27692307692307694,0.18461538461538463,0.5230769230769231,0.07692307692307693,0.0,0.05194805194805195,0.1471861471861472,0.021645021645021644
