date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-11,2026,592885,Christian Yelich,Milwaukee Brewers,Pittsburgh Pirates,1,DH,60,265,234,56,12,1,6,41,31,27,76,6,0,88,0.239,0.322,0.376,0.698,0.9333333333333333,1.4666666666666666,0.6833333333333333,0.5166666666666667,0.45,1.2666666666666666,0.1,0.1,0.1018867924528302,0.28679245283018867,0.022641509433962263
2026-07-11,2026,669003,Garrett Mitchell,Milwaukee Brewers,Pittsburgh Pirates,2,CF,84,301,261,71,18,3,8,41,43,36,101,6,5,119,0.272,0.363,0.456,0.819,0.8452380952380952,1.4166666666666667,0.4880952380952381,0.5119047619047619,0.42857142857142855,1.2023809523809523,0.09523809523809523,0.07142857142857142,0.11960132890365449,0.33554817275747506,0.026578073089700997
2026-07-11,2026,668930,Brice Turang,Milwaukee Brewers,Pittsburgh Pirates,3,2B,89,405,348,93,22,3,13,65,56,52,102,15,3,160,0.267,0.361,0.46,0.821,1.0449438202247192,1.797752808988764,0.7303370786516854,0.6292134831460674,0.5842696629213483,1.146067415730337,0.14606741573033707,0.16853932584269662,0.12839506172839507,0.2518518518518518,0.03209876543209877
2026-07-11,2026,661388,William Contreras,Milwaukee Brewers,Pittsburgh Pirates,4,C,88,381,341,96,13,0,9,48,52,32,51,1,2,136,0.282,0.344,0.399,0.743,1.0909090909090908,1.5454545454545454,0.5454545454545454,0.5909090909090909,0.36363636363636365,0.5795454545454546,0.10227272727272728,0.011363636363636364,0.08398950131233596,0.13385826771653545,0.023622047244094488
2026-07-11,2026,641343,Jake Bauers,Milwaukee Brewers,Pittsburgh Pirates,5,1B,85,337,290,78,15,1,18,55,59,43,87,5,1,149,0.269,0.368,0.514,0.882,0.9176470588235294,1.7529411764705882,0.6470588235294118,0.6941176470588235,0.5058823529411764,1.0235294117647058,0.21176470588235294,0.058823529411764705,0.12759643916913946,0.258160237388724,0.05341246290801187
2026-07-11,2026,800325,Luis Lara,Milwaukee Brewers,Pittsburgh Pirates,6,LF,3,12,10,3,1,0,0,2,2,2,1,0,0,4,0.3,0.417,0.4,0.817,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0
2026-07-11,2026,806198,Cooper Pratt,Milwaukee Brewers,Pittsburgh Pirates,7,SS,23,84,69,19,3,1,0,10,7,12,13,6,1,24,0.275,0.381,0.348,0.729,0.8260869565217391,1.0434782608695652,0.43478260869565216,0.30434782608695654,0.5217391304347826,0.5652173913043478,0.0,0.2608695652173913,0.14285714285714285,0.15476190476190477,0.0
2026-07-11,2026,686217,Sal Frelick,Milwaukee Brewers,Pittsburgh Pirates,8,RF,88,307,270,65,14,0,4,33,34,25,29,6,2,91,0.241,0.307,0.337,0.644,0.7386363636363636,1.0340909090909092,0.375,0.38636363636363635,0.2840909090909091,0.32954545454545453,0.045454545454545456,0.06818181818181818,0.08143322475570032,0.09446254071661238,0.013029315960912053
2026-07-11,2026,687401,Joey Ortiz,Milwaukee Brewers,Pittsburgh Pirates,9,3B,81,233,205,45,7,0,3,23,22,21,41,5,4,61,0.22,0.288,0.298,0.586,0.5555555555555556,0.7530864197530864,0.2839506172839506,0.2716049382716049,0.25925925925925924,0.5061728395061729,0.037037037037037035,0.06172839506172839,0.09012875536480687,0.1759656652360515,0.012875536480686695
2026-07-11,2026,663968,Jake Mangum,Pittsburgh Pirates,Milwaukee Brewers,1,CF,74,247,224,69,10,0,2,33,18,13,42,18,6,85,0.308,0.361,0.379,0.74,0.9324324324324325,1.1486486486486487,0.44594594594594594,0.24324324324324326,0.17567567567567569,0.5675675675675675,0.02702702702702703,0.24324324324324326,0.05263157894736842,0.1700404858299595,0.008097165991902834
