date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-10,2026,690993,Colt Keith,Detroit Tigers,Philadelphia Phillies,2,3B,84,267,249,62,9,2,8,35,22,14,52,4,0,99,0.249,0.296,0.398,0.694,0.7380952380952381,1.1785714285714286,0.4166666666666667,0.2619047619047619,0.16666666666666666,0.6190476190476191,0.09523809523809523,0.047619047619047616,0.052434456928838954,0.1947565543071161,0.0299625468164794
2026-07-10,2026,701162,Ben Malgeri,Detroit Tigers,Philadelphia Phillies,3,LF,10,25,20,5,1,0,0,2,4,4,6,0,0,6,0.25,0.36,0.3,0.66,0.5,0.6,0.2,0.4,0.4,0.6,0.0,0.0,0.16,0.24,0.0
2026-07-10,2026,679529,Spencer Torkelson,Detroit Tigers,Philadelphia Phillies,4,1B,93,364,315,67,18,0,16,38,43,41,118,0,1,133,0.213,0.311,0.422,0.733,0.7204301075268817,1.4301075268817205,0.40860215053763443,0.46236559139784944,0.44086021505376344,1.2688172043010753,0.17204301075268819,0.0,0.11263736263736264,0.3241758241758242,0.04395604395604396
2026-07-10,2026,663837,Matt Vierling,Detroit Tigers,Philadelphia Phillies,5,RF,79,255,232,46,12,2,5,22,30,18,41,3,2,77,0.198,0.252,0.332,0.584,0.5822784810126582,0.9746835443037974,0.27848101265822783,0.379746835443038,0.22784810126582278,0.5189873417721519,0.06329113924050633,0.0379746835443038,0.07058823529411765,0.1607843137254902,0.0196078431372549
2026-07-10,2026,680664,Eduardo Valencia,Detroit Tigers,Philadelphia Phillies,6,DH,2,6,5,3,0,0,1,2,2,0,2,0,0,6,0.6,0.667,1.2,1.867,1.5,3.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666
2026-07-10,2026,656716,Zach McKinstry,Detroit Tigers,Philadelphia Phillies,7,2B,69,241,211,42,6,2,4,21,19,25,42,1,3,64,0.199,0.282,0.303,0.585,0.6086956521739131,0.927536231884058,0.30434782608695654,0.2753623188405797,0.36231884057971014,0.6086956521739131,0.057971014492753624,0.014492753623188406,0.1037344398340249,0.17427385892116182,0.016597510373443983
2026-07-10,2026,681546,James Outman,Detroit Tigers,Philadelphia Phillies,8,CF,72,133,122,19,4,2,3,17,13,10,56,5,2,36,0.156,0.226,0.295,0.521,0.2638888888888889,0.5,0.2361111111111111,0.18055555555555555,0.1388888888888889,0.7777777777777778,0.041666666666666664,0.06944444444444445,0.07518796992481203,0.42105263157894735,0.022556390977443608
2026-07-10,2026,668670,Jake Rogers,Detroit Tigers,Philadelphia Phillies,9,C,32,100,85,15,2,1,3,11,9,11,30,1,0,28,0.176,0.273,0.329,0.602,0.46875,0.875,0.34375,0.28125,0.34375,0.9375,0.09375,0.03125,0.11,0.3,0.03
2026-07-10,2026,683011,Anthony Volpe,New York Yankees,Washington Nationals,1,SS,43,153,133,33,6,1,1,18,13,20,34,7,4,44,0.248,0.346,0.331,0.677,0.7674418604651163,1.0232558139534884,0.4186046511627907,0.3023255813953488,0.46511627906976744,0.7906976744186046,0.023255813953488372,0.16279069767441862,0.13071895424836602,0.2222222222222222,0.006535947712418301
2026-07-10,2026,700250,Ben Rice,New York Yankees,Washington Nationals,2,DH,89,382,331,91,15,2,29,64,66,46,89,2,0,197,0.275,0.366,0.595,0.961,1.0224719101123596,2.2134831460674156,0.7191011235955056,0.7415730337078652,0.5168539325842697,1.0,0.3258426966292135,0.02247191011235955,0.12041884816753927,0.23298429319371727,0.07591623036649214
2026-07-10,2026,663757,Trent Grisham,New York Yankees,Washington Nationals,3,CF,74,295,252,59,14,2,9,47,38,40,50,7,1,104,0.234,0.336,0.413,0.749,0.7972972972972973,1.4054054054054055,0.6351351351351351,0.5135135135135135,0.5405405405405406,0.6756756756756757,0.12162162162162163,0.0945945945945946,0.13559322033898305,0.1694915254237288,0.030508474576271188
2026-07-10,2026,502671,Paul Goldschmidt,New York Yankees,Washington Nationals,4,1B,66,256,235,61,9,1,14,31,41,17,60,1,0,114,0.26,0.316,0.485,0.801,0.9242424242424242,1.7272727272727273,0.4696969696969697,0.6212121212121212,0.25757575757575757,0.9090909090909091,0.21212121212121213,0.015151515151515152,0.06640625,0.234375,0.0546875
2026-07-10,2026,641355,Cody Bellinger,New York Yankees,Washington Nationals,5,LF,92,395,340,85,17,3,11,47,51,50,60,10,5,141,0.25,0.342,0.415,0.757,0.9239130434782609,1.5326086956521738,0.5108695652173914,0.5543478260869565,0.5434782608695652,0.6521739130434783,0.11956521739130435,0.10869565217391304,0.12658227848101267,0.1518987341772152,0.027848101265822784
2026-07-10,2026,691176,Jasson Domínguez,New York Yankees,Washington Nationals,6,RF,34,132,124,30,8,0,5,13,11,6,28,6,0,53,0.242,0.282,0.427,0.709,0.8823529411764706,1.5588235294117647,0.38235294117647056,0.3235294117647059,0.17647058823529413,0.8235294117647058,0.14705882352941177,0.17647058823529413,0.045454545454545456,0.21212121212121213,0.03787878787878788
2026-07-10,2026,665862,Jazz Chisholm Jr.,New York Yankees,Washington Nationals,7,2B,89,352,311,69,11,2,13,46,36,37,102,26,5,123,0.222,0.304,0.395,0.699,0.7752808988764045,1.3820224719101124,0.5168539325842697,0.4044943820224719,0.4157303370786517,1.146067415730337,0.14606741573033707,0.29213483146067415,0.10511363636363637,0.2897727272727273,0.036931818181818184
2026-07-10,2026,676609,José Caballero,New York Yankees,Washington Nationals,8,3B,81,293,268,67,10,0,10,35,34,16,68,22,8,107,0.25,0.302,0.399,0.701,0.8271604938271605,1.3209876543209877,0.43209876543209874,0.41975308641975306,0.19753086419753085,0.8395061728395061,0.12345679012345678,0.2716049382716049,0.05460750853242321,0.23208191126279865,0.034129692832764506
2026-07-10,2026,669224,Austin Wells,New York Yankees,Washington Nationals,9,C,64,216,190,29,2,0,6,19,12,24,61,1,0,49,0.153,0.247,0.258,0.505,0.453125,0.765625,0.296875,0.1875,0.375,0.953125,0.09375,0.015625,0.1111111111111111,0.2824074074074074,0.027777777777777776
2026-07-10,2026,695578,James Wood,Washington Nationals,New York Yankees,1,RF,95,445,362,99,23,1,26,87,62,77,127,15,2,202,0.273,0.404,0.558,0.962,1.0421052631578946,2.126315789473684,0.9157894736842105,0.6526315789473685,0.8105263157894737,1.3368421052631578,0.2736842105263158,0.15789473684210525,0.17303370786516853,0.2853932584269663,0.058426966292134834
2026-07-10,2026,678554,Curtis Mead,Washington Nationals,New York Yankees,2,3B,78,290,254,61,13,1,15,40,42,32,55,5,2,121,0.24,0.334,0.476,0.81,0.782051282051282,1.5512820512820513,0.5128205128205128,0.5384615384615384,0.41025641025641024,0.7051282051282052,0.19230769230769232,0.0641025641025641,0.1103448275862069,0.1896551724137931,0.05172413793103448
2026-07-10,2026,686611,Dylan Crews,Washington Nationals,New York Yankees,3,LF,45,181,168,37,5,0,6,25,18,9,39,5,0,60,0.22,0.276,0.357,0.633,0.8222222222222222,1.3333333333333333,0.5555555555555556,0.4,0.2,0.8666666666666667,0.13333333333333333,0.1111111111111111,0.049723756906077346,0.2154696132596685,0.03314917127071823
2026-07-10,2026,682928,CJ Abrams,Washington Nationals,New York Yankees,4,SS,91,387,337,93,17,2,20,56,67,34,82,15,4,174,0.276,0.354,0.516,0.87,1.021978021978022,1.9120879120879122,0.6153846153846154,0.7362637362637363,0.37362637362637363,0.9010989010989011,0.21978021978021978,0.16483516483516483,0.08785529715762273,0.21188630490956073,0.05167958656330749
2026-07-10,2026,696285,Jacob Young,Washington Nationals,New York Yankees,5,CF,86,288,268,60,11,2,8,34,31,15,54,9,2,99,0.224,0.275,0.369,0.644,0.6976744186046512,1.1511627906976745,0.3953488372093023,0.36046511627906974,0.1744186046511628,0.627906976744186,0.09302325581395349,0.10465116279069768,0.052083333333333336,0.1875,0.027777777777777776
2026-07-10,2026,695734,Daylen Lile,Washington Nationals,New York Yankees,6,DH,93,395,362,91,21,3,10,49,44,24,69,9,5,148,0.251,0.304,0.409,0.713,0.978494623655914,1.5913978494623655,0.5268817204301075,0.4731182795698925,0.25806451612903225,0.7419354838709677,0.10752688172043011,0.0967741935483871,0.060759493670886074,0.17468354430379746,0.02531645569620253
2026-07-10,2026,678391,Jorbit Vivas,Washington Nationals,New York Yankees,7,2B,69,202,175,43,8,0,3,21,16,18,26,0,1,60,0.246,0.327,0.343,0.67,0.6231884057971014,0.8695652173913043,0.30434782608695654,0.2318840579710145,0.2608695652173913,0.37681159420289856,0.043478260869565216,0.0,0.0891089108910891,0.12871287128712872,0.01485148514851485
2026-07-10,2026,671277,Luis García Jr.,Washington Nationals,New York Yankees,8,1B,88,311,296,85,16,3,20,45,68,14,47,4,1,167,0.287,0.318,0.564,0.882,0.9659090909090909,1.8977272727272727,0.5113636363636364,0.7727272727272727,0.1590909090909091,0.5340909090909091,0.22727272727272727,0.045454545454545456,0.04501607717041801,0.15112540192926044,0.06430868167202572
2026-07-10,2026,660688,Keibert Ruiz,Washington Nationals,New York Yankees,9,C,61,209,197,55,17,0,7,29,35,7,27,2,1,93,0.279,0.306,0.472,0.778,0.9016393442622951,1.5245901639344261,0.47540983606557374,0.5737704918032787,0.11475409836065574,0.4426229508196721,0.11475409836065574,0.03278688524590164,0.03349282296650718,0.1291866028708134,0.03349282296650718
2026-07-10,2026,695600,Carter Jensen,Kansas City Royals,Baltimore Orioles,1,C,87,337,301,73,18,0,13,41,49,30,95,1,0,130,0.243,0.309,0.432,0.741,0.8390804597701149,1.4942528735632183,0.47126436781609193,0.5632183908045977,0.3448275862068966,1.0919540229885059,0.14942528735632185,0.011494252873563218,0.08902077151335312,0.2818991097922849,0.03857566765578635
2026-07-10,2026,677951,Bobby Witt Jr.,Kansas City Royals,Baltimore Orioles,2,SS,89,394,351,101,21,1,13,50,39,39,67,30,5,163,0.288,0.358,0.464,0.822,1.1348314606741574,1.8314606741573034,0.5617977528089888,0.43820224719101125,0.43820224719101125,0.7528089887640449,0.14606741573033707,0.33707865168539325,0.09898477157360407,0.1700507614213198,0.03299492385786802
2026-07-10,2026,695506,Jac Caglianone,Kansas City Royals,Baltimore Orioles,3,RF,88,341,311,81,15,2,15,43,35,25,101,3,1,145,0.26,0.323,0.466,0.789,0.9204545454545454,1.6477272727272727,0.48863636363636365,0.3977272727272727,0.2840909090909091,1.1477272727272727,0.17045454545454544,0.03409090909090909,0.07331378299120235,0.2961876832844575,0.04398826979472141
2026-07-10,2026,657041,Lane Thomas,Kansas City Royals,Baltimore Orioles,4,CF,80,261,223,51,14,0,7,26,30,34,59,4,3,86,0.229,0.333,0.386,0.719,0.6375,1.075,0.325,0.375,0.425,0.7375,0.0875,0.05,0.13026819923371646,0.2260536398467433,0.02681992337164751
2026-07-10,2026,686681,Michael Massey,Kansas City Royals,Baltimore Orioles,5,2B,75,239,220,58,16,0,7,30,31,14,41,2,0,95,0.264,0.304,0.432,0.736,0.7733333333333333,1.2666666666666666,0.4,0.41333333333333333,0.18666666666666668,0.5466666666666666,0.09333333333333334,0.02666666666666667,0.058577405857740586,0.17154811715481172,0.029288702928870293
2026-07-10,2026,521692,Salvador Perez,Kansas City Royals,Baltimore Orioles,6,1B,87,367,343,72,13,0,11,31,36,13,72,0,0,118,0.21,0.251,0.344,0.595,0.8275862068965517,1.3563218390804597,0.3563218390804598,0.41379310344827586,0.14942528735632185,0.8275862068965517,0.12643678160919541,0.0,0.035422343324250684,0.19618528610354224,0.02997275204359673
2026-07-10,2026,668942,Josh Rojas,Kansas City Royals,Baltimore Orioles,7,3B,14,31,30,6,2,0,1,3,5,1,7,0,0,11,0.2,0.226,0.367,0.593,0.42857142857142855,0.7857142857142857,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.5,0.07142857142857142,0.0,0.03225806451612903,0.22580645161290322,0.03225806451612903
2026-07-10,2026,679845,Nick Loftin,Kansas City Royals,Baltimore Orioles,8,DH,58,202,172,43,15,1,4,26,29,21,26,1,0,72,0.25,0.343,0.419,0.762,0.7413793103448276,1.2413793103448276,0.4482758620689655,0.5,0.3620689655172414,0.4482758620689655,0.06896551724137931,0.017241379310344827,0.10396039603960396,0.12871287128712872,0.019801980198019802
2026-07-10,2026,686555,Isaac Collins,Kansas City Royals,Baltimore Orioles,9,LF,84,308,260,63,16,0,5,35,27,38,69,5,4,94,0.242,0.35,0.362,0.712,0.75,1.119047619047619,0.4166666666666667,0.32142857142857145,0.4523809523809524,0.8214285714285714,0.05952380952380952,0.05952380952380952,0.12337662337662338,0.22402597402597402,0.016233766233766232
2026-07-10,2026,683002,Gunnar Henderson,Baltimore Orioles,Kansas City Royals,1,SS,94,430,388,85,16,2,16,53,41,34,96,7,4,153,0.219,0.291,0.394,0.685,0.9042553191489362,1.627659574468085,0.5638297872340425,0.43617021276595747,0.3617021276595745,1.0212765957446808,0.1702127659574468,0.07446808510638298,0.07906976744186046,0.22325581395348837,0.037209302325581395
2026-07-10,2026,668939,Adley Rutschman,Baltimore Orioles,Kansas City Royals,2,C,64,271,237,61,18,1,8,29,47,28,39,0,1,105,0.257,0.332,0.443,0.775,0.953125,1.640625,0.453125,0.734375,0.4375,0.609375,0.125,0.0,0.1033210332103321,0.14391143911439114,0.02952029520295203
2026-07-10,2026,621493,Taylor Ward,Baltimore Orioles,Kansas City Royals,3,LF,94,430,352,90,19,0,5,55,24,72,90,3,3,124,0.256,0.384,0.352,0.736,0.9574468085106383,1.3191489361702127,0.5851063829787234,0.2553191489361702,0.7659574468085106,0.9574468085106383,0.05319148936170213,0.031914893617021274,0.16744186046511628,0.20930232558139536,0.011627906976744186
2026-07-10,2026,624413,Pete Alonso,Baltimore Orioles,Kansas City Royals,4,1B,95,410,352,88,16,0,20,57,62,50,100,2,0,164,0.25,0.346,0.466,0.812,0.9263157894736842,1.7263157894736842,0.6,0.6526315789473685,0.5263157894736842,1.0526315789473684,0.21052631578947367,0.021052631578947368,0.12195121951219512,0.24390243902439024,0.04878048780487805
2026-07-10,2026,694212,Samuel Basallo,Baltimore Orioles,Kansas City Royals,5,DH,81,293,266,66,9,1,15,33,44,25,75,0,0,122,0.248,0.311,0.459,0.77,0.8148148148148148,1.5061728395061729,0.4074074074074074,0.5432098765432098,0.30864197530864196,0.9259259259259259,0.18518518518518517,0.0,0.08532423208191127,0.25597269624573377,0.051194539249146756
2026-07-10,2026,641933,Tyler O'Neill,Baltimore Orioles,Kansas City Royals,6,RF,57,170,149,29,6,0,6,20,12,19,47,1,0,53,0.195,0.294,0.356,0.65,0.5087719298245614,0.9298245614035088,0.3508771929824561,0.21052631578947367,0.3333333333333333,0.8245614035087719,0.10526315789473684,0.017543859649122806,0.11176470588235295,0.27647058823529413,0.03529411764705882
2026-07-10,2026,681297,Colton Cowser,Baltimore Orioles,Kansas City Royals,7,CF,83,229,199,43,3,0,8,28,27,26,70,4,2,70,0.216,0.307,0.352,0.659,0.5180722891566265,0.8433734939759037,0.3373493975903614,0.3253012048192771,0.3132530120481928,0.8433734939759037,0.0963855421686747,0.04819277108433735,0.11353711790393013,0.3056768558951965,0.034934497816593885
2026-07-10,2026,677942,Blaze Alexander,Baltimore Orioles,Kansas City Royals,8,3B,81,242,219,67,12,2,4,29,29,15,54,9,3,95,0.306,0.357,0.434,0.791,0.8271604938271605,1.1728395061728396,0.35802469135802467,0.35802469135802467,0.18518518518518517,0.6666666666666666,0.04938271604938271,0.1111111111111111,0.06198347107438017,0.2231404958677686,0.01652892561983471
2026-07-10,2026,702616,Jackson Holliday,Baltimore Orioles,Kansas City Royals,9,2B,43,137,116,25,3,1,5,17,15,19,35,4,0,45,0.216,0.321,0.388,0.709,0.5813953488372093,1.0465116279069768,0.3953488372093023,0.3488372093023256,0.4418604651162791,0.813953488372093,0.11627906976744186,0.09302325581395349,0.1386861313868613,0.25547445255474455,0.0364963503649635
2026-07-10,2026,691718,Pete Crow-Armstrong,Chicago Cubs,Cincinnati Reds,1,CF,94,408,352,103,15,4,21,61,52,43,106,23,6,189,0.293,0.383,0.537,0.92,1.0957446808510638,2.0106382978723403,0.648936170212766,0.5531914893617021,0.4574468085106383,1.127659574468085,0.22340425531914893,0.24468085106382978,0.1053921568627451,0.25980392156862747,0.051470588235294115
2026-07-10,2026,608324,Alex Bregman,Chicago Cubs,Cincinnati Reds,2,3B,92,421,361,85,14,1,7,42,35,48,66,2,1,122,0.235,0.333,0.338,0.671,0.9239130434782609,1.326086956521739,0.45652173913043476,0.3804347826086957,0.5217391304347826,0.717391304347826,0.07608695652173914,0.021739130434782608,0.11401425178147269,0.15676959619952494,0.0166270783847981
2026-07-10,2026,683737,Michael Busch,Chicago Cubs,Cincinnati Reds,3,1B,93,416,339,78,14,2,11,38,48,63,93,2,0,129,0.23,0.363,0.381,0.744,0.8387096774193549,1.3870967741935485,0.40860215053763443,0.5161290322580645,0.6774193548387096,1.0,0.11827956989247312,0.021505376344086023,0.15144230769230768,0.22355769230769232,0.026442307692307692
2026-07-10,2026,673548,Seiya Suzuki,Chicago Cubs,Cincinnati Reds,4,RF,78,333,293,79,14,0,15,45,47,34,87,1,0,138,0.27,0.348,0.471,0.819,1.0128205128205128,1.7692307692307692,0.5769230769230769,0.6025641025641025,0.4358974358974359,1.1153846153846154,0.19230769230769232,0.01282051282051282,0.1021021021021021,0.26126126126126126,0.04504504504504504
2026-07-10,2026,664023,Ian Happ,Chicago Cubs,Cincinnati Reds,5,LF,90,389,335,74,16,2,17,59,41,48,123,4,1,145,0.221,0.326,0.433,0.759,0.8222222222222222,1.6111111111111112,0.6555555555555556,0.45555555555555555,0.5333333333333333,1.3666666666666667,0.18888888888888888,0.044444444444444446,0.12339331619537275,0.3161953727506427,0.043701799485861184
2026-07-10,2026,663538,Nico Hoerner,Chicago Cubs,Cincinnati Reds,6,2B,92,412,366,87,23,0,4,37,38,36,33,14,3,122,0.238,0.311,0.333,0.644,0.9456521739130435,1.326086956521739,0.40217391304347827,0.41304347826086957,0.391304347826087,0.358695652173913,0.043478260869565216,0.15217391304347827,0.08737864077669903,0.08009708737864078,0.009708737864077669
2026-07-10,2026,624424,Michael Conforto,Chicago Cubs,Cincinnati Reds,7,DH,62,160,140,34,10,0,8,20,22,19,47,1,0,68,0.243,0.331,0.486,0.817,0.5483870967741935,1.096774193548387,0.3225806451612903,0.3548387096774194,0.3064516129032258,0.7580645161290323,0.12903225806451613,0.016129032258064516,0.11875,0.29375,0.05
2026-07-10,2026,608348,Carson Kelly,Chicago Cubs,Cincinnati Reds,8,C,68,242,212,58,10,0,5,33,31,27,40,0,1,83,0.274,0.364,0.392,0.756,0.8529411764705882,1.2205882352941178,0.4852941176470588,0.45588235294117646,0.39705882352941174,0.5882352941176471,0.07352941176470588,0.0,0.1115702479338843,0.1652892561983471,0.02066115702479339
2026-07-10,2026,621020,Dansby Swanson,Chicago Cubs,Cincinnati Reds,9,SS,90,348,305,65,10,2,16,58,58,37,80,12,0,127,0.213,0.297,0.416,0.713,0.7222222222222222,1.4111111111111112,0.6444444444444445,0.6444444444444445,0.4111111111111111,0.8888888888888888,0.17777777777777778,0.13333333333333333,0.10632183908045977,0.22988505747126436,0.04597701149425287
2026-07-10,2026,682829,Elly De La Cruz,Cincinnati Reds,Chicago Cubs,1,SS,74,330,294,80,15,3,15,49,44,32,95,13,5,146,0.272,0.345,0.497,0.842,1.0810810810810811,1.972972972972973,0.6621621621621622,0.5945945945945946,0.43243243243243246,1.2837837837837838,0.20270270270270271,0.17567567567567569,0.09696969696969697,0.2878787878787879,0.045454545454545456
2026-07-10,2026,701398,Sal Stewart,Cincinnati Reds,Chicago Cubs,2,1B,93,404,354,91,21,0,19,50,65,45,86,11,3,169,0.257,0.339,0.477,0.816,0.978494623655914,1.8172043010752688,0.5376344086021505,0.6989247311827957,0.4838709677419355,0.9247311827956989,0.20430107526881722,0.11827956989247312,0.11138613861386139,0.21287128712871287,0.04702970297029703
2026-07-10,2026,668715,Spencer Steer,Cincinnati Reds,Chicago Cubs,3,RF,89,349,308,76,13,0,14,52,36,33,79,3,0,131,0.247,0.328,0.425,0.753,0.8539325842696629,1.4719101123595506,0.5842696629213483,0.4044943820224719,0.3707865168539326,0.8876404494382022,0.15730337078651685,0.033707865168539325,0.09455587392550144,0.22636103151862463,0.04011461318051576
2026-07-10,2026,668709,JJ Bleday,Cincinnati Reds,Chicago Cubs,4,LF,65,276,233,56,11,1,15,33,41,38,54,4,3,114,0.24,0.349,0.489,0.838,0.8615384615384616,1.7538461538461538,0.5076923076923077,0.6307692307692307,0.5846153846153846,0.8307692307692308,0.23076923076923078,0.06153846153846154,0.13768115942028986,0.1956521739130435,0.05434782608695652
2026-07-10,2026,553993,Eugenio Suárez,Cincinnati Reds,Chicago Cubs,5,DH,65,259,233,47,10,0,9,21,32,23,92,0,1,84,0.202,0.278,0.361,0.639,0.7230769230769231,1.2923076923076924,0.3230769230769231,0.49230769230769234,0.35384615384615387,1.4153846153846155,0.13846153846153847,0.0,0.0888030888030888,0.3552123552123552,0.03474903474903475
2026-07-10,2026,663886,Tyler Stephenson,Cincinnati Reds,Chicago Cubs,6,C,71,252,222,53,10,0,6,18,24,28,63,0,1,81,0.239,0.321,0.365,0.686,0.7464788732394366,1.1408450704225352,0.2535211267605634,0.3380281690140845,0.39436619718309857,0.8873239436619719,0.08450704225352113,0.0,0.1111111111111111,0.25,0.023809523809523808
2026-07-10,2026,670770,TJ Friedl,Cincinnati Reds,Chicago Cubs,7,CF,58,211,185,32,6,1,3,18,11,16,52,5,0,49,0.173,0.252,0.265,0.517,0.5517241379310345,0.8448275862068966,0.3103448275862069,0.1896551724137931,0.27586206896551724,0.896551724137931,0.05172413793103448,0.08620689655172414,0.07582938388625593,0.24644549763033174,0.014218009478672985
2026-07-10,2026,695490,Edwin Arroyo,Cincinnati Reds,Chicago Cubs,8,2B,31,100,92,23,3,1,0,11,4,3,22,0,1,28,0.25,0.293,0.304,0.597,0.7419354838709677,0.9032258064516129,0.3548387096774194,0.12903225806451613,0.0967741935483871,0.7096774193548387,0.0,0.0,0.03,0.22,0.0
2026-07-10,2026,663647,Ke'Bryan Hayes,Cincinnati Reds,Chicago Cubs,9,3B,45,132,124,17,2,1,2,10,5,8,22,1,0,27,0.137,0.189,0.218,0.407,0.37777777777777777,0.6,0.2222222222222222,0.1111111111111111,0.17777777777777778,0.4888888888888889,0.044444444444444446,0.022222222222222223,0.06060606060606061,0.16666666666666666,0.015151515151515152
2026-07-10,2026,641487,J.P. Crawford,Seattle Mariners,Tampa Bay Rays,1,SS,77,326,276,59,8,0,10,37,25,44,68,1,3,97,0.214,0.331,0.351,0.682,0.7662337662337663,1.2597402597402598,0.4805194805194805,0.3246753246753247,0.5714285714285714,0.8831168831168831,0.12987012987012986,0.012987012987012988,0.13496932515337423,0.2085889570552147,0.03067484662576687
2026-07-10,2026,668227,Randy Arozarena,Seattle Mariners,Tampa Bay Rays,2,LF,87,370,318,91,21,1,10,58,42,35,80,19,5,144,0.286,0.378,0.453,0.831,1.0459770114942528,1.6551724137931034,0.6666666666666666,0.4827586206896552,0.40229885057471265,0.9195402298850575,0.11494252873563218,0.21839080459770116,0.0945945945945946,0.21621621621621623,0.02702702702702703
2026-07-10,2026,686527,Dominic Canzone,Seattle Mariners,Tampa Bay Rays,3,DH,82,250,223,59,13,1,15,33,40,22,51,1,1,119,0.265,0.336,0.534,0.87,0.7195121951219512,1.451219512195122,0.4024390243902439,0.4878048780487805,0.2682926829268293,0.6219512195121951,0.18292682926829268,0.012195121951219513,0.088,0.204,0.06
