event_id,event_date,commence_time,platform,platform_key,player,market,market_key,direction,line,sportsbook_odds,home_team,away_team,fetched_at,source,status
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,BetRivers,betrivers,Gerrit Cole,pitcher_strikeouts,player_strikeouts,Over,5.5,102,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,BetRivers,betrivers,Gerrit Cole,pitcher_strikeouts,player_strikeouts,Under,5.5,-136,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,BetRivers,betrivers,Roki Sasaki,pitcher_strikeouts,player_strikeouts,Over,4.5,-155,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,BetRivers,betrivers,Roki Sasaki,pitcher_strikeouts,player_strikeouts,Under,4.5,116,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Andy Pages,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Andy Pages,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Andy Pages,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Andy Pages,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Andy Pages,hitter_total_bases,player_total_bases,Over,1.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Andy Pages,hitter_total_bases,player_total_bases,Under,1.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Austin Wells,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Austin Wells,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Austin Wells,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Austin Wells,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Austin Wells,hitter_total_bases,player_total_bases,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Austin Wells,hitter_total_bases,player_total_bases,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_fantasy_score,player_fantasy_score,Over,6.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_fantasy_score,player_fantasy_score,Under,6.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_total_bases,player_total_bases,Over,1.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Ben Rice,hitter_total_bases,player_total_bases,Under,1.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_fantasy_score,player_fantasy_score,Over,6.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_fantasy_score,player_fantasy_score,Under,6.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_total_bases,player_total_bases,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Cody Bellinger,hitter_total_bases,player_total_bases,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Dalton Rushing,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Dalton Rushing,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Dalton Rushing,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Dalton Rushing,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Dalton Rushing,hitter_total_bases,player_total_bases,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Dalton Rushing,hitter_total_bases,player_total_bases,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Freddie Freeman,hitter_fantasy_score,player_fantasy_score,Over,6.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Freddie Freeman,hitter_fantasy_score,player_fantasy_score,Under,6.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Freddie Freeman,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Freddie Freeman,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Freddie Freeman,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Freddie Freeman,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Gerrit Cole,pitcher_strikeouts,player_strikeouts,Over,5.0,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Gerrit Cole,pitcher_strikeouts,player_strikeouts,Under,5.0,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_fantasy_score,player_fantasy_score,Over,6.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_fantasy_score,player_fantasy_score,Under,6.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_total_bases,player_total_bases,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jasson Domínguez,hitter_total_bases,player_total_bases,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jazz Chisholm Jr.,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jazz Chisholm Jr.,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jazz Chisholm Jr.,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jazz Chisholm Jr.,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jazz Chisholm Jr.,hitter_total_bases,player_total_bases,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,Jazz Chisholm Jr.,hitter_total_bases,player_total_bases,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,José Caballero,hitter_hits,player_hits,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,José Caballero,hitter_hits,player_hits,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,José Caballero,hitter_runs,player_runs,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,José Caballero,hitter_runs,player_runs,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,José Caballero,hitter_total_bases,player_total_bases,Over,0.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Betr,betr,José Caballero,hitter_total_bases,player_total_bases,Under,0.5,-100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Bovada,bovada,Los Angeles Dodgers @ New York Yankees,hitter_hits,player_hits,Over,1.5,-115,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Bovada,bovada,Los Angeles Dodgers @ New York Yankees,hitter_hits,player_hits,Under,1.5,-115,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Bovada,bovada,Los Angeles Dodgers @ New York Yankees,hitter_total_bases,player_total_bases,Under,1.5,-130,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Bovada,bovada,Los Angeles Dodgers @ New York Yankees,pitcher_outs,player_pitcher_outs,Over,15.5,145,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Bovada,bovada,Los Angeles Dodgers @ New York Yankees,pitcher_outs,player_pitcher_outs,Under,15.5,-190,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Dalton Rushing,hitter_hits,player_hits,Over,0.5,-137,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Dalton Rushing,hitter_hits,player_hits,Under,0.5,104,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Jasson Dominguez,hitter_total_bases,player_total_bases,Over,1.5,144,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Jasson Dominguez,hitter_total_bases,player_total_bases,Under,1.5,-193,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Jazz Chisholm,hitter_hits,player_hits,Over,0.5,-152,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Jazz Chisholm,hitter_hits,player_hits,Under,0.5,114,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Kyle Tucker,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,111,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Kyle Tucker,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,-148,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Max Schuemann,hitter_hits,player_hits,Over,0.5,101,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,DraftKings,draftkings,Max Schuemann,hitter_hits,player_hits,Under,0.5,-134,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,FanDuel,fanduel,Andy Pages,hitter_hits,player_hits,Over,0.5,-240,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,FanDuel,fanduel,Ben Rice,hitter_runs,player_runs,Over,0.5,-140,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,FanDuel,fanduel,Kyle Tucker,hitter_hits,player_hits,Over,0.5,-150,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,FanDuel,fanduel,Roki Sasaki,pitcher_strikeouts,player_strikeouts,Over,4.5,-158,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,FanDuel,fanduel,Roki Sasaki,pitcher_strikeouts,player_strikeouts,Under,4.5,124,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Ben Rice,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,-155,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Ben Rice,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,110,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Jasson Dominguez,hitter_hits,player_hits,Over,0.5,-165,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Jasson Dominguez,hitter_hits,player_hits,Under,0.5,125,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Jasson Dominguez,hitter_total_bases,player_total_bases,Over,0.5,-160,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Jasson Dominguez,hitter_total_bases,player_total_bases,Under,0.5,120,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Jazz Chisholm,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,105,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Jazz Chisholm,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,-150,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Max Muncy,hitter_rbis,player_rbis,Over,0.5,140,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Max Muncy,hitter_rbis,player_rbis,Under,0.5,-200,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Mookie Betts,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,-140,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Mookie Betts,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,100,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Shohei Ohtani,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,2.5,105,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Shohei Ohtani,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,2.5,-150,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Tommy Edman,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,105,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Fanatics,fanatics,Tommy Edman,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,-150,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Andy Pages,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,-115,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Andy Pages,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,-115,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Andy Pages,hitter_runs,player_runs,Over,0.5,110,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Andy Pages,hitter_runs,player_runs,Under,0.5,-135,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Austin Wells,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,0.5,-120,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Austin Wells,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,0.5,-110,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Austin Wells,hitter_runs,player_runs,Over,0.5,160,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Austin Wells,hitter_runs,player_runs,Under,0.5,-225,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Ben Rice,hitter_hits_runs_rbis,player_hits_runs_rbis,Over,1.5,-120,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Ben Rice,hitter_hits_runs_rbis,player_hits_runs_rbis,Under,1.5,-110,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Ben Rice,hitter_runs,player_runs,Over,0.5,-120,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Ben Rice,hitter_runs,player_runs,Under,0.5,-110,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Cody Bellinger,hitter_runs,player_runs,Over,0.5,120,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Cody Bellinger,hitter_runs,player_runs,Under,0.5,-160,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Dalton Rushing,hitter_runs,player_runs,Over,0.5,140,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
882ee638f18937f7,2026-07-17,2026-07-17T23:05:00Z,Hardrock,hardrock,Dalton Rushing,hitter_runs,player_runs,Under,0.5,-190,New York Yankees,Los Angeles Dodgers,2026-07-17T21:11:51Z,parlay_api,open
