date,season,game_id,pitcher_id,pitcher_name,team,opponent,side,is_home,games,games_started,innings_pitched,innings_decimal,era,whip,strikeouts,walks,hits_allowed,earned_runs,home_runs_allowed,batters_faced,wins,losses,season_k_per_start,avg_ip_per_start,walks_per_start,hits_per_start,earned_runs_per_start,win_rate,k_per_9,bb_per_9,hits_per_9,hr_per_9,strikeout_rate,walk_rate,k_minus_bb_rate,fip_component
2026-07-19,2026,825057,593958,Eduardo Rodriguez,Arizona Diamondbacks,St. Louis Cardinals,home,1,20.0,20.0,116.2,116.66666666666667,2.62,1.22,82.0,41.0,101.0,34.0,12.0,478.0,8.0,3.0,4.1,5.833333333333334,2.05,5.05,1.7,0.4,6.325714285714286,3.162857142857143,7.791428571428571,0.9257142857142857,0.17154811715481172,0.08577405857740586,0.08577405857740586,0.9857142857142857
2026-07-19,2026,824978,682052,Jacob Lopez,Athletics,Washington Nationals,home,1,15.0,12.0,59.2,59.666666666666664,6.64,1.73,49.0,36.0,67.0,44.0,11.0,281.0,4.0,4.0,4.083333333333333,4.972222222222222,3.0,5.583333333333333,3.6666666666666665,0.3333333333333333,7.391061452513966,5.430167597765363,10.106145251396649,1.6592178770949721,0.17437722419928825,0.12811387900355872,0.04626334519572953,2.564245810055866
2026-07-19,2026,824897,656550,Grant Holmes,Atlanta Braves,Texas Rangers,home,1,19.0,18.0,92.1,92.33333333333333,3.7,1.34,78.0,41.0,83.0,38.0,15.0,400.0,6.0,4.0,4.333333333333333,5.12962962962963,2.2777777777777777,4.611111111111111,2.111111111111111,0.3333333333333333,7.6028880866426,3.9963898916967513,8.090252707581229,1.4620938628158846,0.195,0.1025,0.09250000000000001,1.7545126353790614
2026-07-19,2026,824168,687064,Brandon Young,Baltimore Orioles,Houston Astros,away,0,16.0,16.0,91.1,91.33333333333333,3.25,1.31,74.0,32.0,88.0,33.0,9.0,390.0,8.0,2.0,4.625,5.708333333333333,2.0,5.5,2.0625,0.5,7.291970802919709,3.153284671532847,8.671532846715328,0.8868613138686132,0.18974358974358974,0.08205128205128205,0.10769230769230768,0.7116788321167884
2026-07-19,2026,824739,543243,Sonny Gray,Boston Red Sox,Tampa Bay Rays,home,1,18.0,18.0,101.2,101.66666666666667,2.48,1.12,90.0,28.0,86.0,28.0,11.0,408.0,12.0,1.0,5.0,5.648148148148149,1.5555555555555556,4.777777777777778,1.5555555555555556,0.6666666666666666,7.967213114754098,2.4786885245901638,7.61311475409836,0.9737704918032787,0.22058823529411764,0.06862745098039216,0.15196078431372548,0.4622950819672131
2026-07-19,2026,824653,684007,Shota Imanaga,Chicago Cubs,Minnesota Twins,home,1,20.0,20.0,115.0,115.0,3.91,1.11,109.0,28.0,100.0,50.0,22.0,464.0,6.0,8.0,5.45,5.75,1.4,5.0,2.5,0.3,8.530434782608696,2.1913043478260867,7.826086956521739,1.7217391304347827,0.2349137931034483,0.0603448275862069,0.17456896551724138,1.3217391304347825
2026-07-19,2026,822786,680732,Sean Burke,Chicago White Sox,Toronto Blue Jays,away,0,20.0,16.0,112.1,112.33333333333333,3.2,1.13,120.0,34.0,93.0,40.0,13.0,458.0,7.0,4.0,7.5,7.020833333333333,2.125,5.8125,2.5,0.4375,9.614243323442137,2.7240356083086055,7.451038575667656,1.0415430267062316,0.26200873362445415,0.07423580786026202,0.18777292576419213,0.2759643916913947
2026-07-19,2026,824330,668881,Hunter Greene,Cincinnati Reds,Colorado Rockies,away,0,3.0,3.0,16.1,16.333333333333332,6.06,1.16,26.0,5.0,14.0,11.0,3.0,68.0,2.0,1.0,8.666666666666666,5.444444444444444,1.6666666666666667,4.666666666666667,3.6666666666666665,0.6666666666666666,14.326530612244898,2.7551020408163267,7.714285714285714,1.653061224489796,0.38235294117647056,0.07352941176470588,0.30882352941176466,0.12244897959183675
2026-07-19,2026,824411,676282,Joey Cantillo,Cleveland Guardians,Pittsburgh Pirates,home,1,21.0,21.0,106.0,106.0,3.74,1.42,112.0,52.0,99.0,44.0,12.0,455.0,8.0,5.0,5.333333333333333,5.0476190476190474,2.4761904761904763,4.714285714285714,2.0952380952380953,0.38095238095238093,9.50943396226415,4.415094339622642,8.40566037735849,1.0188679245283019,0.24615384615384617,0.11428571428571428,0.1318681318681319,0.8301886792452831
2026-07-19,2026,824330,663372,Ryan Feltner,Colorado Rockies,Cincinnati Reds,home,1,14.0,14.0,65.2,65.66666666666667,5.48,1.42,50.0,28.0,65.0,40.0,14.0,285.0,3.0,4.0,3.5714285714285716,4.690476190476191,2.0,4.642857142857143,2.857142857142857,0.21428571428571427,6.852791878172589,3.8375634517766493,8.908629441624365,1.9187817258883246,0.17543859649122806,0.09824561403508772,0.07719298245614034,2.527918781725888
