date,season,game_id,pitcher_id,pitcher_name,team,opponent,side,is_home,games,games_started,innings_pitched,innings_decimal,era,whip,strikeouts,walks,hits_allowed,earned_runs,home_runs_allowed,batters_faced,wins,losses,season_k_per_start,avg_ip_per_start,walks_per_start,hits_per_start,earned_runs_per_start,win_rate,k_per_9,bb_per_9,hits_per_9,hr_per_9,strikeout_rate,walk_rate,k_minus_bb_rate,fip_component
2026-07-16,2026,823440,681035,Christian Scott,New York Mets,Philadelphia Phillies,away,0,13.0,13.0,59.2,59.666666666666664,2.87,1.22,72.0,26.0,47.0,19.0,7.0,253.0,3.0,1.0,5.538461538461538,4.589743589743589,2.0,3.6153846153846154,1.4615384615384615,0.23076923076923078,10.860335195530727,3.921787709497207,7.089385474860335,1.0558659217877095,0.2845849802371542,0.10276679841897234,0.18181818181818182,0.41899441340782123
2026-07-16,2026,823440,605400,Aaron Nola,Philadelphia Phillies,New York Mets,home,1,20.0,20.0,103.0,103.0,5.68,1.45,108.0,35.0,114.0,65.0,23.0,452.0,3.0,7.0,5.4,5.15,1.75,5.7,3.25,0.15,9.436893203883495,3.058252427184466,9.96116504854369,2.0097087378640777,0.23893805309734514,0.07743362831858407,0.1615044247787611,1.825242718446602
