date,season,game_id,pitcher_id,pitcher_name,team,opponent,side,is_home,games,games_started,innings_pitched,innings_decimal,era,whip,strikeouts,walks,hits_allowed,earned_runs,home_runs_allowed,batters_faced,wins,losses,season_k_per_start,avg_ip_per_start,walks_per_start,hits_per_start,earned_runs_per_start,win_rate,k_per_9,bb_per_9,hits_per_9,hr_per_9,strikeout_rate,walk_rate,k_minus_bb_rate,fip_component
2026-07-18,2026,825059,694297,Brandon Pfaadt,Arizona Diamondbacks,St. Louis Cardinals,home,1,16.0,6.0,53.2,53.666666666666664,4.7,1.32,41.0,18.0,53.0,28.0,8.0,231.0,3.0,1.0,6.833333333333333,8.944444444444445,3.0,8.833333333333334,4.666666666666667,0.5,6.875776397515528,3.018633540372671,8.888198757763975,1.3416149068322982,0.1774891774891775,0.07792207792207792,0.09956709956709958,1.4161490683229814
2026-07-18,2026,824979,669372,J.T. Ginn,Athletics,Washington Nationals,home,1,21.0,18.0,103.0,103.0,3.67,1.25,93.0,46.0,83.0,42.0,13.0,434.0,7.0,6.0,5.166666666666667,5.722222222222222,2.5555555555555554,4.611111111111111,2.3333333333333335,0.3888888888888889,8.12621359223301,4.019417475728155,7.252427184466019,1.1359223300970873,0.21428571428571427,0.10599078341013825,0.10829493087557603,1.174757281553398
2026-07-18,2026,824899,702566,Owen Murphy,Atlanta Braves,Texas Rangers,home,1,2.0,0.0,4.0,4.0,2.25,0.25,4.0,0.0,1.0,1.0,0.0,14.0,0.0,1.0,,,,,,,9.0,0.0,2.25,0.0,0.2857142857142857,0.0,0.2857142857142857,-2.0
2026-07-18,2026,824169,669432,Trevor Rogers,Baltimore Orioles,Houston Astros,away,0,17.0,17.0,90.1,90.33333333333333,4.48,1.31,69.0,31.0,87.0,45.0,10.0,382.0,6.0,7.0,4.0588235294117645,5.313725490196078,1.8235294117647058,5.117647058823529,2.6470588235294117,0.35294117647058826,6.874538745387454,3.088560885608856,8.66789667896679,0.996309963099631,0.1806282722513089,0.08115183246073299,0.09947643979057591,0.940959409594096
2026-07-18,2026,824738,663776,Patrick Sandoval,Boston Red Sox,Tampa Bay Rays,home,1,1.0,1.0,4.1,4.333333333333333,2.08,1.38,5.0,1.0,5.0,1.0,0.0,19.0,0.0,0.0,5.0,4.333333333333333,1.0,5.0,1.0,0.0,10.384615384615385,2.076923076923077,10.384615384615385,0.0,0.2631578947368421,0.05263157894736842,0.21052631578947367,-1.6153846153846154
2026-07-18,2026,824657,571510,Matthew Boyd,Chicago Cubs,Minnesota Twins,home,1,9.0,9.0,46.0,46.0,4.5,1.28,47.0,13.0,46.0,23.0,5.0,196.0,5.0,1.0,5.222222222222222,5.111111111111111,1.4444444444444444,5.111111111111111,2.5555555555555554,0.5555555555555556,9.195652173913043,2.5434782608695654,9.0,0.9782608695652174,0.23979591836734693,0.0663265306122449,0.173469387755102,0.21739130434782608
2026-07-18,2026,822790,663436,Davis Martin,Chicago White Sox,Toronto Blue Jays,away,0,18.0,18.0,100.1,100.33333333333333,3.41,1.29,92.0,31.0,98.0,38.0,6.0,417.0,9.0,4.0,5.111111111111111,5.5740740740740735,1.7222222222222223,5.444444444444445,2.111111111111111,0.5,8.25249169435216,2.780730897009967,8.790697674418604,0.5382059800664452,0.22062350119904076,0.07434052757793765,0.1462829736211031,-0.12956810631229237
2026-07-18,2026,824331,695076,Rhett Lowder,Cincinnati Reds,Colorado Rockies,away,0,16.0,13.0,69.2,69.66666666666667,4.91,1.54,59.0,35.0,72.0,38.0,9.0,317.0,3.0,6.0,4.538461538461538,5.3589743589743595,2.6923076923076925,5.538461538461538,2.923076923076923,0.23076923076923078,7.62200956937799,4.521531100478469,9.301435406698564,1.1626794258373205,0.1861198738170347,0.11041009463722397,0.07570977917981074,1.4928229665071768
2026-07-18,2026,824414,668909,Gavin Williams,Cleveland Guardians,Pittsburgh Pirates,home,1,19.0,19.0,113.1,113.33333333333333,3.81,1.15,134.0,37.0,93.0,48.0,17.0,460.0,10.0,4.0,7.052631578947368,5.964912280701754,1.9473684210526316,4.894736842105263,2.526315789473684,0.5263157894736842,10.641176470588237,2.9382352941176473,7.385294117647059,1.35,0.29130434782608694,0.08043478260869565,0.2108695652173913,0.5647058823529412
2026-07-18,2026,824412,671106,Logan Allen,Cleveland Guardians,Pittsburgh Pirates,home,1,1.0,0.0,4.0,4.0,0.0,1.5,7.0,1.0,5.0,0.0,0.0,19.0,0.0,0.0,,,,,,,15.75,2.25,11.25,0.0,0.3684210526315789,0.05263157894736842,0.3157894736842105,-2.75
