date,season,game_id,pitcher_id,pitcher_name,team,opponent,side,is_home,games,games_started,innings_pitched,innings_decimal,era,whip,strikeouts,walks,hits_allowed,earned_runs,home_runs_allowed,batters_faced,wins,losses,season_k_per_start,avg_ip_per_start,walks_per_start,hits_per_start,earned_runs_per_start,win_rate,k_per_9,bb_per_9,hits_per_9,hr_per_9,strikeout_rate,walk_rate,k_minus_bb_rate,fip_component
2026-07-20,2026,825058,683352,Mitch Bratt,Arizona Diamondbacks,Athletics,home,1,2.0,2.0,6.0,6.0,6.0,1.67,3.0,5.0,5.0,4.0,1.0,28.0,0.0,0.0,1.5,3.0,2.5,2.5,2.0,0.0,4.5,7.5,7.5,1.5,0.10714285714285714,0.17857142857142858,-0.07142857142857144,3.6666666666666665
2026-07-20,2026,825058,605488,Jeffrey Springs,Athletics,Arizona Diamondbacks,away,0,19.0,19.0,97.2,97.66666666666667,6.08,1.42,84.0,37.0,102.0,66.0,26.0,430.0,3.0,9.0,4.421052631578948,5.140350877192983,1.9473684210526316,5.368421052631579,3.473684210526316,0.15789473684210525,7.7406143344709895,3.409556313993174,9.399317406143345,2.395904436860068,0.19534883720930232,0.08604651162790698,0.10930232558139534,2.8771331058020477
2026-07-20,2026,824898,693821,Bryce Elder,Atlanta Braves,San Diego Padres,home,1,18.0,18.0,102.2,102.66666666666667,4.12,1.25,86.0,32.0,96.0,47.0,15.0,435.0,5.0,6.0,4.777777777777778,5.703703703703704,1.7777777777777777,5.333333333333333,2.611111111111111,0.2777777777777778,7.538961038961038,2.8051948051948052,8.415584415584416,1.3149350649350648,0.19770114942528735,0.0735632183908046,0.12413793103448276,1.159090909090909
2026-07-20,2026,824736,669358,Shane Baz,Baltimore Orioles,Boston Red Sox,away,0,19.0,19.0,111.2,111.66666666666667,4.19,1.39,99.0,42.0,113.0,52.0,9.0,482.0,4.0,9.0,5.2105263157894735,5.87719298245614,2.210526315789474,5.947368421052632,2.736842105263158,0.21052631578947367,7.97910447761194,3.3850746268656713,9.107462686567164,0.7253731343283581,0.2053941908713693,0.08713692946058091,0.11825726141078838,0.40298507462686567
2026-07-20,2026,824736,801139,Payton Tolle,Boston Red Sox,Baltimore Orioles,home,1,15.0,15.0,84.0,84.0,3.11,1.07,87.0,25.0,65.0,29.0,8.0,341.0,5.0,6.0,5.8,5.6,1.6666666666666667,4.333333333333333,1.9333333333333333,0.3333333333333333,9.321428571428571,2.6785714285714284,6.964285714285714,0.8571428571428571,0.25513196480938416,0.07331378299120235,0.18181818181818182,0.05952380952380952
2026-07-20,2026,824654,592791,Jameson Taillon,Chicago Cubs,Detroit Tigers,home,1,13.0,13.0,67.2,67.66666666666667,5.19,1.3,59.0,23.0,65.0,39.0,20.0,287.0,2.0,5.0,4.538461538461538,5.205128205128205,1.7692307692307692,5.0,3.0,0.15384615384615385,7.847290640394088,3.0591133004926108,8.645320197044335,2.6600985221674875,0.20557491289198607,0.08013937282229965,0.12543554006968644,3.1182266009852215
2026-07-20,2026,822874,607200,Erick Fedde,Chicago White Sox,Texas Rangers,away,0,19.0,9.0,89.0,89.0,4.15,1.42,60.0,35.0,91.0,41.0,15.0,390.0,5.0,6.0,6.666666666666667,9.88888888888889,3.888888888888889,10.11111111111111,4.555555555555555,0.5555555555555556,6.067415730337078,3.539325842696629,9.202247191011235,1.5168539325842696,0.15384615384615385,0.08974358974358974,0.06410256410256411,2.0224719101123596
2026-07-20,2026,823112,671096,Andrew Abbott,Cincinnati Reds,Seattle Mariners,away,0,20.0,20.0,105.0,105.0,4.11,1.42,84.0,48.0,101.0,48.0,16.0,457.0,5.0,5.0,4.2,5.25,2.4,5.05,2.4,0.25,7.2,4.114285714285714,8.657142857142857,1.3714285714285714,0.1838074398249453,0.1050328227571116,0.0787746170678337,1.7523809523809524
2026-07-20,2026,824410,676440,Tanner Bibee,Cleveland Guardians,Minnesota Twins,home,1,20.0,20.0,113.0,113.0,3.9,1.15,87.0,34.0,96.0,49.0,20.0,457.0,3.0,9.0,4.35,5.65,1.7,4.8,2.45,0.15,6.929203539823009,2.7079646017699117,7.646017699115045,1.592920353982301,0.19037199124726478,0.07439824945295405,0.11597374179431073,1.663716814159292
2026-07-20,2026,824328,607536,Kyle Freeland,Colorado Rockies,Washington Nationals,home,1,17.0,17.0,88.0,88.0,7.36,1.57,79.0,18.0,120.0,72.0,18.0,402.0,2.0,8.0,4.647058823529412,5.176470588235294,1.0588235294117647,7.0588235294117645,4.235294117647059,0.11764705882352941,8.079545454545455,1.8409090909090908,12.272727272727273,1.8409090909090908,0.19651741293532338,0.04477611940298507,0.1517412935323383,1.4772727272727273
