date,season,game_id,pitcher_id,pitcher_name,team,opponent,side,is_home,games,games_started,innings_pitched,innings_decimal,era,whip,strikeouts,walks,hits_allowed,earned_runs,home_runs_allowed,batters_faced,wins,losses,season_k_per_start,avg_ip_per_start,walks_per_start,hits_per_start,earned_runs_per_start,win_rate,k_per_9,bb_per_9,hits_per_9,hr_per_9,strikeout_rate,walk_rate,k_minus_bb_rate,fip_component
2026-07-12,2026,823925,683352,Mitch Bratt,Arizona Diamondbacks,Los Angeles Dodgers,away,0,2.0,2.0,6.0,6.0,6.0,1.67,3.0,5.0,5.0,4.0,1.0,28.0,0.0,0.0,1.5,3.0,2.5,2.5,2.0,0.0,4.5,7.5,7.5,1.5,0.10714285714285714,0.17857142857142858,-0.07142857142857144,3.6666666666666665
2026-07-12,2026,824574,669372,J.T. Ginn,Athletics,Chicago White Sox,away,0,21.0,18.0,103.0,103.0,3.67,1.25,93.0,46.0,83.0,42.0,13.0,434.0,7.0,6.0,5.166666666666667,5.722222222222222,2.5555555555555554,4.611111111111111,2.3333333333333335,0.3888888888888889,8.12621359223301,4.019417475728155,7.252427184466019,1.1359223300970873,0.21428571428571427,0.10599078341013825,0.10829493087557603,1.174757281553398
2026-07-12,2026,823029,664849,Danny Young,Atlanta Braves,St. Louis Cardinals,away,0,5.0,1.0,4.0,4.0,4.5,1.5,4.0,3.0,3.0,2.0,1.0,17.0,0.0,1.0,4.0,4.0,3.0,3.0,2.0,0.0,9.0,6.75,6.75,2.25,0.23529411764705882,0.17647058823529413,0.05882352941176469,3.5
2026-07-12,2026,824814,669358,Shane Baz,Baltimore Orioles,Kansas City Royals,home,1,19.0,19.0,111.2,111.66666666666667,4.11,1.38,99.0,42.0,112.0,51.0,9.0,482.0,4.0,9.0,5.2105263157894735,5.87719298245614,2.210526315789474,5.894736842105263,2.6842105263157894,0.21052631578947367,7.97910447761194,3.3850746268656713,9.02686567164179,0.7253731343283581,0.2053941908713693,0.08713692946058091,0.11825726141078838,0.40298507462686567
2026-07-12,2026,823602,801139,Payton Tolle,Boston Red Sox,New York Mets,away,0,15.0,15.0,84.0,84.0,3.11,1.07,87.0,25.0,65.0,29.0,8.0,341.0,5.0,6.0,5.8,5.6,1.6666666666666667,4.333333333333333,1.9333333333333333,0.3333333333333333,9.321428571428571,2.6785714285714284,6.964285714285714,0.8571428571428571,0.25513196480938416,0.07331378299120235,0.18181818181818182,0.05952380952380952
2026-07-12,2026,824491,571510,Matthew Boyd,Chicago Cubs,Cincinnati Reds,away,0,9.0,9.0,46.0,46.0,4.5,1.28,47.0,13.0,46.0,23.0,5.0,196.0,5.0,1.0,5.222222222222222,5.111111111111111,1.4444444444444444,5.111111111111111,2.5555555555555554,0.5555555555555556,9.195652173913043,2.5434782608695654,9.0,0.9782608695652174,0.23979591836734693,0.0663265306122449,0.173469387755102,0.21739130434782608
2026-07-12,2026,824574,702273,Noah Schultz,Chicago White Sox,Athletics,home,1,11.0,11.0,53.0,53.0,5.6,1.36,47.0,29.0,43.0,33.0,8.0,231.0,3.0,6.0,4.2727272727272725,4.818181818181818,2.6363636363636362,3.909090909090909,3.0,0.2727272727272727,7.981132075471698,4.9245283018867925,7.30188679245283,1.3584905660377358,0.20346320346320346,0.12554112554112554,0.07792207792207792,1.830188679245283
2026-07-12,2026,824491,671096,Andrew Abbott,Cincinnati Reds,Chicago Cubs,home,1,20.0,20.0,105.0,105.0,4.11,1.42,84.0,48.0,101.0,48.0,16.0,457.0,5.0,5.0,4.2,5.25,2.4,5.05,2.4,0.25,7.2,4.114285714285714,8.657142857142857,1.3714285714285714,0.1838074398249453,0.1050328227571116,0.0787746170678337,1.7523809523809524
2026-07-12,2026,823842,676282,Joey Cantillo,Cleveland Guardians,Miami Marlins,away,0,20.0,20.0,101.0,101.0,3.56,1.4,105.0,49.0,92.0,40.0,12.0,430.0,8.0,4.0,5.25,5.05,2.45,4.6,2.0,0.4,9.356435643564357,4.366336633663367,8.198019801980198,1.0693069306930694,0.2441860465116279,0.11395348837209303,0.13023255813953488,0.9207920792079208
2026-07-12,2026,823199,547179,Michael Lorenzen,Colorado Rockies,San Francisco Giants,away,0,21.0,20.0,97.0,97.0,6.22,1.77,73.0,38.0,134.0,67.0,14.0,463.0,3.0,9.0,3.65,4.85,1.9,6.7,3.35,0.15,6.77319587628866,3.5257731958762886,12.43298969072165,1.2989690721649485,0.15766738660907129,0.08207343412526998,0.07559395248380131,1.5463917525773196
2026-07-12,2026,824250,669373,Tarik Skubal,Detroit Tigers,Philadelphia Phillies,home,1,13.0,13.0,75.2,75.66666666666667,3.09,0.95,89.0,11.0,61.0,26.0,10.0,297.0,5.0,5.0,6.846153846153846,5.820512820512821,0.8461538461538461,4.6923076923076925,2.0,0.38461538461538464,10.58590308370044,1.3083700440528634,7.255506607929515,1.1894273127753303,0.2996632996632997,0.037037037037037035,0.26262626262626265,-0.19823788546255505
2026-07-12,2026,822876,664299,Cristian Javier,Houston Astros,Texas Rangers,away,0,6.0,4.0,15.1,15.333333333333334,9.98,2.28,12.0,15.0,20.0,17.0,3.0,79.0,0.0,1.0,3.0,3.8333333333333335,3.75,5.0,4.25,0.0,7.0434782608695645,8.804347826086957,11.739130434782608,1.7608695652173911,0.1518987341772152,0.189873417721519,-0.037974683544303806,3.9130434782608696
2026-07-12,2026,824814,607625,Seth Lugo,Kansas City Royals,Baltimore Orioles,away,0,19.0,19.0,104.2,104.66666666666667,4.56,1.43,86.0,34.0,116.0,53.0,15.0,450.0,3.0,6.0,4.526315789473684,5.508771929824562,1.7894736842105263,6.105263157894737,2.789473684210526,0.15789473684210525,7.394904458598726,2.9235668789808917,9.97452229299363,1.2898089171974523,0.19111111111111112,0.07555555555555556,0.11555555555555556,1.1942675159235667
2026-07-12,2026,823681,667755,José Soriano,Los Angeles Angels,Minnesota Twins,away,0,20.0,20.0,111.0,111.0,3.49,1.29,115.0,53.0,90.0,43.0,12.0,466.0,8.0,6.0,5.75,5.55,2.65,4.5,2.15,0.4,9.324324324324325,4.297297297297297,7.297297297297297,0.972972972972973,0.24678111587982832,0.11373390557939914,0.13304721030042918,0.7657657657657657
2026-07-12,2026,823925,686218,Emmet Sheehan,Los Angeles Dodgers,Arizona Diamondbacks,home,1,17.0,17.0,82.1,82.33333333333333,4.81,1.24,93.0,26.0,76.0,44.0,15.0,350.0,4.0,6.0,5.470588235294118,4.8431372549019605,1.5294117647058822,4.470588235294118,2.588235294117647,0.23529411764705882,10.165991902834008,2.8421052631578947,8.307692307692308,1.639676113360324,0.26571428571428574,0.07428571428571429,0.19142857142857145,1.05668016194332
2026-07-12,2026,823842,663969,Tyler Phillips,Miami Marlins,Cleveland Guardians,home,1,25.0,9.0,75.0,75.0,3.48,1.39,56.0,35.0,69.0,29.0,8.0,324.0,2.0,4.0,6.222222222222222,8.333333333333334,3.888888888888889,7.666666666666667,3.2222222222222223,0.2222222222222222,6.72,4.2,8.28,0.96,0.1728395061728395,0.10802469135802469,0.06481481481481481,1.2933333333333332
