date,game_id,pitcher_id,pitcher_name,team,opponent,side,actual_strikeouts,actual_ip,actual_walks,actual_hits,actual_earned_runs,status,opp_k_per_game,opp_runs_per_game,opp_hits_per_game,opp_walks_per_game,opp_avg,opp_obp,opp_slg,opp_ops,last5_avg_ks,last5_avg_ip,last5_avg_hits,last5_avg_walks,last5_avg_er,last3_avg_ks,last3_avg_ip
2026-07-05,822715,676917,Cade Cavalli,Washington Nationals,Pittsburgh Pirates,home,3,2.1,2,6,3,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,,,,,,,
2026-07-05,824497,680694,Kyle Bradish,Baltimore Orioles,Cincinnati Reds,away,5,7.2,1,5,3,Final,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702,,,,,,,
2026-07-05,824497,666157,Nick Lodolo,Cincinnati Reds,Baltimore Orioles,home,4,6.0,2,6,1,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,,,,,,,
2026-07-05,823525,657746,Joe Ryan,Minnesota Twins,New York Yankees,away,9,7.0,1,3,0,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-05,823525,677960,Ryan Weathers,New York Yankees,Minnesota Twins,home,6,4.0,2,6,4,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,,,,,,,
2026-07-05,824413,669684,Chris Murphy,Chicago White Sox,Cleveland Guardians,away,1,0.2,1,3,3,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,,,,,,,
2026-07-05,824413,676440,Tanner Bibee,Cleveland Guardians,Chicago White Sox,home,1,4.0,1,6,6,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,,,,,,,
2026-07-05,824656,669461,Matthew Liberatore,St. Louis Cardinals,Chicago Cubs,away,3,5.0,2,4,3,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,,,,,,,
2026-07-05,824656,665871,Javier Assad,Chicago Cubs,St. Louis Cardinals,home,2,4.2,2,2,0,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-05,824091,605400,Aaron Nola,Philadelphia Phillies,Kansas City Royals,away,7,7.0,0,7,3,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-05,824091,679883,Luinder Avila,Kansas City Royals,Philadelphia Phillies,home,4,5.0,1,3,1,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-05,824172,669438,Mason Englert,Tampa Bay Rays,Houston Astros,away,9,5.2,1,5,2,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-05,824172,663567,Peter Lambert,Houston Astros,Tampa Bay Rays,home,6,5.2,1,3,0,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-05,822879,663554,Casey Mize,Detroit Tigers,Texas Rangers,away,4,6.2,2,5,2,Final,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711,,,,,,,
2026-07-05,822879,677958,Kumar Rocker,Texas Rangers,Detroit Tigers,home,4,4.1,1,5,3,Final,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713,,,,,,,
2026-07-05,824333,641816,Tyler Mahle,San Francisco Giants,Colorado Rockies,away,5,4.1,0,8,3,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-05,824333,685299,Tanner Gordon,Colorado Rockies,San Francisco Giants,home,7,5.0,2,6,5,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-05,825061,687075,Brandon Sproat,Milwaukee Brewers,Arizona Diamondbacks,away,4,4.0,3,5,1,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-05,825061,593958,Eduardo Rodriguez,Arizona Diamondbacks,Milwaukee Brewers,home,3,6.0,0,5,2,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-05,824980,691587,Eury Pérez,Miami Marlins,Athletics,away,8,7.0,0,0,0,Final,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732,,,,,,,
2026-07-05,824980,695611,Gage Jump,Athletics,Miami Marlins,home,1,3.0,3,8,5,Final,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742,,,,,,,
2026-07-05,823117,702056,Trey Yesavage,Toronto Blue Jays,Seattle Mariners,away,7,6.0,2,3,2,Final,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69,,,,,,,
2026-07-05,823117,676106,Emerson Hancock,Seattle Mariners,Toronto Blue Jays,home,5,7.0,2,2,0,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-05,823931,676664,JP Sears,San Diego Padres,Los Angeles Dodgers,away,5,5.0,2,1,0,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-05,823931,686218,Emmet Sheehan,Los Angeles Dodgers,San Diego Padres,home,5,4.1,3,3,1,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-05,824010,624133,Ranger Suarez,Boston Red Sox,Los Angeles Angels,away,5,2.2,0,6,3,Final,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-05,824010,696270,Ryan Johnson,Los Angeles Angels,Boston Red Sox,home,6,4.0,1,6,2,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-06,824089,650911,Cristopher Sánchez,Philadelphia Phillies,Kansas City Royals,away,1,3.1,1,12,9,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-06,824089,702070,Noah Cameron,Kansas City Royals,Philadelphia Phillies,home,7,5.0,5,6,1,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-06,822958,693645,Cam Schlittler,New York Yankees,Tampa Bay Rays,away,8,8.0,0,4,1,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-06,822958,643377,Griffin Jax,Tampa Bay Rays,New York Yankees,home,10,5.0,2,1,3,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-06,822712,681347,Mike Burrows,Houston Astros,Washington Nationals,away,3,4.1,2,9,7,Final,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76,,,,,,,
2026-07-06,822712,571945,Miles Mikolas,Washington Nationals,Houston Astros,home,3,6.0,2,9,7,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-06,824900,642547,Freddy Peralta,New York Mets,Atlanta Braves,away,6,4.2,1,6,1,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-06,824900,625643,Reynaldo López,Atlanta Braves,New York Mets,home,5,5.0,2,3,1,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-06,823036,675660,Shane Drohan,Milwaukee Brewers,St. Louis Cardinals,away,2,6.0,2,6,1,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-06,823036,669160,Dustin May,St. Louis Cardinals,Milwaukee Brewers,home,7,4.2,0,4,0,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-06,823282,694297,Brandon Pfaadt,Arizona Diamondbacks,San Diego Padres,away,6,5.0,0,4,0,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-06,823282,621111,Walker Buehler,San Diego Padres,Arizona Diamondbacks,home,4,5.0,1,7,7,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-06,823205,592332,Kevin Gausman,Toronto Blue Jays,San Francisco Giants,away,8,5.1,5,5,4,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-06,823205,694738,Landen Roupp,San Francisco Giants,Toronto Blue Jays,home,5,8.0,2,3,1,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-06,823930,607536,Kyle Freeland,Colorado Rockies,Los Angeles Dodgers,away,2,5.0,0,9,6,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-06,823930,641778,Eric Lauer,Los Angeles Dodgers,Colorado Rockies,home,3,6.0,2,6,3,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-07,823062,694819,Jacob Misiorowski,Milwaukee Brewers,St. Louis Cardinals,away,11,7.0,0,3,3,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-07,823062,694335,Matt Svanson,St. Louis Cardinals,Milwaukee Brewers,home,1,1.0,0,1,0,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-07,823035,688107,Robert Gasser,Milwaukee Brewers,St. Louis Cardinals,away,4,7.2,1,4,2,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-07,823035,690928,Hunter Dobbins,St. Louis Cardinals,Milwaukee Brewers,home,4,5.0,3,4,3,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-07,824820,571510,Matthew Boyd,Chicago Cubs,Baltimore Orioles,away,7,6.0,2,3,0,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,,,,,,,
2026-07-07,824820,669358,Shane Baz,Baltimore Orioles,Chicago Cubs,home,3,6.0,3,6,3,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,,,,,,,
2026-07-07,824254,669372,J.T. Ginn,Athletics,Detroit Tigers,away,4,4.0,2,2,2,Final,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713,,,,,,,
2026-07-07,824254,669373,Tarik Skubal,Detroit Tigers,Athletics,home,9,5.0,2,5,1,Final,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732,,,,,,,
2026-07-07,823361,694462,Hurston Waldrep,Atlanta Braves,Pittsburgh Pirates,away,2,3.1,5,6,7,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,,,,,,,
2026-07-07,823361,694973,Paul Skenes,Pittsburgh Pirates,Atlanta Braves,home,4,6.0,1,8,2,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-07,823847,693433,Bryan Woo,Seattle Mariners,Miami Marlins,away,5,5.0,1,9,3,Final,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742,,,,,,,
2026-07-07,823847,676974,Max Meyer,Miami Marlins,Seattle Mariners,home,4,5.0,2,4,2,Final,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69,,,,,,,
2026-07-07,822956,701542,Will Warren,New York Yankees,Tampa Bay Rays,away,3,4.0,2,7,6,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-07,822956,693855,Ian Seymour,Tampa Bay Rays,New York Yankees,home,12,5.1,0,5,3,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-07,822713,837227,Tatsuya Imai,Houston Astros,Washington Nationals,away,3,3.2,3,4,2,Final,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76,,,,,,,
2026-07-07,822713,674841,Andrew Alvarez,Washington Nationals,Houston Astros,home,3,5.2,5,4,5,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-07,823607,607625,Seth Lugo,Kansas City Royals,New York Mets,away,4,4.1,2,9,6,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-07,823607,672335,Cionel Pérez,New York Mets,Kansas City Royals,home,1,1.0,0,2,0,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-07,824495,554430,Zack Wheeler,Philadelphia Phillies,Cincinnati Reds,away,14,7.0,0,4,1,Final,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702,,,,,,,
2026-07-07,824495,671096,Andrew Abbott,Cincinnati Reds,Philadelphia Phillies,home,8,6.0,0,5,3,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-07,823687,676282,Joey Cantillo,Cleveland Guardians,Minnesota Twins,away,7,5.0,3,6,0,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,,,,,,,
2026-07-07,823687,671737,Taj Bradley,Minnesota Twins,Cleveland Guardians,home,10,7.0,0,3,1,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,,,,,,,
2026-07-07,824579,801139,Payton Tolle,Boston Red Sox,Chicago White Sox,away,6,6.0,1,2,0,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,,,,,,,
2026-07-07,824579,702273,Noah Schultz,Chicago White Sox,Boston Red Sox,home,3,5.0,3,7,4,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-07,822881,667755,José Soriano,Los Angeles Angels,Texas Rangers,away,4,6.0,2,2,2,Final,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711,,,,,,,
2026-07-07,822881,594798,Jacob deGrom,Texas Rangers,Los Angeles Angels,home,7,5.0,2,5,2,Final,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-07,823280,668678,Zac Gallen,Arizona Diamondbacks,San Diego Padres,away,5,6.0,3,6,4,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-07,823280,608566,Germán Márquez,San Diego Padres,Arizona Diamondbacks,home,4,5.0,3,3,0,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-07,823203,693686,Spencer Miles,Toronto Blue Jays,San Francisco Giants,away,1,4.0,0,7,2,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-07,823203,686790,Trevor McDonald,San Francisco Giants,Toronto Blue Jays,home,0,2.1,1,11,8,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-07,823929,547179,Michael Lorenzen,Colorado Rockies,Los Angeles Dodgers,away,5,6.0,3,6,2,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-07,823929,680736,Justin Wrobleski,Los Angeles Dodgers,Colorado Rockies,home,9,7.0,2,6,1,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-08,823202,656302,Dylan Cease,Toronto Blue Jays,San Francisco Giants,away,11,8.0,3,1,0,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-08,823202,657277,Logan Webb,San Francisco Giants,Toronto Blue Jays,home,2,7.0,2,5,5,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-08,824815,607067,Colin Rea,Chicago Cubs,Baltimore Orioles,away,2,5.1,2,7,3,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,,,,,,,
2026-07-08,824815,665152,Dean Kremer,Baltimore Orioles,Chicago Cubs,home,4,5.0,1,6,4,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,,,,,,,
2026-07-08,824253,605488,Jeffrey Springs,Athletics,Detroit Tigers,away,4,4.1,4,6,6,Final,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713,,,,,,,
2026-07-08,824253,675512,Troy Melton,Detroit Tigers,Athletics,home,9,5.1,1,4,0,Final,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732,,,,,,,
2026-07-08,823360,656550,Grant Holmes,Atlanta Braves,Pittsburgh Pirates,away,5,5.0,1,3,0,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,,,,,,,
2026-07-08,823360,683003,Jared Jones,Pittsburgh Pirates,Atlanta Braves,home,8,6.0,0,0,0,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-08,823848,669923,George Kirby,Seattle Mariners,Miami Marlins,away,7,6.0,0,8,2,Final,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742,,,,,,,
2026-07-08,823848,663969,Tyler Phillips,Miami Marlins,Seattle Mariners,home,3,5.0,2,4,0,Final,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69,,,,,,,
2026-07-08,822957,543037,Gerrit Cole,New York Yankees,Tampa Bay Rays,away,6,6.1,1,7,3,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-08,822957,663556,Shane McClanahan,Tampa Bay Rays,New York Yankees,home,5,6.1,0,4,0,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-08,822710,681293,Spencer Arrighetti,Houston Astros,Washington Nationals,away,2,4.0,6,7,8,Final,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76,,,,,,,
2026-07-08,822710,656492,Foster Griffin,Washington Nationals,Houston Astros,home,9,7.0,0,5,1,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-08,823605,674444,Steven Cruz,Kansas City Royals,New York Mets,away,2,1.0,0,1,1,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-08,823605,681035,Christian Scott,New York Mets,Kansas City Royals,home,5,5.0,1,3,0,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-08,824496,660604,Alan Rangel,Philadelphia Phillies,Cincinnati Reds,away,5,3.1,3,3,3,Final,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702,,,,,,,
2026-07-08,824496,695505,Chase Burns,Cincinnati Reds,Philadelphia Phillies,home,2,5.0,6,3,3,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-08,823684,677944,Slade Cecconi,Cleveland Guardians,Minnesota Twins,away,4,3.2,1,6,3,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,,,,,,,
2026-07-08,823684,687570,Connor Prielipp,Minnesota Twins,Cleveland Guardians,home,6,5.0,2,4,3,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,,,,,,,
2026-07-08,824578,687562,Jake Bennett,Boston Red Sox,Chicago White Sox,away,4,7.0,1,4,0,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,,,,,,,
2026-07-08,824578,663436,Davis Martin,Chicago White Sox,Boston Red Sox,home,2,4.0,2,6,5,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-08,823032,690986,Kyle Harrison,Milwaukee Brewers,St. Louis Cardinals,away,2,4.0,0,4,3,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-08,823032,700241,Michael McGreevy,St. Louis Cardinals,Milwaukee Brewers,home,6,6.1,1,5,1,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-08,822880,700712,Walbert Ureña,Los Angeles Angels,Texas Rangers,away,3,4.0,5,1,0,Final,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711,,,,,,,
2026-07-08,822880,669022,MacKenzie Gore,Texas Rangers,Los Angeles Angels,home,7,5.0,1,9,7,Final,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-08,823928,687312,Gabriel Hughes,Colorado Rockies,Los Angeles Dodgers,away,7,6.0,2,4,3,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-08,823928,808963,Roki Sasaki,Los Angeles Dodgers,Colorado Rockies,home,5,6.0,1,4,3,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-08,823279,703615,Jose Cabrera,Arizona Diamondbacks,San Diego Padres,away,2,4.1,2,4,4,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-08,823279,650633,Michael King,San Diego Padres,Arizona Diamondbacks,home,4,6.0,2,4,1,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-09,823359,693821,Bryce Elder,Atlanta Braves,Pittsburgh Pirates,away,3,4.0,2,5,3,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,5.8,5.720000000000001,4.0,1.8,1.0,5.333333333333333,5.2
2026-07-09,823359,656605,Mitch Keller,Pittsburgh Pirates,Atlanta Braves,home,3,3.0,2,4,3,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,3.8,5.8,4.6,1.8,1.8,4.0,5.666666666666667
2026-07-09,823606,608379,Michael Wacha,Kansas City Royals,New York Mets,away,5,4.2,3,6,6,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,5.6,6.42,4.0,2.0,1.8,6.0,6.366666666666667
2026-07-09,823606,640455,Sean Manaea,New York Mets,Kansas City Royals,home,6,7.0,1,6,2,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,2.4,3.06,3.2,1.4,1.6,2.6666666666666665,3.6666666666666665
2026-07-09,822954,621112,Paul Blackburn,New York Yankees,Tampa Bay Rays,away,3,2.0,0,2,1,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,0.8,1.06,2.0,0.4,0.4,0.6666666666666666,1.0
2026-07-09,822954,656876,Drew Rasmussen,Tampa Bay Rays,New York Yankees,home,2,2.1,0,7,6,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,5.2,5.04,3.0,0.8,1.4,5.333333333333333,5.066666666666666
2026-07-09,824816,656849,David Peterson,Chicago Cubs,Baltimore Orioles,away,2,5.0,4,2,1,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,4.4,4.48,5.8,2.0,2.8,4.666666666666667,4.4
2026-07-09,824816,669432,Trevor Rogers,Baltimore Orioles,Chicago Cubs,home,4,6.0,2,5,1,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,5.0,5.64,6.0,1.6,2.6,5.666666666666667,5.066666666666666
2026-07-09,823683,668909,Gavin Williams,Cleveland Guardians,Minnesota Twins,away,11,7.0,1,3,2,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,8.0,5.84,2.6,3.4,1.4,7.666666666666667,5.733333333333333
2026-07-09,823683,641927,Bailey Ober,Minnesota Twins,Cleveland Guardians,home,5,5.0,1,3,1,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,4.8,5.0600000000000005,4.6,1.8,2.4,6.333333333333333,5.766666666666667
2026-07-09,824577,663776,Patrick Sandoval,Boston Red Sox,Chicago White Sox,away,5,4.1,1,5,1,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,5.0,4.1,5.0,1.0,1.0,5.0,4.1
2026-07-09,824577,641743,Anthony Kay,Chicago White Sox,Boston Red Sox,home,4,5.1,2,4,2,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,2.6,3.78,4.2,2.4,2.6,2.6666666666666665,3.5333333333333337
