feature,importance,importance_rank
trend_last5_vs_last20_triples,0.0027813136111944914,131
trend_last10_vs_season_hit_by_pitch,0.0027795210480690002,132
last10_fantasy_score_std,0.00277766608633101,133
last20_hits_std,0.0027753140311688185,134
opponent_pitcher_season_std_whip,0.0027742846868932247,135
trend_last3_vs_last10_hits_runs_rbis,0.0027718290220946074,136
last5_at_bats_std,0.002768700011074543,137
season_std_strikeouts,0.0027515210676938295,138
last20_doubles_per_ab,0.002749355975538492,139
last3_runs_avg,0.0027424818836152554,140
last10_singles_per_pa,0.0027412043418735266,141
expected_fantasy_from_opportunity,0.002729527186602354,142
last20_walks_per_pa,0.002729417523369193,143
day_of_week,0.0027243634685873985,144
last20_triples_per_ab,0.0027228801045566797,145
expected_plate_appearances,0.002721875673159957,146
last20_total_bases_coefficient_variation,0.0027192228008061647,147
last10_walks_per_pa,0.0027133042458444834,148
season_avg_hit_by_pitch,0.0027086103800684214,149
last20_fantasy_score_per_pa,0.002704445505514741,150
season_avg_walks,0.0026980782859027386,151
last10_hits_runs_rbis_avg,0.0026886414270848036,152
last10_fantasy_score_max,0.0026831894647330046,153
opponent_pitcher_season_avg_hits,0.0026806509122252464,154
last20_triples_avg,0.00267617660574615,155
last10_walks_std,0.0026646777987480164,156
last10_fantasy_score_median,0.002660576021298766,157
last10_fantasy_score_coefficient_variation,0.002646220615133643,158
last10_plate_appearances_std,0.0026461128145456314,159
last3_singles_median,0.002641622442752123,160
last10_hit_by_pitch_max,0.0026416161563247442,161
previous_game_singles,0.0026368836406618357,162
season_std_fantasy_score,0.002621331252157688,163
opponent_split_avg_plate_appearances,0.0026190534699708223,164
last20_hits_avg,0.0026126347947865725,165
trend_last3_vs_last10_runs,0.0026068962179124355,166
trend_last10_vs_season_plate_appearances,0.002604205859825015,167
trend_last3_vs_last10_at_bats,0.0025962998624891043,168
last3_singles_std,0.00259329448454082,169
season_std_stolen_bases,0.002579018473625183,170
opponent_pitcher_season_std_batters_faced,0.002571343444287777,171
trend_last5_vs_last20_stolen_bases,0.0025657035876065493,172
last3_at_bats_max,0.0025612306781113148,173
last20_doubles_max,0.0025481912307441235,174
last5_runs_avg,0.002544475020840764,175
season_std_hits,0.002542095258831978,176
last10_triples_std,0.0025392165407538414,177
last20_hits_per_pa,0.0025386041961610317,178
last20_stolen_bases_per_pa,0.00253669754602015,179
trend_last10_vs_season_triples,0.0025290020275861025,180
season_singles_per_pa,0.0025112011935561895,181
last20_fantasy_score_std,0.0025078312028199434,182
last5_hits_coefficient_variation,0.002506252145394683,183
trend_last10_vs_season_singles,0.0024994914419949055,184
last5_plate_appearances_median,0.0024857784155756235,185
last20_hits_runs_rbis_std,0.0024829201865941286,186
last3_total_bases_coefficient_variation,0.0024772887118160725,187
last10_hits_avg,0.0024723743554204702,188
trend_last3_vs_last10_hits,0.0024692141450941563,189
last5_fantasy_score_per_pa,0.0024663012009114027,190
last3_fantasy_score_per_pa,0.002464311895892024,191
last20_walks_avg,0.0024641945492476225,192
last5_strikeouts_per_ab,0.002462579868733883,193
last5_at_bats_median,0.0024528163485229015,194
last5_total_bases_std,0.0024475737009197474,195
last20_doubles_std,0.0024418081156909466,196
trend_last3_vs_last10_home_runs,0.002435110043734312,197
last20_rbi_per_pa,0.002431652508676052,198
last5_walks_avg,0.0024310851003974676,199
season_std_singles,0.002421140670776367,200
last20_plate_appearances_median,0.0024206400848925114,201
season_total_bases_per_pa,0.002420591888949275,202
opponent_pitcher_last10_avg_earned_runs,0.0024203804787248373,203
opponent_pitcher_season_std_walks_per_9,0.002419523661956191,204
season_avg_fantasy_score,0.002415458904579282,205
last3_runs_per_pa,0.002387960907071829,206
last20_strikeouts_avg,0.0023867590352892876,207
trend_last10_vs_season_walks,0.0023838358465582132,208
last3_fantasy_score_coefficient_variation,0.002383613958954811,209
last20_runs_std,0.002382902894169092,210
season_hit_by_pitch_per_pa,0.0023765547666698694,211
