feature,importance,importance_rank
season_avg_home_runs,0.0015323455674296949,363
last20_home_runs_per_ab,0.0015241141919534688,364
last20_home_runs_per_pa,0.0015229084305899523,365
season_std_home_runs,0.001521663767041854,366
last20_fantasy_score_max,0.001518334126933083,367
last3_rbi_max,0.0015170175212114096,368
last20_hit_by_pitch_std,0.001516805214686506,369
last10_doubles_per_pa,0.0015130432411811963,370
last5_rbi_median,0.0015055986907666985,371
last10_total_bases_std,0.0015022709989698892,372
last10_doubles_std,0.00149616736201199,373
last20_hit_by_pitch_per_pa,0.0014958399606915492,374
last3_walks_min,0.001494856299175275,375
last3_fantasy_score_avg,0.0014917006507213137,376
last20_singles_max,0.0014882166797028872,377
last20_singles_avg,0.0014815348955145935,378
season_rbi_per_pa,0.0014812264319765248,379
last5_doubles_max,0.001480109210590036,380
last20_hit_by_pitch_avg,0.0014785241613326913,381
last5_total_bases_avg,0.0014779741509849571,382
last5_singles_avg,0.0014772809435478521,383
last20_total_bases_per_pa,0.0014646374651621802,384
last3_total_bases_max,0.0014614145062035332,385
last10_doubles_max,0.001452040544793363,386
last20_total_bases_median,0.0014485891161010193,387
last10_home_runs_avg,0.0014368917628986538,388
last5_doubles_std,0.0014326592883407714,389
last20_home_runs_avg,0.0014264737884735837,390
last5_total_bases_max,0.00142083031293366,391
last5_fantasy_score_max,0.001403047736011369,392
last5_total_bases_per_pa,0.001396783290627672,393
season_hit_by_pitch_per_pa,0.0013950130543517497,394
last10_hit_by_pitch_per_pa,0.0013790547033055178,395
last3_hits_runs_rbis_max,0.0013731891081824633,396
last20_home_runs_std,0.0013724754516981628,397
season_avg_triples,0.001372101150381218,398
last5_doubles_per_ab,0.0013589282479180543,399
last20_total_bases_std,0.001358290074488356,400
last3_total_bases_avg,0.001350293507803822,401
last3_doubles_std,0.0013416698190956118,402
last20_hits_median,0.0013365254674123246,403
last3_hits_max,0.0013237373201620685,404
last5_fantasy_score_min,0.0013145821143751202,405
last20_stolen_bases_avg,0.0013086023343692956,406
last10_home_runs_per_ab,0.001308519503478597,407
last3_doubles_per_pa,0.0013047072586074853,408
previous_game_home_runs,0.0013025748400031715,409
last3_hits_runs_rbis_avg,0.001283776493175489,410
last3_hits_runs_rbis_min,0.00127320383776456,411
last3_doubles_max,0.0012726606971451432,412
trend_last10_vs_season_triples,0.0012581666059430152,413
season_avg_rbi,0.0012524613568675414,414
last20_stolen_bases_per_pa,0.0012490573726334014,415
last10_hit_by_pitch_max,0.0012407005896417696,416
last3_fantasy_score_min,0.0012254598687913233,417
last10_home_runs_per_pa,0.001225191897662521,418
trend_last5_vs_last20_hit_by_pitch,0.001217680874737967,419
last3_total_bases_median,0.0012170984448178308,420
season_triples_per_pa,0.0012109892043712632,421
last5_doubles_per_pa,0.0012003862747044212,422
last10_hit_by_pitch_avg,0.0011862412469522963,423
last5_stolen_bases_per_pa,0.0011690380374945349,424
last3_hits_min,0.0011317676887660092,425
last3_stolen_bases_std,0.00111902352466702,426
last20_home_runs_max,0.001093635192391597,427
last10_rbi_median,0.0010831545569317514,428
last3_singles_min,0.0010817051125673036,429
last5_home_runs_per_ab,0.0010741339243777607,430
days_rest,0.001071463467869788,431
last3_doubles_avg,0.001066588303870448,432
last10_stolen_bases_max,0.0010403387724658166,433
last5_doubles_avg,0.0010231118755045221,434
last10_home_runs_std,0.0010159427851670869,435
last5_hits_runs_rbis_min,0.0009917254180728996,436
last5_stolen_bases_std,0.0009884040454528527,437
last10_stolen_bases_per_pa,0.0009792380294108927,438
last10_fantasy_score_min,0.0009774947510216632,439
last3_total_bases_min,0.0009586973184937402,440
trend_last5_vs_last20_triples,0.0009472465595892646,441
last10_stolen_bases_std,0.0009330874302180117,442
last10_stolen_bases_avg,0.000926942195667716,443
caught_stealing,0.0009111297878168857,444
last3_home_runs_per_ab,0.000902366880335345,445
is_short_rest,0.0009015807216848817,446
last20_rbi_median,0.0008967232420556655,447
last5_stolen_bases_avg,0.0008884149663536321,448
last20_triples_max,0.0008809962438920835,449
previous_game_stolen_bases,0.0008803981305366602,450
last5_stolen_bases_max,0.0008782204452822428,451
last3_stolen_bases_max,0.0008710257636974153,452
last5_total_bases_min,0.0008626285589134314,453
last10_hit_by_pitch_std,0.000862501861902288,454
last5_home_runs_per_pa,0.0008543131800197792,455
last10_home_runs_max,0.0008288136024544461,456
last5_home_runs_avg,0.0008169381246590549,457
last3_stolen_bases_avg,0.0008038877838706791,458
last3_stolen_bases_per_pa,0.0007942637869679525,459
last20_triples_per_pa,0.0007854915854068698,460
last5_hit_by_pitch_per_pa,0.0007813726330457127,461
previous_game_hit_by_pitch,0.0007720119866533097,462
last5_hit_by_pitch_max,0.0007689729938250745,463
last20_triples_per_ab,0.0007606718691605696,464
last5_hit_by_pitch_avg,0.0007594417763029221,465
last3_home_runs_median,0.000753134674824507,466
last3_home_runs_std,0.0007361886364083929,467
last5_home_runs_std,0.0007276011723464589,468
last5_hits_min,0.0006999030152823355,469
last20_triples_std,0.0006965390309204898,470
last5_home_runs_max,0.00069510556325799,471
last5_doubles_median,0.0006891474683713652,472
last3_home_runs_avg,0.0006809251755333746,473
last10_triples_max,0.0006778046622588375,474
last3_home_runs_per_pa,0.0006760951621706736,475
trend_last3_vs_last10_triples,0.0006644228614053755,476
last10_hits_runs_rbis_min,0.0006567284574668432,477
last5_hit_by_pitch_std,0.0006397207887461181,478
last3_hit_by_pitch_per_pa,0.0006317305123882896,479
last3_runs_min,0.0006238519716755373,480
last20_triples_avg,0.0006195355117077527,481
last10_triples_per_pa,0.0006087364232527806,482
last20_strikeouts_min,0.0005831882372560128,483
last20_fantasy_score_min,0.0005792246594982558,484
last3_hit_by_pitch_std,0.0005626330095964383,485
last10_triples_per_ab,0.0005511560824518422,486
last3_home_runs_max,0.0005398026535090025,487
last5_singles_min,0.0005348102953220806,488
last5_triples_per_ab,0.0005231998328964783,489
last3_hit_by_pitch_max,0.0005016700561638979,490
last5_triples_max,0.0004783855670484774,491
last5_home_runs_median,0.0004720144364012137,492
last10_strikeouts_min,0.00046326745372396856,493
last3_hit_by_pitch_avg,0.00043233245638040423,494
last3_triples_per_ab,0.00042791368081541504,495
last5_triples_std,0.00041142123214604,496
last3_triples_per_pa,0.00040270894147616796,497
last10_triples_std,0.00040051950107490716,498
last10_singles_min,0.00039872943632182373,499
last10_home_runs_median,0.00038364135607328885,500
last5_triples_per_pa,0.00036137916089581885,501
last5_triples_avg,0.0003460981359270087,502
last10_triples_avg,0.00033077728403594275,503
last3_rbi_min,0.00032486567293766054,504
last5_walks_min,0.0003189694488092537,505
last10_doubles_median,0.0003185727031152224,506
last10_stolen_bases_median,0.00031640870358517234,507
last3_triples_max,0.0003007887610349687,508
last10_hits_min,0.0002765641539025122,509
last3_hit_by_pitch_median,0.0002660737122041689,510
last3_home_runs_min,0.00025948515525195533,511
last3_stolen_bases_median,0.00021465155455887829,512
last3_triples_avg,0.00019336780371788349,513
last10_total_bases_min,0.0001884919399602726,514
last3_triples_std,0.0001724360409881922,515
last5_stolen_bases_median,0.0001676520252564668,516
last5_hit_by_pitch_median,0.00015350719979460734,517
last3_doubles_min,0.00013837697178398307,518
