feature,importance,importance_rank
opponent_pitcher_last5_avg_era,0.004718657431474219,119
opponent_pitcher_last5_avg_walks_per_9,0.004580365254253215,120
opponent_pitcher_season_avg_home_runs_per_9,0.004513599769954634,121
opponent_pitcher_last10_avg_home_runs_per_9,0.004506188656040868,122
opponent_pitcher_season_avg_hits_per_9,0.0044345620925125935,123
opponent_pitcher_season_std_home_runs_per_9,0.004423680203636066,124
last5_home_runs_per_ab,0.0040069318421134415,125
last5_home_runs_per_pa,0.0037983973265842456,126
last5_home_runs_avg,0.0035398300342486277,127
days_rest,0.003442528749516791,128
last5_home_runs_std,0.003427889171911834,129
last5_home_runs_max,0.0034158433609313313,130
last5_hits_min,0.00280773377706247,131
last5_hits_runs_rbis_min,0.002354985439832944,132
opponent_pitcher_history_available,0.002127994874052076,133
last10_hits_runs_rbis_min,0.0013660864666542349,134
last5_home_runs_median,0.0007772970756298076,135
last5_runs_min,0.00028491696790450044,136
last20_hits_runs_rbis_min,0.00023315887008324866,137
last5_rbi_min,1.5196185332976923e-05,138
opponent_pitcher_match_available,0.0,139
last5_home_runs_min,0.0,140
