feature,importance,importance_rank
last3_hits_runs_rbis_min,0.002744821598753333,131
last3_fantasy_score_median,0.0027341581881046295,132
last20_total_bases_per_pa,0.002730598673224449,133
last20_hits_std,0.0027271586004644632,134
season_rbi_per_pa,0.0027240170165896416,135
last10_hits_coefficient_variation,0.0027149443048983812,136
trend_last10_vs_season_hits_runs_rbis,0.0027064564637839794,137
last10_walks_std,0.0026992959901690483,138
last10_total_bases_std,0.002697238465771079,139
last20_walks_per_pa,0.002690034918487072,140
last5_home_runs_avg,0.00265315780416131,141
trend_last3_vs_last10_runs,0.002651028800755739,142
previous_game_doubles,0.002635309472680092,143
season_avg_hit_by_pitch,0.002632909221574664,144
last10_walks_avg,0.002620084909722209,145
last20_strikeouts_median,0.0026169857010245323,146
last20_hits_runs_rbis_avg,0.0026147894095629454,147
last10_rbi_std,0.0026063567493110895,148
last20_strikeouts_max,0.002598799066618085,149
last20_doubles_avg,0.002592281671240926,150
last20_rbi_max,0.0025910520926117897,151
last20_fantasy_score_coefficient_variation,0.0025898274034261703,152
last10_singles_std,0.0025657296646386385,153
last3_plate_appearances_min,0.0025572916492819786,154
last3_at_bats_median,0.0025555540341883898,155
opponent_pitcher_season_std_fip_component,0.0025512848515063524,156
expected_hits_runs_rbis_from_opportunity,0.0025440978351980448,157
trend_last3_vs_last10_strikeouts,0.0025367538910359144,158
last3_fantasy_score_min,0.0025357131380587816,159
last10_singles_max,0.002534473780542612,160
last10_home_runs_std,0.0025330481585115194,161
season_stolen_bases_per_pa,0.00253300741314888,162
season_home_runs_per_pa,0.0025206562131643295,163
last20_fantasy_score_median,0.002520214766263962,164
last3_strikeouts_median,0.0025188217405229807,165
season_std_hit_by_pitch,0.0025175889022648335,166
last5_stolen_bases_per_pa,0.002515467582270503,167
last3_runs_per_pa,0.0025135863106697798,168
last3_strikeouts_per_ab,0.002512700855731964,169
last10_rbi_coefficient_variation,0.002511151134967804,170
last5_strikeouts_per_ab,0.0025105010718107224,171
last20_fantasy_score_std,0.0025055063888430595,172
last10_fantasy_score_std,0.002503822324797511,173
last20_rbi_median,0.0024991596583276987,174
trend_last3_vs_last10_walks,0.0024935929104685783,175
trend_last3_vs_last10_at_bats,0.002482134150341153,176
last10_home_runs_median,0.002481857780367136,177
trend_last5_vs_last20_walks,0.0024781611282378435,178
last20_hits_runs_rbis_max,0.002475716406479478,179
last10_rbi_per_pa,0.002474116627126932,180
last5_fantasy_score_per_pa,0.0024736830964684486,181
trend_last10_vs_season_runs,0.00246627489104867,182
last5_home_runs_per_pa,0.0024559814482927322,183
last3_strikeouts_max,0.0024536647833883762,184
last3_plate_appearances_avg,0.0024481911677867174,185
last10_fantasy_score_median,0.00244110357016325,186
season_runs_per_pa,0.0024384832940995693,187
opponent_pitcher_id,0.0024374767672270536,188
season_avg_strikeouts,0.002431192435324192,189
last5_runs_per_pa,0.0024169753305613995,190
last20_hits_max,0.0024154488928616047,191
last20_total_bases_max,0.002413502661511302,192
opponent_pitcher_season_std_earned_runs,0.0024122840259224176,193
last5_plate_appearances_std,0.0023882826790213585,194
last3_singles_median,0.0023873806931078434,195
last3_strikeouts_per_pa,0.00238018948584795,196
last20_home_runs_per_ab,0.00237518479116261,197
last3_hit_by_pitch_per_pa,0.0023746578954160213,198
trend_last3_vs_last10_plate_appearances,0.0023735917638987303,199
last20_strikeouts_per_ab,0.0023688445799052715,200
last20_stolen_bases_std,0.002359316684305668,201
previous_game_singles,0.0023587436880916357,202
last10_hits_per_pa,0.002354423049837351,203
opponent_split_avg_fantasy_score,0.0023373726289719343,204
previous_game_fantasy_score,0.0023361474741250277,205
last5_hit_by_pitch_per_pa,0.002330904360860586,206
season_std_doubles,0.002328414237126708,207
last3_fantasy_score_std,0.0023270128294825554,208
last10_hits_runs_rbis_avg,0.0023232288658618927,209
trend_last10_vs_season_home_runs,0.0023198837880045176,210
last3_total_bases_per_ab,0.0023180977441370487,211
opponent_pitcher_last3_avg_whip,0.002316143363714218,212
last10_plate_appearances_avg,0.002311491873115301,213
last20_fantasy_score_max,0.002301952335983515,214
last10_total_bases_avg,0.002298532286658883,215
last20_strikeouts_std,0.0022921294439584017,216
last10_hit_by_pitch_std,0.0022884062491357327,217
previous_game_walks,0.0022881224285811186,218
opponent_split_avg_rbi,0.002288028597831726,219
last5_doubles_per_ab,0.0022870399989187717,220
caught_stealing,0.0022857508156448603,221
trend_last3_vs_last10_home_runs,0.0022812953684479,222
last10_runs_per_pa,0.002278607804328203,223
trend_last5_vs_last20_stolen_bases,0.0022751817014068365,224
season_std_plate_appearances,0.0022655094508081675,225
day_of_week,0.002260443288832903,226
last5_doubles_avg,0.0022568623535335064,227
last3_hits_per_ab,0.002253177110105753,228
last5_at_bats_std,0.002250088145956397,229
opponent_pitcher_last10_avg_batters_faced,0.0022484827786684036,230
opponent_pitcher_last10_avg_home_runs,0.002246065763756633,231
last5_at_bats_avg,0.0022436100989580154,232
previous_game_rbi,0.0022284137085080147,233
last3_hits_runs_rbis_max,0.002226963872089982,234
season_std_stolen_bases,0.0022257380187511444,235
season_doubles_per_pa,0.002220573602244258,236
last3_fantasy_score_coefficient_variation,0.0022196138743311167,237
last10_total_bases_per_pa,0.002219034358859062,238
opponent_pitcher_last10_avg_walks,0.0022104200907051563,239
opponent_split_avg_total_bases,0.002209613099694252,240
opponent_pitcher_last5_avg_home_runs,0.0022050144616514444,241
last20_walks_avg,0.0021982775069773197,242
opponent_pitcher_last10_avg_walks_per_9,0.0021932811941951513,243
trend_last10_vs_season_walks,0.0021898613777011633,244
opponent_pitcher_last3_avg_earned_runs,0.0021897999104112387,245
last10_hits_runs_rbis_std,0.0021857430692762136,246
trend_last3_vs_last10_hits,0.002178471302613616,247
last20_runs_per_pa,0.0021773455664515495,248
opponent_pitcher_season_avg_home_runs_per_9,0.0021747173741459846,249
trend_last10_vs_season_triples,0.00217236764729023,250
opponent_pitcher_season_avg_outs_recorded,0.002170151099562645,251
season_hits_runs_rbis_per_pa,0.0021680761128664017,252
last10_runs_avg,0.002167973667383194,253
opponent_pitcher_last5_avg_fip_component,0.002161035779863596,254
opponent_pitcher_last10_avg_home_runs_per_9,0.002159919124096632,255
opponent_pitcher_season_avg_strikeouts,0.002156682778149843,256
last5_hits_per_ab,0.0021473763044923544,257
last20_stolen_bases_per_pa,0.0021431888453662395,258
last20_rbi_std,0.002141139702871442,259
last5_total_bases_per_ab,0.00213894946500659,260
last10_at_bats_std,0.002135219983756542,261
last10_runs_median,0.0021312928292900324,262
trend_last3_vs_last10_fantasy_score,0.002130859298631549,263
last5_hits_coefficient_variation,0.002130503999069333,264
last10_doubles_per_pa,0.002124012215062976,265
last3_doubles_per_ab,0.0021155886352062225,266
opponent_pitcher_season_std_home_runs_per_9,0.0021055839024484158,267
last3_singles_per_pa,0.002099689794704318,268
last3_plate_appearances_std,0.0020965069998055696,269
trend_last3_vs_last10_singles,0.0020823292434215546,270
last10_plate_appearances_min,0.002079375321045518,271
last20_total_bases_std,0.0020667321514338255,272
last10_doubles_per_ab,0.002063225256279111,273
last5_doubles_per_pa,0.0020594161469489336,274
last3_home_runs_per_ab,0.0020561872515827417,275
last5_strikeouts_std,0.002053955802693963,276
season_avg_fantasy_score,0.002044492168352008,277
last10_fantasy_score_coefficient_variation,0.0020427098497748375,278
opponent_pitcher_season_std_outs_recorded,0.00202583777718246,279
trend_last5_vs_last20_fantasy_score,0.002021505031734705,280
last5_runs_coefficient_variation,0.002009396906942129,281
trend_last5_vs_last20_hits,0.0020071109756827354,282
last5_hits_per_pa,0.0020010629668831825,283
last20_hits_coefficient_variation,0.002000041538849473,284
last20_doubles_median,0.0019831040408462286,285
last3_rbi_per_pa,0.0019809668883681297,286
opponent_pitcher_season_std_home_runs,0.001973920501768589,287
last10_walks_median,0.0019685723818838596,288
last5_hits_std,0.0019442393677309155,289
opponent_split_avg_hits,0.0019382038153707981,290
last3_strikeouts_std,0.001936865970492363,291
last3_fantasy_score_max,0.001936181215569377,292
last5_plate_appearances_min,0.001923541072756052,293
trend_last5_vs_last20_plate_appearances,0.0019174859626218677,294
trend_last10_vs_season_strikeouts,0.001908513717353344,295
last5_home_runs_per_ab,0.0019076463067904115,296
trend_last5_vs_last20_home_runs,0.0019075763411819935,297
trend_last5_vs_last20_at_bats,0.0019045325461775064,298
opponent_pitcher_season_avg_home_runs,0.0019036972662433982,299
opponent_split_avg_hits_runs_rbis,0.0019005965441465378,300
trend_last5_vs_last20_runs,0.0018886837642639875,301
opponent_pitcher_last3_avg_era,0.00188153563067317,302
last20_singles_per_ab,0.0018721563974395394,303
last3_at_bats_std,0.001856873626820743,304
opponent_pitcher_season_avg_era,0.0018550259992480278,305
last20_hits_runs_rbis_per_pa,0.0018300411757081747,306
opponent_split_avg_plate_appearances,0.0018227495020255446,307
opponent_split_avg_runs,0.0018105668714269996,308
season_walks_per_pa,0.0018079289002344012,309
last3_total_bases_std,0.0017938386881724,310
last20_walks_median,0.0017910547321662307,311
opponent_pitcher_season_std_strikeouts,0.0017700009047985077,312
last10_plate_appearances_std,0.0017635265830904245,313
opponent_pitcher_last5_avg_hits,0.0017588143236935139,314
last20_rbi_per_pa,0.0017486487049609423,315
last3_hits_runs_rbis_std,0.0017367262626066804,316
last3_runs_avg,0.0017302025808021426,317
trend_last5_vs_last20_hit_by_pitch,0.0017296307487413287,318
season_hits_per_pa,0.0017249826341867447,319
season_std_hits,0.0017208931967616081,320
season_avg_rbi,0.0017193129751831293,321
last5_strikeouts_per_pa,0.0017184739699587226,322
last20_triples_per_ab,0.0017143003642559052,323
last10_walks_per_pa,0.0017090244218707085,324
last10_singles_avg,0.0017032693140208721,325
last3_rbi_std,0.0016953045269474387,326
last3_hits_min,0.0016944394446909428,327
last10_fantasy_score_max,0.0016864092322066426,328
expected_fantasy_from_opportunity,0.0016802606405690312,329
season_std_singles,0.0016800727462396026,330
last5_total_bases_std,0.001668052631430328,331
last20_runs_avg,0.0016647796146571636,332
trend_last10_vs_season_rbi,0.001664040028117597,333
trend_last5_vs_last20_hits_runs_rbis,0.001645734184421599,334
last20_at_bats_std,0.0016431016847491264,335
last20_hits_per_pa,0.0016323740128427744,336
last5_strikeouts_avg,0.0016080831410363317,337
season_avg_stolen_bases,0.0015901654260233045,338
last3_strikeouts_avg,0.0015808147145435214,339
last5_singles_median,0.001571862492710352,340
last10_strikeouts_max,0.001558296149596572,341
last5_walks_std,0.0015563667984679341,342
opponent_pitcher_history_games,0.0015331876929849386,343
trend_last3_vs_last10_doubles,0.0015298854559659958,344
last10_stolen_bases_max,0.0015101226745173335,345
last3_triples_per_pa,0.0015060309087857604,346
previous_game_plate_appearances,0.001496311160735786,347
last5_total_bases_min,0.0014923791168257594,348
trend_last5_vs_last20_total_bases,0.0014756068121641874,349
last10_hits_avg,0.0014578793197870255,350
last20_singles_std,0.0014538824325427413,351
opponent_pitcher_last3_avg_hits_per_9,0.0013855701545253396,352
last20_hits_avg,0.0013259699335321784,353
last20_singles_avg,0.0012837012764066458,354
last5_fantasy_score_coefficient_variation,0.001059649745002389,355
